window_size,tool_sequence,frequency
5,READ -> SEARCH_FILES -> READ -> WRITE -> WRITE,36
5,WRITE -> READ -> WRITE -> BUILD -> TEST,35
5,WRITE -> READ -> WRITE -> WRITE -> BUILD,35
5,READ -> READ -> WRITE -> WRITE -> BUILD,35
5,SEARCH_FILES -> READ -> SEARCH_FILES -> READ -> WRITE,34
5,TEST -> TEST -> TEST -> WRITE -> TEST,34
5,READ -> WRITE -> WRITE -> BUILD -> WRITE,34
5,READ -> WRITE -> BUILD -> TEST -> TEST,34
5,WRITE -> TEST -> SEARCH_FILES -> READ -> UTIL,34
5,TEST -> TEST -> TEST -> TEST -> TEST,33
5,READ -> BUILD -> TEST -> WRITE -> TEST,32
5,SEARCH_FILES -> READ -> WRITE -> WRITE -> WRITE,32
5,WRITE -> BUILD -> BUILD -> BUILD -> WRITE,32
5,WRITE -> TEST -> SEARCH_FILES -> READ -> WRITE,31
5,TEST -> SEARCH_FILES -> READ -> WRITE -> READ,31
5,WRITE -> SEARCH_FILES -> READ -> SEARCH_FILES -> READ,31
5,WRITE -> WRITE -> READ -> WRITE -> WRITE,30
5,WRITE -> BUILD -> BUILD -> WRITE -> BUILD,30
5,READ -> WRITE -> WRITE -> READ -> WRITE,29
5,WRITE -> WRITE -> BUILD -> BUILD -> BUILD,29
5,SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_CONTENT,29
5,BUILD -> READ -> WRITE -> BUILD -> BUILD,29
5,BUILD -> TEST -> WRITE -> SEARCH_FILES -> SEARCH_FILES,28
5,BUILD -> WRITE -> TEST -> TEST -> TEST,28
5,WRITE -> BUILD -> TEST -> TEST -> READ,28
5,TEST -> SEARCH_FILES -> READ -> UTIL -> BUILD,28
5,READ -> SEARCH_FILES -> SEARCH_CONTENT -> READ -> SEARCH_FILES,27
5,READ -> SEARCH_CONTENT -> READ -> WRITE -> WRITE,27
5,TEST -> WRITE -> SEARCH_FILES -> READ -> TEST,27
5,READ -> READ -> WRITE -> BUILD -> TEST,27
5,SEARCH_CONTENT -> READ -> READ -> WRITE -> WRITE,26
5,WRITE -> WRITE -> READ -> WRITE -> BUILD,26
5,SEARCH_CONTENT -> WRITE -> WRITE -> BUILD -> TEST,26
5,WRITE -> WRITE -> WRITE -> READ -> WRITE,25
5,TEST -> SEARCH_FILES -> READ -> READ -> TEST,25
5,TEST -> WRITE -> SEARCH_FILES -> SEARCH_FILES -> READ,25
5,WRITE -> SEARCH_FILES -> SEARCH_FILES -> READ -> READ,24
5,READ -> VCS -> READ -> VCS -> READ,24
5,BUILD -> TEST -> WRITE -> TEST -> SEARCH_FILES,23
5,READ -> WRITE -> READ -> WRITE -> WRITE,23
5,WRITE -> READ -> WRITE -> WRITE -> WRITE,23
5,SEARCH_FILES -> READ -> TEST -> SEARCH_FILES -> READ,23
5,READ -> WRITE -> BUILD -> BUILD -> BUILD,23
5,READ -> SEARCH_CONTENT -> READ -> SEARCH_CONTENT -> READ,23
5,READ -> SEARCH_FILES -> READ -> SEARCH_FILES -> SEARCH_CONTENT,23
5,VCS -> READ -> VCS -> READ -> VCS,23
5,SEARCH_CONTENT -> SEARCH_CONTENT -> READ -> WRITE -> WRITE,23
5,SEARCH_FILES -> READ -> WRITE -> READ -> BUILD,22
5,READ -> WRITE -> READ -> BUILD -> TEST,22
5,BUILD -> TEST -> WRITE -> TEST -> TEST,22
5,TEST -> WRITE -> SEARCH_FILES -> READ -> SEARCH_FILES,22
5,READ -> VCS -> READ -> VCS -> VCS,22
5,READ -> READ -> READ -> WRITE -> WRITE,22
5,SEARCH_CONTENT -> READ -> WRITE -> WRITE -> BUILD,22
5,SEARCH_CONTENT -> READ -> SEARCH_CONTENT -> READ -> SEARCH_CONTENT,22
5,SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_CONTENT -> READ,22
5,BUILD -> WRITE -> TEST -> TEST -> WRITE,21
5,SEARCH_FILES -> READ -> SEARCH_FILES -> READ -> SEARCH_CONTENT,21
5,SEARCH_CONTENT -> SEARCH_CONTENT -> READ -> SEARCH_CONTENT -> READ,21
5,WRITE -> WRITE -> WRITE -> BUILD -> BUILD,21
5,READ -> WRITE -> BUILD -> WRITE -> TEST,20
5,READ -> WRITE -> BUILD -> BUILD -> WRITE,20
5,READ -> WRITE -> READ -> WRITE -> BUILD,20
5,BUILD -> TEST -> TEST -> TEST -> TEST,20
5,TEST -> TEST -> TEST -> TEST -> WRITE,20
5,BUILD -> TEST -> TEST -> TEST -> WRITE,20
5,SEARCH_FILES -> READ -> READ -> BUILD -> SEARCH_FILES,20
5,READ -> SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_CONTENT,20
5,WRITE -> TEST -> TEST -> WRITE -> TEST,19
5,SEARCH_CONTENT -> READ -> SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_CONTENT,19
5,SEARCH_FILES -> READ -> WRITE -> WRITE -> BUILD,19
5,TEST -> SEARCH_FILES -> READ -> READ -> SEARCH_FILES,18
5,WRITE -> READ -> BUILD -> TEST -> WRITE,18
5,BUILD -> WRITE -> BUILD -> BUILD -> BUILD,18
5,SEARCH_FILES -> READ -> UTIL -> BUILD -> TEST,18
5,WRITE -> TEST -> SEARCH_FILES -> READ -> SEARCH_FILES,18
5,READ -> BUILD -> READ -> BUILD -> READ,18
5,SEARCH_CONTENT -> READ -> SEARCH_CONTENT -> READ -> WRITE,18
5,SEARCH_FILES -> READ -> SEARCH_FILES -> READ -> TEST,18
5,SEARCH_FILES -> SEARCH_CONTENT -> READ -> SEARCH_FILES -> READ,17
5,SEARCH_FILES -> READ -> READ -> WRITE -> WRITE,17
5,SEARCH_CONTENT -> SEARCH_CONTENT -> READ -> READ -> WRITE,17
5,WRITE -> WRITE -> BUILD -> TEST -> READ,17
5,BUILD -> BUILD -> READ -> WRITE -> BUILD,17
5,VCS -> READ -> VCS -> VCS -> VCS,17
5,READ -> SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_CONTENT -> READ,17
5,SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_CONTENT -> READ -> SEARCH_CONTENT,17
5,SEARCH_CONTENT -> SEARCH_CONTENT -> READ -> SEARCH_CONTENT -> SEARCH_CONTENT,17
5,SEARCH_CONTENT -> READ -> SEARCH_CONTENT -> SEARCH_CONTENT -> READ,17
5,SEARCH_CONTENT -> READ -> WRITE -> BUILD -> TEST,17
5,WRITE -> BUILD -> TEST -> WRITE -> BUILD,17
5,SEARCH_FILES -> READ -> SEARCH_FILES -> READ -> BUILD,17
5,READ -> SEARCH_FILES -> READ -> BUILD -> READ,17
5,TEST -> WRITE -> TEST -> SEARCH_FILES -> READ,16
5,READ -> WRITE -> BUILD -> TEST -> READ,16
5,SEARCH_FILES -> READ -> SEARCH_FILES -> READ -> READ,16
5,READ -> READ -> BUILD -> TEST -> READ,16
5,SEARCH_FILES -> READ -> WRITE -> SEARCH_FILES -> READ,16
5,TEST -> READ -> SEARCH_FILES -> READ -> SEARCH_FILES,16
5,READ -> VCS -> SEARCH_CONTENT -> READ -> VCS,16
5,READ -> TEST -> SEARCH_FILES -> READ -> SEARCH_FILES,16
5,SEARCH_CONTENT -> READ -> READ -> SEARCH_CONTENT -> READ,15
5,TEST -> TEST -> SEARCH_FILES -> READ -> SEARCH_FILES,15
5,TEST -> READ -> WRITE -> SEARCH_FILES -> READ,15
5,SEARCH_FILES -> TEST -> SEARCH_FILES -> READ -> UTIL,15
5,SEARCH_FILES -> READ -> READ -> TEST -> WRITE,15
5,READ -> READ -> SEARCH_FILES -> READ -> WRITE,15
5,WRITE -> SEARCH_FILES -> READ -> TEST -> SEARCH_FILES,15
5,SEARCH_CONTENT -> READ -> VCS -> READ -> VCS,15
5,SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_CONTENT -> READ -> WRITE,15
5,SEARCH_CONTENT -> WRITE -> WRITE -> WRITE -> BUILD,15
5,WRITE -> BUILD -> BUILD -> BUILD -> TEST,15
5,TEST -> WRITE -> TEST -> WRITE -> FILE_OPS,15
5,SEARCH_FILES -> SEARCH_FILES -> READ -> READ -> TEST,15
5,SEARCH_FILES -> READ -> READ -> SEARCH_FILES -> READ,14
5,READ -> TEST -> WRITE -> SEARCH_FILES -> READ,14
5,WRITE -> TEST -> TEST -> TEST -> TEST,14
5,SEARCH_FILES -> SEARCH_FILES -> READ -> READ -> WRITE,14
5,WRITE -> READ -> WRITE -> READ -> WRITE,14
5,READ -> TEST -> SEARCH_FILES -> READ -> READ,14
5,SEARCH_FILES -> READ -> WRITE -> BUILD -> BUILD,14
5,WRITE -> BUILD -> BUILD -> WRITE -> WRITE,14
5,BUILD -> BUILD -> BUILD -> WRITE -> TEST,14
5,VCS -> WRITE -> WRITE -> WRITE -> WRITE,14
5,READ -> SEARCH_FILES -> READ -> SEARCH_CONTENT -> READ,14
5,BUILD -> BUILD -> BUILD -> BUILD -> SEARCH_FILES,14
5,SEARCH_CONTENT -> WRITE -> WRITE -> WRITE -> WRITE,14
5,BUILD -> READ -> BUILD -> READ -> BUILD,14
5,READ -> SEARCH_CONTENT -> READ -> SEARCH_CONTENT -> SEARCH_CONTENT,14
5,READ -> READ -> SEARCH_CONTENT -> READ -> SEARCH_CONTENT,14
5,BUILD -> BUILD -> TEST -> WRITE -> TEST,14
5,SEARCH_FILES -> SEARCH_FILES -> READ -> SEARCH_FILES -> READ,14
5,WRITE -> BUILD -> WRITE -> TEST -> READ,14
5,BUILD -> WRITE -> BUILD -> BUILD -> WRITE,14
5,SEARCH_FILES -> READ -> TEST -> BUILD -> READ,13
5,READ -> WRITE -> SEARCH_FILES -> READ -> WRITE,13
5,WRITE -> SEARCH_FILES -> READ -> WRITE -> WRITE,13
5,READ -> READ -> BUILD -> SEARCH_FILES -> TEST,13
5,BUILD -> BUILD -> SEARCH_FILES -> READ -> SEARCH_FILES,13
5,READ -> WRITE -> TEST -> SEARCH_FILES -> READ,13
5,READ -> VCS -> VCS -> VCS -> VCS,13
5,SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_CONTENT -> READ -> READ,13
5,VCS -> READ -> VCS -> READ -> READ,13
5,SEARCH_CONTENT -> READ -> SEARCH_FILES -> SEARCH_CONTENT -> READ,13
5,READ -> SEARCH_FILES -> READ -> READ -> WRITE,13
5,WRITE -> BUILD -> BUILD -> BUILD -> BUILD,13
5,READ -> SEARCH_FILES -> SEARCH_FILES -> READ -> READ,12
5,READ -> READ -> WRITE -> READ -> WRITE,12
5,BUILD -> BUILD -> BUILD -> WRITE -> BUILD,12
5,BUILD -> READ -> SEARCH_FILES -> READ -> SEARCH_FILES,12
5,SEARCH_FILES -> READ -> SEARCH_FILES -> SEARCH_FILES -> READ,12
5,READ -> VCS -> WRITE -> WRITE -> WRITE,12
5,SEARCH_FILES -> READ -> READ -> TEST -> SEARCH_FILES,12
5,READ -> TEST -> READ -> SEARCH_FILES -> READ,12
5,WRITE -> TEST -> TEST -> TEST -> WRITE,12
5,READ -> SEARCH_CONTENT -> SEARCH_CONTENT -> READ -> SEARCH_CONTENT,12
5,VCS -> READ -> WRITE -> WRITE -> WRITE,12
5,READ -> WRITE -> SEARCH_FILES -> READ -> SEARCH_FILES,12
5,READ -> READ -> TEST -> SEARCH_FILES -> READ,12
5,VCS -> SEARCH_CONTENT -> READ -> VCS -> SEARCH_CONTENT,12
5,BUILD -> TEST -> WRITE -> BUILD -> TEST,12
5,BUILD -> BUILD -> WRITE -> WRITE -> WRITE,12
5,READ -> SEARCH_CONTENT -> WRITE -> WRITE -> WRITE,12
5,BUILD -> READ -> WRITE -> WRITE -> WRITE,11
5,WRITE -> WRITE -> WRITE -> WRITE -> READ,11
5,SEARCH_FILES -> SEARCH_FILES -> READ -> READ -> READ,11
5,TEST -> SEARCH_FILES -> READ -> SEARCH_FILES -> SEARCH_CONTENT,11
5,WRITE -> BUILD -> BUILD -> BUILD -> READ,11
5,WRITE -> BUILD -> BUILD -> READ -> WRITE,11
5,SEARCH_FILES -> SEARCH_FILES -> TEST -> SEARCH_FILES -> READ,11
5,READ -> BUILD -> SEARCH_FILES -> TEST -> READ,11
5,VCS -> VCS -> WRITE -> WRITE -> WRITE,11
5,BUILD -> TEST -> WRITE -> READ -> READ,11
5,SEARCH_CONTENT -> READ -> SEARCH_CONTENT -> READ -> READ,11
5,READ -> VCS -> SEARCH_CONTENT -> VCS -> SEARCH_CONTENT,11
5,VCS -> SEARCH_CONTENT -> VCS -> SEARCH_CONTENT -> WRITE,11
5,READ -> UTIL -> BUILD -> TEST -> WRITE,11
5,TEST -> WRITE -> BUILD -> TEST -> TEST,11
5,VCS -> READ -> VCS -> WRITE -> WRITE,11
5,READ -> SEARCH_FILES -> READ -> SEARCH_FILES -> SEARCH_FILES,11
5,BUILD -> WRITE -> TEST -> TEST -> READ,11
5,VCS -> WRITE -> WRITE -> WRITE -> BUILD,11
5,SEARCH_CONTENT -> WRITE -> BUILD -> TEST -> TEST,11
5,READ -> VCS -> READ -> WRITE -> WRITE,11
5,VCS -> VCS -> VCS -> VCS -> VCS,11
5,READ -> READ -> BUILD -> TEST -> TEST,11
5,SEARCH_CONTENT -> READ -> WRITE -> READ -> WRITE,11
5,WRITE -> BUILD -> TEST -> TEST -> SEARCH_CONTENT,11
5,TEST -> WRITE -> TEST -> TEST -> READ,11
5,WRITE -> READ -> READ -> WRITE -> WRITE,11
5,READ -> READ -> BUILD -> TEST -> SEARCH_FILES,11
5,READ -> TEST -> READ -> WRITE -> SEARCH_FILES,11
5,READ -> BUILD -> TEST -> READ -> WRITE,11
5,SEARCH_FILES -> READ -> READ -> SEARCH_CONTENT -> READ,11
5,READ -> SEARCH_FILES -> SEARCH_CONTENT -> READ -> WRITE,11
5,READ -> SEARCH_FILES -> READ -> SEARCH_CONTENT -> SEARCH_CONTENT,11
5,WRITE -> TEST -> WRITE -> VCS -> FILE_OPS,11
5,SEARCH_FILES -> SEARCH_CONTENT -> READ -> SEARCH_FILES -> SEARCH_CONTENT,11
5,READ -> READ -> SEARCH_CONTENT -> READ -> READ,10
5,READ -> SEARCH_CONTENT -> READ -> READ -> WRITE,10
5,SEARCH_CONTENT -> READ -> WRITE -> WRITE -> READ,10
5,BUILD -> BUILD -> WRITE -> TEST -> WRITE,10
5,WRITE -> SEARCH_FILES -> READ -> TEST -> BUILD,10
5,TEST -> WRITE -> TEST -> TEST -> TEST,10
5,WRITE -> TEST -> TEST -> SEARCH_FILES -> READ,10
5,READ -> SEARCH_FILES -> READ -> TEST -> READ,10
5,READ -> WRITE -> WRITE -> BUILD -> BUILD,10
5,WRITE -> BUILD -> TEST -> READ -> WRITE,10
5,READ -> SEARCH_FILES -> READ -> READ -> BUILD,10
5,TEST -> SEARCH_FILES -> READ -> WRITE -> SEARCH_FILES,10
5,READ -> READ -> VCS -> READ -> VCS,10
5,READ -> BUILD -> TEST -> WRITE -> READ,10
5,READ -> READ -> SEARCH_CONTENT -> READ -> WRITE,10
5,VCS -> SEARCH_CONTENT -> VCS -> SEARCH_CONTENT -> VCS,10
5,TEST -> SEARCH_FILES -> SEARCH_FILES -> READ -> READ,10
5,TEST -> READ -> WRITE -> BUILD -> TEST,10
5,VCS -> SEARCH_CONTENT -> WRITE -> WRITE -> WRITE,10
5,UTIL -> BUILD -> TEST -> WRITE -> SEARCH_FILES,10
5,VCS -> READ -> READ -> WRITE -> WRITE,10
5,TEST -> SEARCH_FILES -> READ -> UTIL -> TEST,10
5,READ -> SEARCH_CONTENT -> WRITE -> WRITE -> BUILD,10
5,VCS -> WRITE -> VCS -> WRITE -> VCS,10
5,READ -> SEARCH_CONTENT -> SEARCH_CONTENT -> READ -> WRITE,10
5,TEST -> SEARCH_FILES -> READ -> UTIL -> SEARCH_FILES,10
5,SEARCH_FILES -> READ -> UTIL -> SEARCH_FILES -> READ,10
5,READ -> VCS -> READ -> VCS -> WRITE,10
5,BUILD -> TEST -> TEST -> TEST -> READ,10
5,READ -> READ -> READ -> SEARCH_CONTENT -> READ,10
5,BUILD -> TEST -> WRITE -> TEST -> READ,10
5,TEST -> WRITE -> TEST -> READ -> WRITE,10
5,READ -> SEARCH_FILES -> SEARCH_CONTENT -> SEARCH_CONTENT -> READ,10
5,READ -> BUILD -> READ -> WRITE -> BUILD,10
5,READ -> VCS -> READ -> VCS -> SEARCH_CONTENT,10
5,SEARCH_FILES -> READ -> VCS -> READ -> VCS,10
5,SEARCH_FILES -> READ -> SEARCH_CONTENT -> READ -> SEARCH_FILES,10
5,WRITE -> BUILD -> TEST -> READ -> READ,10
5,WRITE -> BUILD -> BUILD -> SEARCH_FILES -> READ,10
5,WRITE -> WRITE -> BUILD -> BUILD -> WRITE,10
5,BUILD -> SEARCH_CONTENT -> WRITE -> BUILD -> BUILD,10
5,BUILD -> BUILD -> SEARCH_FILES -> SEARCH_FILES -> READ,10
5,SEARCH_FILES -> SEARCH_CONTENT -> READ -> READ -> SEARCH_CONTENT,9
5,READ -> SEARCH_FILES -> UTIL -> READ -> SEARCH_FILES,9
5,WRITE -> READ -> WRITE -> BUILD -> WRITE,9
5,SEARCH_FILES -> SEARCH_FILES -> SEARCH_FILES -> READ -> READ,9
5,TEST -> TEST -> READ -> READ -> WRITE,9
5,READ -> SEARCH_CONTENT -> SEARCH_CONTENT -> READ -> READ,9
5,BUILD -> BUILD -> WRITE -> WRITE -> BUILD,9
5,BUILD -> WRITE -> WRITE -> BUILD -> BUILD,9
5,BUILD -> BUILD -> BUILD -> SEARCH_FILES -> READ,9
5,BUILD -> READ -> WRITE -> READ -> WRITE,9
5,TEST -> READ -> WRITE -> BUILD -> BUILD,9
5,READ -> WRITE -> BUILD -> BUILD -> READ,9
5,WRITE -> SEARCH_FILES -> SEARCH_FILES -> TEST -> SEARCH_FILES,9
5,TEST -> READ -> READ -> WRITE -> BUILD,9
5,SEARCH_FILES -> SEARCH_FILES -> READ -> BUILD -> BUILD,9
5,SEARCH_CONTENT -> VCS -> SEARCH_CONTENT -> VCS -> SEARCH_CONTENT,9
5,WRITE -> BUILD -> TEST -> WRITE -> VCS,9
5,READ -> READ -> TEST -> WRITE -> SEARCH_FILES,9
5,WRITE -> TEST -> READ -> BUILD -> TEST,9
5,READ -> BUILD -> TEST -> SEARCH_FILES -> READ,9
5,WRITE -> WRITE -> BUILD -> TEST -> BUILD,9
5,SEARCH_CONTENT -> READ -> SEARCH_FILES -> READ -> SEARCH_FILES,9
5,SEARCH_CONTENT -> SEARCH_CONTENT -> WRITE -> WRITE -> BUILD,9
5,SEARCH_FILES -> READ -> SEARCH_CONTENT -> READ -> WRITE,9
5,READ -> SEARCH_FILES -> READ -> WRITE -> BUILD,9
5,READ -> READ -> SEARCH_CONTENT -> WRITE -> WRITE,9
5,WRITE -> WRITE -> BUILD -> TEST -> SEARCH_CONTENT,9
5,SEARCH_FILES -> READ -> SEARCH_CONTENT -> SEARCH_CONTENT -> READ,9
5,TEST -> WRITE -> WRITE -> BUILD -> TEST,9
5,VCS -> READ -> WRITE -> BUILD -> TEST,9
5,SEARCH_FILES -> SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_CONTENT -> READ,9
5,WRITE -> BUILD -> TEST -> BUILD -> SEARCH_CONTENT,9
5,SEARCH_FILES -> READ -> SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_CONTENT,9
5,READ -> VCS -> VCS -> VCS -> READ,9
5,BUILD -> TEST -> TEST -> READ -> READ,9
5,SEARCH_CONTENT -> READ -> SEARCH_FILES -> READ -> SEARCH_CONTENT,9
5,READ -> VCS -> READ -> READ -> VCS,9
5,SEARCH_FILES -> READ -> BUILD -> READ -> WRITE,9
5,SEARCH_FILES -> SEARCH_CONTENT -> READ -> WRITE -> WRITE,9
5,READ -> READ -> WRITE -> TEST -> READ,9
5,WRITE -> BUILD -> TEST -> READ -> BUILD,9
5,VCS -> READ -> VCS -> READ -> WRITE,9
5,SEARCH_CONTENT -> READ -> WRITE -> BUILD -> BUILD,9
5,BUILD -> WRITE -> WRITE -> WRITE -> BUILD,9
5,WRITE -> TEST -> WRITE -> VCS -> VCS,9
5,BUILD -> BUILD -> WRITE -> TEST -> TEST,9
5,TEST -> WRITE -> READ -> READ -> TEST,9
5,READ -> WRITE -> BUILD -> BUILD -> SEARCH_FILES,9
5,BUILD -> BUILD -> BUILD -> TEST -> WRITE,9
5,TEST -> TEST -> TEST -> TEST -> READ,8
5,TEST -> TEST -> TEST -> READ -> READ,8
5,READ -> SEARCH_FILES -> SEARCH_CONTENT -> READ -> READ,8
5,BUILD -> TEST -> READ -> WRITE -> BUILD,8
5,TEST -> WRITE -> TEST -> SEARCH_FILES -> SEARCH_FILES,8
5,SEARCH_FILES -> TEST -> SEARCH_FILES -> READ -> SEARCH_FILES,8
5,TEST -> SEARCH_FILES -> READ -> READ -> WRITE,8
5,SEARCH_FILES -> READ -> READ -> WRITE -> BUILD,8
5,SEARCH_CONTENT -> VCS -> SEARCH_CONTENT -> WRITE -> WRITE,8
5,SEARCH_CONTENT -> READ -> TEST -> SEARCH_FILES -> READ,8
5,SEARCH_FILES -> READ -> WRITE -> WRITE -> READ,8
5,READ -> VCS -> SEARCH_CONTENT -> WRITE -> WRITE,8
5,TEST -> TEST -> READ -> READ -> READ,8
5,VCS -> SEARCH_CONTENT -> READ -> VCS -> READ,8
5,WRITE -> WRITE -> BUILD -> TEST -> VCS,8
5,READ -> SEARCH_FILES -> READ -> WRITE -> SEARCH_CONTENT,8
5,SEARCH_CONTENT -> READ -> READ -> READ -> WRITE,8
5,VCS -> BUILD -> TEST -> VCS -> VCS,8
5,VCS -> VCS -> VCS -> VCS -> READ,8
5,VCS -> VCS -> VCS -> READ -> WRITE,8
5,READ -> SEARCH_CONTENT -> READ -> SEARCH_FILES -> SEARCH_CONTENT,8
5,SEARCH_CONTENT -> WRITE -> READ -> WRITE -> WRITE,8
5,WRITE -> TEST -> READ -> SEARCH_FILES -> READ,8
5,SEARCH_FILES -> SEARCH_CONTENT -> READ -> SEARCH_CONTENT -> READ,8
5,BUILD -> TEST -> READ -> WRITE -> TEST,8
5,SEARCH_FILES -> READ -> READ -> WRITE -> SEARCH_FILES,8
5,SEARCH_FILES -> UTIL -> READ -> SEARCH_FILES -> READ,8
5,WRITE -> READ -> WRITE -> WRITE -> READ,8
5,WRITE -> TEST -> TEST -> READ -> READ,8
5,READ -> WRITE -> WRITE -> WRITE -> READ,8
5,VCS -> READ -> VCS -> SEARCH_CONTENT -> VCS,8
5,READ -> READ -> READ -> READ -> WRITE,8
5,TEST -> BUILD -> READ -> SEARCH_FILES -> READ,8
5,SEARCH_CONTENT -> READ -> VCS -> SEARCH_CONTENT -> READ,8
5,READ -> SEARCH_CONTENT -> WRITE -> BUILD -> TEST,8
5,VCS -> READ -> VCS -> SEARCH_CONTENT -> READ,8
5,READ -> SEARCH_FILES -> READ -> VCS -> READ,8
5,READ -> WRITE -> SEARCH_FILES -> READ -> TEST,8
5,READ -> TEST -> SEARCH_FILES -> READ -> WRITE,8
5,TEST -> READ -> READ -> SEARCH_FILES -> READ,8
5,READ -> WRITE -> SEARCH_FILES -> READ -> SEARCH_CONTENT,8
5,READ -> SEARCH_CONTENT -> READ -> WRITE -> BUILD,8
5,BUILD -> READ -> READ -> WRITE -> BUILD,8
5,WRITE -> SEARCH_FILES -> READ -> SEARCH_CONTENT -> READ,8
5,READ -> SEARCH_CONTENT -> READ -> SEARCH_FILES -> READ,8
5,READ -> SEARCH_FILES -> READ -> TEST -> SEARCH_FILES,8
5,TEST -> READ -> BUILD -> TEST -> WRITE,8
5,SEARCH_CONTENT -> READ -> SEARCH_FILES -> READ -> READ,8
5,READ -> SEARCH_CONTENT -> READ -> READ -> SEARCH_CONTENT,8
5,SEARCH_FILES -> READ -> SEARCH_CONTENT -> READ -> SEARCH_CONTENT,8
5,SEARCH_FILES -> SEARCH_FILES -> READ -> READ -> SEARCH_FILES,8
5,SEARCH_FILES -> SEARCH_FILES -> SEARCH_CONTENT -> READ -> READ,7
5,READ -> SEARCH_FILES -> READ -> BUILD -> SEARCH_CONTENT,7
5,READ -> WRITE -> BUILD -> TEST -> BUILD,7
5,READ -> SEARCH_FILES -> READ -> TEST -> WRITE,7
5,TEST -> TEST -> TEST -> SEARCH_FILES -> SEARCH_FILES,7
5,READ -> READ -> SEARCH_CONTENT -> SEARCH_CONTENT -> READ,7
5,WRITE -> WRITE -> READ -> WRITE -> READ,7
5,BUILD -> TEST -> READ -> SEARCH_FILES -> READ,7
5,TEST -> READ -> SEARCH_FILES -> READ -> TEST,7
5,SEARCH_FILES -> READ -> TEST -> READ -> READ,7
5,TEST -> READ -> READ -> READ -> WRITE,7
5,WRITE -> SEARCH_FILES -> SEARCH_FILES -> READ -> TEST,7
5,BUILD -> BUILD -> READ -> READ -> WRITE,7
5,BUILD -> TEST -> READ -> WRITE -> SEARCH_FILES,7
5,WRITE -> TEST -> SEARCH_FILES -> SEARCH_FILES -> READ,7
5,READ -> BUILD -> READ -> WRITE -> WRITE,7
5,TEST -> SEARCH_FILES -> READ -> READ -> DEFECTS4J_OTHER,7
5,BUILD -> TEST -> SEARCH_FILES -> READ -> WRITE,7
