window_size,tool_sequence,frequency
4,VCS -> BUILD -> TEST -> VCS,12
4,SEARCH_CONTENT -> READ -> WRITE -> SEARCH_CONTENT,12
4,SEARCH_FILES -> SEARCH_CONTENT -> READ -> BUILD,12
4,TEST -> TEST -> BUILD -> SEARCH_CONTENT,12
4,BUILD -> TEST -> TEST -> SEARCH_FILES,12
4,UTIL -> READ -> SEARCH_FILES -> READ,12
4,BUILD -> BUILD -> SEARCH_CONTENT -> READ,12
4,SEARCH_CONTENT -> READ -> BUILD -> TEST,12
4,BUILD -> BUILD -> BUILD -> SEARCH_CONTENT,12
4,VCS -> VCS -> SEARCH_CONTENT -> VCS,12
4,VCS -> SEARCH_CONTENT -> VCS -> READ,12
4,READ -> SEARCH_CONTENT -> TEST -> READ,12
4,TEST -> TEST -> TEST -> BUILD,12
4,TEST -> READ -> READ -> BUILD,12
4,BUILD -> READ -> SEARCH_CONTENT -> READ,11
4,READ -> READ -> TEST -> TEST,11
4,BUILD -> READ -> WRITE -> READ,11
4,TEST -> WRITE -> VCS -> VCS,11
4,TEST -> TEST -> WRITE -> BUILD,11
4,READ -> TEST -> WRITE -> TEST,11
4,READ -> WRITE -> TEST -> TEST,11
4,READ -> SEARCH_FILES -> SEARCH_FILES -> SEARCH_FILES,11
4,TEST -> WRITE -> VCS -> READ,11
4,SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_FILES -> READ,11
4,TEST -> SEARCH_CONTENT -> TEST -> READ,11
4,VCS -> VCS -> READ -> READ,11
4,BUILD -> TEST -> VCS -> READ,11
4,SEARCH_FILES -> READ -> UTIL -> READ,11
4,TEST -> READ -> SEARCH_CONTENT -> SEARCH_CONTENT,11
4,WRITE -> VCS -> WRITE -> VCS,11
4,WRITE -> SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_CONTENT,11
4,TEST -> BUILD -> READ -> BUILD,11
4,BUILD -> SEARCH_CONTENT -> READ -> WRITE,11
4,BUILD -> BUILD -> READ -> BUILD,11
4,WRITE -> TEST -> BUILD -> SEARCH_CONTENT,11
4,SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_FILES -> SEARCH_CONTENT,11
4,SEARCH_CONTENT -> SEARCH_FILES -> SEARCH_CONTENT -> SEARCH_CONTENT,11
4,READ -> SEARCH_FILES -> BUILD -> TEST,11
4,READ -> WRITE -> TEST -> BUILD,11
4,TEST -> TEST -> READ -> SEARCH_CONTENT,11
4,TEST -> WRITE -> VCS -> FILE_OPS,11
4,SEARCH_FILES -> TEST -> READ -> READ,10
4,SEARCH_FILES -> TEST -> READ -> WRITE,10
4,VCS -> VCS -> VCS -> WRITE,10
4,READ -> TEST -> TEST -> TEST,10
4,READ -> READ -> VCS -> SEARCH_CONTENT,10
4,BUILD -> TEST -> WRITE -> VCS,10
4,SEARCH_FILES -> READ -> TEST -> TEST,10
4,TEST -> READ -> SEARCH_FILES -> SEARCH_CONTENT,10
4,READ -> VCS -> SEARCH_CONTENT -> WRITE,10
4,TEST -> TEST -> TEST -> SEARCH_CONTENT,10
4,WRITE -> BUILD -> NAVIGATE -> BUILD,10
4,BUILD -> WRITE -> TEST -> BUILD,10
4,WRITE -> TEST -> BUILD -> READ,10
4,VCS -> WRITE -> READ -> WRITE,10
4,SEARCH_CONTENT -> SEARCH_FILES -> READ -> SEARCH_CONTENT,10
4,TEST -> READ -> TEST -> SEARCH_CONTENT,10
4,BUILD -> SEARCH_CONTENT -> TEST -> READ,10
4,READ -> WRITE -> READ -> TEST,10
4,TEST -> SEARCH_CONTENT -> WRITE -> BUILD,10
4,TEST -> VCS -> READ -> VCS,10
4,TEST -> READ -> VCS -> VCS,10
4,VCS -> READ -> WRITE -> BUILD,10
4,SEARCH_FILES -> READ -> BUILD -> TEST,10
4,TEST -> SEARCH_FILES -> SEARCH_CONTENT -> READ,10
4,READ -> SEARCH_CONTENT -> READ -> BUILD,10
4,READ -> TEST -> SEARCH_CONTENT -> BUILD,10
4,SEARCH_FILES -> READ -> VCS -> READ,10
4,READ -> BUILD -> READ -> SEARCH_CONTENT,10
4,SEARCH_CONTENT -> VCS -> SEARCH_CONTENT -> READ,10
4,READ -> SEARCH_CONTENT -> WRITE -> BUILD,10
4,VCS -> SEARCH_CONTENT -> READ -> WRITE,10
4,READ -> SEARCH_FILES -> READ -> VCS,10
4,READ -> SEARCH_CONTENT -> READ -> TEST,10
4,READ -> TEST -> WRITE -> WRITE,10
4,WRITE -> READ -> READ -> TEST,10
4,READ -> BUILD -> SEARCH_FILES -> READ,10
4,BUILD -> TEST -> BUILD -> BUILD,9
4,SEARCH_FILES -> READ -> READ -> DEFECTS4J_OTHER,9
4,READ -> BUILD -> BUILD -> BUILD,9
4,WRITE -> VCS -> VCS -> READ,9
4,SEARCH_CONTENT -> READ -> TEST -> SEARCH_FILES,9
4,READ -> TEST -> READ -> SEARCH_CONTENT,9
4,SEARCH_CONTENT -> READ -> SEARCH_FILES -> SEARCH_FILES,9
4,SEARCH_CONTENT -> SEARCH_FILES -> READ -> BUILD,9
4,READ -> NAVIGATE -> BUILD -> SEARCH_CONTENT,9
4,BUILD -> SEARCH_CONTENT -> READ -> SEARCH_CONTENT,9
4,READ -> NAVIGATE -> BUILD -> READ,9
4,READ -> READ -> WRITE -> SEARCH_CONTENT,9
4,TEST -> SEARCH_CONTENT -> READ -> SEARCH_CONTENT,9
4,READ -> READ -> SEARCH_FILES -> SEARCH_CONTENT,9
4,SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_FILES,9
4,SEARCH_CONTENT -> SEARCH_FILES -> READ -> READ,9
4,TEST -> SEARCH_CONTENT -> READ -> WRITE,9
4,BUILD -> READ -> SEARCH_FILES -> SEARCH_FILES,9
4,READ -> VCS -> WRITE -> READ,9
4,TEST -> SEARCH_FILES -> SEARCH_FILES -> SEARCH_CONTENT,9
4,WRITE -> BUILD -> WRITE -> BUILD,9
4,TEST -> TEST -> BUILD -> READ,9
4,TEST -> BUILD -> SEARCH_CONTENT -> READ,9
4,TEST -> TEST -> SEARCH_FILES -> SEARCH_CONTENT,9
4,SEARCH_FILES -> SEARCH_FILES -> WRITE -> READ,9
4,READ -> WRITE -> WRITE -> SEARCH_CONTENT,9
4,READ -> WRITE -> SEARCH_FILES -> SEARCH_CONTENT,9
4,TEST -> SEARCH_CONTENT -> WRITE -> WRITE,9
4,BUILD -> TEST -> SEARCH_CONTENT -> WRITE,9
4,SEARCH_CONTENT -> READ -> WRITE -> SEARCH_FILES,9
4,TEST -> TEST -> SEARCH_CONTENT -> READ,9
4,BUILD -> READ -> TEST -> SEARCH_CONTENT,9
4,WRITE -> BUILD -> BUILD -> SEARCH_CONTENT,9
4,READ -> VCS -> VCS -> SEARCH_CONTENT,9
4,BUILD -> TEST -> READ -> SEARCH_CONTENT,9
4,BUILD -> SEARCH_CONTENT -> WRITE -> WRITE,9
4,NAVIGATE -> SEARCH_FILES -> READ -> SEARCH_FILES,9
4,WRITE -> TEST -> READ -> SEARCH_CONTENT,9
4,TEST -> READ -> WRITE -> VCS,9
4,READ -> WRITE -> READ -> SEARCH_CONTENT,9
4,READ -> READ -> READ -> SEARCH_FILES,8
4,SEARCH_FILES -> SEARCH_FILES -> SEARCH_FILES -> SEARCH_CONTENT,8
4,BUILD -> TEST -> READ -> SEARCH_FILES,8
4,BUILD -> SEARCH_FILES -> READ -> WRITE,8
4,READ -> READ -> READ -> TEST,8
4,TEST -> TEST -> READ -> TEST,8
4,READ -> READ -> BUILD -> BUILD,8
4,READ -> BUILD -> BUILD -> WRITE,8
4,SEARCH_FILES -> SEARCH_CONTENT -> READ -> TEST,8
4,READ -> WRITE -> VCS -> READ,8
4,READ -> SEARCH_FILES -> SEARCH_CONTENT -> SEARCH_FILES,8
