bug,status,path
Closure_153,match,src/com/google/javascript/jscomp/Normalize.java
Closure_153,miss,src/com/google/javascript/jscomp/MakeDeclaredNamesUnique.java
Closure_154,no_edits,
Closure_155,no_edits,
Closure_156,match,src/com/google/javascript/jscomp/CollapseProperties.java
Closure_157,match,src/com/google/javascript/jscomp/CodeGenerator.java
Closure_158,match,src/com/google/javascript/jscomp/CommandLineRunner.java
Closure_16,no_edits,
Closure_160,miss,src/com/google/javascript/jscomp/AbstractCommandLineRunner.java
Closure_160,miss,src/com/google/javascript/jscomp/CommandLineRunner.java
Closure_160,miss,src/com/google/javascript/jscomp/DiagnosticGroups.java
Closure_160,miss,src/com/google/javascript/jscomp/WarningLevel.java
Closure_162,match,src/com/google/javascript/jscomp/ScopedAliases.java
Closure_163,match,src/com/google/javascript/jscomp/AnalyzePrototypeProperties.java
Closure_164,match,src/com/google/javascript/rhino/jstype/ArrowType.java
Closure_164,miss,src/com/google/javascript/rhino/jstype/FunctionType.java
Closure_165,match,src/com/google/javascript/rhino/jstype/RecordType.java
Closure_167,no_edits,
Closure_169,match,src/com/google/javascript/rhino/jstype/ArrowType.java
Closure_169,match,src/com/google/javascript/rhino/jstype/JSType.java
Closure_171,no_edits,
Closure_173,no_edits,
Closure_174,match,src/com/google/javascript/jscomp/ScopedAliases.java
Closure_175,no_edits,
Closure_176,no_edits,
Closure_21,match,src/com/google/javascript/jscomp/CheckSideEffects.java
Closure_24,match,src/com/google/javascript/jscomp/ScopedAliases.java
Closure_25,match,src/com/google/javascript/jscomp/TypeInference.java
Closure_26,match,src/com/google/javascript/jscomp/ProcessCommonJSModules.java
Closure_27,match,src/com/google/javascript/rhino/IR.java
Closure_29,no_edits,
Closure_3,no_edits,
Closure_30,match,src/com/google/javascript/jscomp/FlowSensitiveInlineVariables.java
Closure_32,no_edits,
Closure_34,match,src/com/google/javascript/jscomp/CodeGenerator.java
Closure_37,match,src/com/google/javascript/jscomp/parsing/IRFactory.java
Closure_39,no_edits,
Closure_4,miss,src/com/google/javascript/rhino/jstype/FunctionType.java
Closure_4,miss,src/com/google/javascript/rhino/jstype/JSType.java
Closure_4,miss,src/com/google/javascript/rhino/jstype/JSTypeRegistry.java
Closure_41,miss,src/com/google/javascript/rhino/jstype/ArrowType.java
Closure_45,match,src/com/google/javascript/jscomp/RemoveUnusedVars.java
Closure_47,no_edits,
Closure_49,no_edits,
Closure_50,no_edits,
Closure_51,match,src/com/google/javascript/jscomp/CodeConsumer.java
Closure_53,match,src/com/google/javascript/jscomp/InlineObjectLiterals.java
Closure_54,no_edits,
Closure_6,match,src/com/google/javascript/jscomp/TypeValidator.java
Closure_60,match,src/com/google/javascript/jscomp/NodeUtil.java
Closure_60,miss,src/com/google/javascript/jscomp/MarkNoSideEffectCalls.java
Closure_64,match,src/com/google/javascript/jscomp/Compiler.java
Closure_64,miss,src/com/google/javascript/jscomp/CodeGenerator.java
Closure_64,miss,src/com/google/javascript/jscomp/CodePrinter.java
Closure_68,no_edits,
Closure_72,no_edits,
Closure_74,match,src/com/google/javascript/jscomp/PeepholeFoldConstants.java
Closure_75,match,src/com/google/javascript/jscomp/NodeUtil.java
Closure_75,miss,src/com/google/javascript/jscomp/PeepholeFoldConstants.java
Closure_76,match,src/com/google/javascript/jscomp/DeadAssignmentsElimination.java
Closure_79,match,src/com/google/javascript/jscomp/Normalize.java
Closure_80,match,src/com/google/javascript/jscomp/NodeUtil.java
Closure_84,no_edits,
Closure_85,no_edits,
Closure_89,no_edits,
Closure_9,no_edits,
Closure_90,no_edits,
Closure_98,miss,src/com/google/javascript/jscomp/InlineVariables.java
Closure_99,match,src/com/google/javascript/jscomp/CheckGlobalThis.java
Codec_1,no_edits,
Codec_11,match,src/main/java/org/apache/commons/codec/net/QuotedPrintableCodec.java
Codec_12,match,src/main/java/org/apache/commons/codec/binary/BaseNCodecInputStream.java
Codec_13,match,src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java
Codec_14,no_edits,
Codec_6,match,src/java/org/apache/commons/codec/binary/Base64InputStream.java
Codec_8,match,src/java/org/apache/commons/codec/binary/Base64InputStream.java
Collections_25,no_edits,
Compress_10,no_edits,
Compress_11,match,src/main/java/org/apache/commons/compress/archivers/ArchiveStreamFactory.java
Compress_2,no_edits,
Compress_20,no_edits,
Compress_22,no_edits,
Compress_29,match,src/main/java/org/apache/commons/compress/archivers/ArchiveStreamFactory.java
Compress_29,miss,src/test/java/org/apache/commons/compress/archivers/ArchiveStreamFactoryTest.java
Compress_3,no_edits,
Compress_33,no_edits,
Compress_34,match,src/main/java/org/apache/commons/compress/archivers/zip/X7875_NewUnix.java
Compress_35,match,src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java
Compress_39,no_edits,
Compress_4,no_edits,
Compress_40,no_edits,
Compress_42,no_edits,
Compress_43,no_edits,
Compress_47,match,src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java
Compress_6,match,src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java
Csv_13,no_edits,
Csv_16,match,src/main/java/org/apache/commons/csv/CSVParser.java
Csv_7,match,src/main/java/org/apache/commons/csv/CSVParser.java
Csv_8,match,src/main/java/org/apache/commons/csv/CSVFormat.java
Csv_8,miss,src/test/java/org/apache/commons/csv/CSVFormatTest.java
Gson_1,no_edits,
Gson_14,no_edits,
Gson_3,no_edits,
Gson_4,no_edits,
Gson_7,no_edits,
Gson_8,no_edits,
Gson_9,no_edits,
JacksonCore_1,no_edits,
JacksonCore_10,match,src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java
JacksonCore_12,match,src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java
JacksonCore_12,match,src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java
JacksonCore_16,match,src/main/java/com/fasterxml/jackson/core/util/JsonParserSequence.java
JacksonCore_17,match,src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java
JacksonCore_18,no_edits,
JacksonCore_19,no_edits,
JacksonCore_2,no_edits,
JacksonCore_21,no_edits,
JacksonCore_22,no_edits,
JacksonCore_24,match,src/main/java/com/fasterxml/jackson/core/base/ParserBase.java
JacksonCore_24,match,src/main/java/com/fasterxml/jackson/core/base/ParserMinimalBase.java
JacksonCore_24,miss,src/main/java/com/fasterxml/jackson/core/exc/InputCoercionException.java
JacksonCore_24,miss,src/test/java/com/fasterxml/jackson/core/json/async/AsyncNumberCoercionTest.java
JacksonCore_24,miss,src/test/java/com/fasterxml/jackson/core/read/NumberCoercionTest.java
JacksonCore_24,miss,src/test/java/com/fasterxml/jackson/core/read/NumberParsingTest.java
JacksonCore_9,no_edits,
JacksonDatabind_10,no_edits,
JacksonDatabind_103,match,src/main/java/com/fasterxml/jackson/databind/JsonMappingException.java
JacksonDatabind_104,no_edits,
JacksonDatabind_105,no_edits,
JacksonDatabind_108,miss,src/main/java/com/fasterxml/jackson/databind/ObjectMapper.java
JacksonDatabind_109,no_edits,
JacksonDatabind_110,match,src/main/java/com/fasterxml/jackson/databind/deser/impl/JavaUtilCollectionsDeserializers.java
JacksonDatabind_110,miss,src/test/java/com/fasterxml/jackson/databind/deser/jdk/JDKCollectionsDeserTest.java
JacksonDatabind_111,match,src/main/java/com/fasterxml/jackson/databind/deser/impl/FieldProperty.java
JacksonDatabind_111,match,src/main/java/com/fasterxml/jackson/databind/deser/std/AtomicReferenceDeserializer.java
JacksonDatabind_13,match,src/main/java/com/fasterxml/jackson/databind/deser/impl/ObjectIdValueProperty.java
JacksonDatabind_13,miss,src/main/java/com/fasterxml/jackson/databind/DeserializationFeature.java
JacksonDatabind_13,miss,src/test/java/com/fasterxml/jackson/databind/struct/TestObjectIdDeserialization.java
JacksonDatabind_14,miss,src/test/java/com/fasterxml/jackson/databind/convert/TestUpdateValue.java
JacksonDatabind_15,miss,src/test/java/com/fasterxml/jackson/databind/bug/IntegerListXmlAdapterTest.java
JacksonDatabind_18,match,src/main/java/com/fasterxml/jackson/databind/MappingIterator.java
JacksonDatabind_18,miss,src/main/java/com/fasterxml/jackson/databind/DeserializationFeature.java
JacksonDatabind_18,miss,src/main/java/com/fasterxml/jackson/databind/ObjectReader.java
JacksonDatabind_18,miss,src/test/java/com/fasterxml/jackson/databind/seq/ReadRecoveryTest.java
JacksonDatabind_20,miss,src/main/java/com/fasterxml/jackson/databind/introspect/POJOPropertiesCollector.java
JacksonDatabind_21,no_edits,
JacksonDatabind_22,match,src/main/java/com/fasterxml/jackson/databind/ser/BasicSerializerFactory.java
JacksonDatabind_22,match,src/main/java/com/fasterxml/jackson/databind/ser/BeanSerializerFactory.java
JacksonDatabind_23,match,src/main/java/com/fasterxml/jackson/databind/ser/std/NumberSerializers.java
JacksonDatabind_25,no_edits,
JacksonDatabind_29,match,src/main/java/com/fasterxml/jackson/databind/deser/impl/ExternalTypeHandler.java
JacksonDatabind_3,match,src/main/java/com/fasterxml/jackson/databind/deser/std/StringArrayDeserializer.java
JacksonDatabind_30,miss,src/main/java/com/fasterxml/jackson/databind/deser/std/NumberDeserializers.java
JacksonDatabind_30,miss,src/test/java/com/fasterxml/jackson/databind/failing/JacksonTest.java
JacksonDatabind_31,no_edits,
JacksonDatabind_32,no_edits,
JacksonDatabind_36,match,src/main/java/com/fasterxml/jackson/databind/util/StdDateFormat.java
JacksonDatabind_38,no_edits,
JacksonDatabind_4,no_edits,
JacksonDatabind_41,match,src/main/java/com/fasterxml/jackson/databind/type/TypeFactory.java
JacksonDatabind_43,miss,src/main/java/com/fasterxml/jackson/databind/deser/DefaultDeserializationContext.java
JacksonDatabind_43,miss,src/main/java/com/fasterxml/jackson/databind/deser/std/StringDeserializer.java
JacksonDatabind_48,no_edits,
JacksonDatabind_50,no_edits,
JacksonDatabind_52,match,src/main/java/com/fasterxml/jackson/databind/deser/BeanDeserializerBase.java
JacksonDatabind_52,match,src/main/java/com/fasterxml/jackson/databind/deser/impl/ExternalTypeHandler.java
JacksonDatabind_53,match,src/main/java/com/fasterxml/jackson/databind/type/TypeFactory.java
JacksonDatabind_54,no_edits,
JacksonDatabind_55,no_edits,
JacksonDatabind_56,match,src/main/java/com/fasterxml/jackson/databind/deser/std/FromStringDeserializer.java
JacksonDatabind_59,miss,src/main/java/com/fasterxml/jackson/databind/DeserializationContext.java
JacksonDatabind_59,miss,src/main/java/com/fasterxml/jackson/databind/deser/BasicDeserializerFactory.java
JacksonDatabind_59,miss,src/main/java/com/fasterxml/jackson/databind/deser/DeserializerCache.java
JacksonDatabind_59,miss,src/main/java/com/fasterxml/jackson/databind/deser/DeserializerFactory.java
JacksonDatabind_59,miss,src/test/java/com/fasterxml/jackson/databind/failing/TestJacksonDatabind59.java
JacksonDatabind_6,match,src/main/java/com/fasterxml/jackson/databind/util/StdDateFormat.java
JacksonDatabind_60,match,src/main/java/com/fasterxml/jackson/databind/ser/std/JsonValueSerializer.java
JacksonDatabind_61,miss,src/main/java/com/fasterxml/jackson/databind/type/TypeFactory.java
JacksonDatabind_65,match,src/main/java/com/fasterxml/jackson/databind/introspect/BasicBeanDescription.java
JacksonDatabind_66,match,src/main/java/com/fasterxml/jackson/databind/deser/std/StdKeyDeserializer.java
JacksonDatabind_68,match,src/main/java/com/fasterxml/jackson/databind/deser/BeanDeserializerBase.java
JacksonDatabind_68,miss,src/main/java/com/fasterxml/jackson/databind/deser/BeanDeserializer.java
JacksonDatabind_68,miss,src/main/java/com/fasterxml/jackson/databind/deser/CreatorProperty.java
JacksonDatabind_68,miss,src/main/java/com/fasterxml/jackson/databind/deser/impl/PropertyValueBuffer.java
JacksonDatabind_68,miss,src/test/java/com/fasterxml/jackson/databind/creators/JsonCreatorWithCollectionTest.java
JacksonDatabind_69,miss,src/test/java/com/fasterxml/jackson/databind/failing/TestJackson.java
JacksonDatabind_72,no_edits,
JacksonDatabind_73,miss,src/main/java/com/fasterxml/jackson/databind/deser/BeanDeserializerFactory.java
JacksonDatabind_75,match,src/main/java/com/fasterxml/jackson/databind/ser/std/EnumSerializer.java
JacksonDatabind_75,miss,src/main/java/com/fasterxml/jackson/databind/SerializerProvider.java
JacksonDatabind_75,miss,src/main/java/com/fasterxml/jackson/databind/ser/BasicSerializerFactory.java
JacksonDatabind_75,miss,src/main/java/com/fasterxml/jackson/databind/ser/BeanSerializerFactory.java
JacksonDatabind_75,miss,src/main/java/com/fasterxml/jackson/databind/ser/SerializerFactory.java
JacksonDatabind_77,no_edits,
JacksonDatabind_78,no_edits,
JacksonDatabind_79,match,src/main/java/com/fasterxml/jackson/databind/ser/std/BeanSerializerBase.java
JacksonDatabind_79,miss,src/test/java/com/fasterxml/jackson/databind/objectid/TestObjectIdSerialization.java
JacksonDatabind_8,match,src/main/java/com/fasterxml/jackson/databind/deser/impl/CreatorCollector.java
JacksonDatabind_80,no_edits,
JacksonDatabind_81,no_edits,
JacksonDatabind_87,match,src/main/java/com/fasterxml/jackson/databind/util/StdDateFormat.java
JacksonDatabind_90,match,src/main/java/com/fasterxml/jackson/databind/deser/ValueInstantiator.java
JacksonDatabind_90,miss,src/main/java/com/fasterxml/jackson/databind/deser/BasicDeserializerFactory.java
JacksonDatabind_90,miss,src/test/java/com/fasterxml/jackson/databind/failing/ArrayDelegateDeserializationTest.java
JacksonDatabind_94,match,src/main/java/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator.java
JacksonDatabind_94,miss,src/test/java/com/fasterxml/jackson/databind/interop/IllegalTypesCheckTest.java
JacksonDatabind_95,match,src/main/java/com/fasterxml/jackson/databind/type/TypeParser.java
JacksonXml_1,match,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java
JacksonXml_2,no_edits,
JacksonXml_6,match,src/main/java/com/fasterxml/jackson/dataformat/xml/ser/ToXmlGenerator.java
Jsoup_11,match,src/main/java/org/jsoup/select/Selector.java
Jsoup_11,miss,src/main/java/org/jsoup/nodes/Evaluator.java
Jsoup_12,match,src/main/java/org/jsoup/select/Selector.java
Jsoup_12,miss,src/test/java/org/jsoup/select/SelectorTest.java
Jsoup_14,match,src/main/java/org/jsoup/parser/Tokeniser.java
Jsoup_14,match,src/main/java/org/jsoup/parser/TokeniserState.java
Jsoup_14,miss,src/main/java/org/jsoup/parser/TreeBuilder.java
Jsoup_14,miss,src/main/java/org/jsoup/parser/TreeBuilderState.java
Jsoup_16,no_edits,
Jsoup_18,miss,src/main/java/org/jsoup/parser/Token.java
Jsoup_18,miss,src/main/java/org/jsoup/parser/TokeniserState.java
Jsoup_18,miss,src/test/java/org/jsoup/nodes/ElementTest.java
Jsoup_21,no_edits,
Jsoup_22,match,src/main/java/org/jsoup/nodes/Element.java
Jsoup_22,match,src/main/java/org/jsoup/nodes/Node.java
Jsoup_23,match,src/main/java/org/jsoup/parser/CharacterReader.java
Jsoup_23,match,src/main/java/org/jsoup/parser/Tokeniser.java
Jsoup_23,miss,src/test/java/org/jsoup/nodes/EntitiesTest.java
Jsoup_28,no_edits,
Jsoup_29,no_edits,
Jsoup_3,match,src/main/java/org/jsoup/nodes/Element.java
Jsoup_3,match,src/main/java/org/jsoup/parser/Parser.java
Jsoup_3,match,src/main/java/org/jsoup/parser/Tag.java
Jsoup_30,no_edits,
Jsoup_31,no_edits,
Jsoup_36,no_edits,
Jsoup_4,no_edits,
Jsoup_42,match,src/main/java/org/jsoup/nodes/FormElement.java
Jsoup_50,no_edits,
Jsoup_52,no_edits,
Jsoup_56,match,src/main/java/org/jsoup/nodes/DocumentType.java
Jsoup_56,match,src/main/java/org/jsoup/parser/Token.java
Jsoup_56,match,src/main/java/org/jsoup/parser/TokeniserState.java
Jsoup_56,match,src/main/java/org/jsoup/parser/XmlTreeBuilder.java
Jsoup_56,miss,src/test/java/org/jsoup/nodes/DocumentTypeTest.java
Jsoup_58,match,src/main/java/org/jsoup/Jsoup.java
Jsoup_58,match,src/main/java/org/jsoup/safety/Cleaner.java
Jsoup_58,miss,src/test/java/org/jsoup/safety/CleanerTest.java
Jsoup_59,no_edits,
Jsoup_60,match,src/main/java/org/jsoup/parser/TokenQueue.java
Jsoup_60,match,src/main/java/org/jsoup/select/QueryParser.java
Jsoup_63,no_edits,
Jsoup_65,match,src/main/java/org/jsoup/parser/HtmlTreeBuilder.java
Jsoup_65,match,src/main/java/org/jsoup/parser/HtmlTreeBuilderState.java
Jsoup_66,no_edits,
Jsoup_67,match,src/main/java/org/jsoup/parser/HtmlTreeBuilder.java
Jsoup_7,no_edits,
Jsoup_71,no_edits,
Jsoup_73,match,src/main/java/org/jsoup/helper/W3CDom.java
Jsoup_74,match,src/main/java/org/jsoup/helper/StringUtil.java
Jsoup_78,no_edits,
Jsoup_79,no_edits,
Jsoup_81,match,src/main/java/org/jsoup/helper/DataUtil.java
Jsoup_83,match,src/main/java/org/jsoup/parser/TokeniserState.java
Jsoup_87,miss,src/test/java/org/jsoup/parser/Bug87Test.java
Jsoup_91,match,src/main/java/org/jsoup/parser/CharacterReader.java
Jsoup_91,miss,src/main/java/org/jsoup/helper/DataUtil.java
Jsoup_91,miss,src/test/java/org/jsoup/integration/ConnectTest.java
Jsoup_91,miss,src/test/java/org/jsoup/integration/ParseTest.java
Jsoup_92,no_edits,
JxPath_1,match,src/java/org/apache/commons/jxpath/ri/model/dom/DOMNodePointer.java
JxPath_1,miss,src/java/org/apache/commons/jxpath/ri/axes/DescendantContext.java
JxPath_1,miss,src/java/org/apache/commons/jxpath/ri/model/dom/DOMAttributeIterator.java
JxPath_1,miss,src/java/org/apache/commons/jxpath/ri/model/dom/DOMAttributePointer.java
JxPath_1,miss,src/java/org/apache/commons/jxpath/ri/model/dom/DOMTextPointer.java
JxPath_1,miss,src/test/org/apache/commons/jxpath/ri/model/dom/DOMModelTest.java
JxPath_1,miss,src/test/org/apache/commons/jxpath/ri/model/jdom/JDOMModelTest.java
JxPath_11,no_edits,
JxPath_13,match,src/java/org/apache/commons/jxpath/ri/model/dom/DOMNodePointer.java
JxPath_15,match,src/java/org/apache/commons/jxpath/ri/axes/UnionContext.java
JxPath_16,match,src/java/org/apache/commons/jxpath/ri/model/dom/DOMNodePointer.java
JxPath_16,match,src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java
JxPath_17,match,src/java/org/apache/commons/jxpath/ri/model/dom/DOMAttributeIterator.java
JxPath_17,match,src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMAttributeIterator.java
JxPath_18,match,src/java/org/apache/commons/jxpath/ri/axes/AttributeContext.java
JxPath_18,miss,src/java/org/apache/commons/jxpath/ri/model/dom/DOMAttributeIterator.java
JxPath_19,match,src/java/org/apache/commons/jxpath/ri/model/dom/DOMNodePointer.java
JxPath_19,match,src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java
JxPath_2,match,src/java/org/apache/commons/jxpath/ri/compiler/Expression.java
JxPath_20,no_edits,
JxPath_3,miss,src/java/org/apache/commons/jxpath/ri/model/beans/NullElementPointer.java
JxPath_4,match,src/java/org/apache/commons/jxpath/ri/model/dom/DOMNodePointer.java
JxPath_4,match,src/java/org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java
JxPath_7,match,src/java/org/apache/commons/jxpath/ri/compiler/CoreOperationGreaterThan.java
JxPath_7,match,src/java/org/apache/commons/jxpath/ri/compiler/CoreOperationGreaterThanOrEqual.java
JxPath_7,match,src/java/org/apache/commons/jxpath/ri/compiler/CoreOperationLessThan.java
JxPath_7,match,src/java/org/apache/commons/jxpath/ri/compiler/CoreOperationLessThanOrEqual.java
JxPath_7,match,src/java/org/apache/commons/jxpath/ri/compiler/CoreOperationRelationalExpression.java
JxPath_7,miss,src/java/org/apache/commons/jxpath/ri/compiler/CoreOperation.java
JxPath_7,miss,src/test/org/apache/commons/jxpath/ri/compiler/CoreOperationTest.java
JxPath_9,match,src/java/org/apache/commons/jxpath/ri/compiler/CoreOperationCompare.java
JxPath_9,miss,src/java/org/apache/commons/jxpath/ri/compiler/CoreOperationRelationalExpression.java
Lang_13,match,src/main/java/org/apache/commons/lang3/SerializationUtils.java
Lang_15,match,src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
Lang_15,miss,src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java
Lang_19,no_edits,
Lang_20,match,src/main/java/org/apache/commons/lang3/StringUtils.java
Lang_23,no_edits,
Lang_27,match,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
Lang_30,match,src/main/java/org/apache/commons/lang3/StringUtils.java
Lang_30,miss,src/test/java/org/apache/commons/lang3/StringUtilsEqualsIndexOfTest.java
Lang_30,miss,src/test/java/org/apache/commons/lang3/StringUtilsTest.java
Lang_32,match,src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java
Lang_32,miss,src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java
Lang_32,miss,src/test/java/org/apache/commons/lang3/builder/HashCodeBuilderTest.java
Lang_34,match,src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java
Lang_34,miss,src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java
Lang_35,match,src/main/java/org/apache/commons/lang3/ArrayUtils.java
Lang_36,match,src/java/org/apache/commons/lang3/math/NumberUtils.java
Lang_36,miss,src/test/org/apache/commons/lang3/math/NumberUtilsTest.java
Lang_4,match,src/main/java/org/apache/commons/lang3/text/translate/LookupTranslator.java
Lang_41,match,src/java/org/apache/commons/lang/ClassUtils.java
Lang_46,match,src/java/org/apache/commons/lang/StringEscapeUtils.java
Lang_47,match,src/java/org/apache/commons/lang/text/StrBuilder.java
Lang_5,no_edits,
Lang_50,match,src/java/org/apache/commons/lang/time/FastDateFormat.java
Lang_56,match,src/java/org/apache/commons/lang/time/FastDateFormat.java
Lang_60,match,src/java/org/apache/commons/lang/text/StrBuilder.java
Lang_63,match,src/java/org/apache/commons/lang/time/DurationFormatUtils.java
Lang_64,match,src/java/org/apache/commons/lang/enums/ValuedEnum.java
Lang_65,no_edits,
Lang_7,match,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
Lang_8,match,src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
Math_1,match,src/main/java/org/apache/commons/math3/fraction/BigFraction.java
Math_1,match,src/main/java/org/apache/commons/math3/fraction/Fraction.java
Math_100,match,src/java/org/apache/commons/math/estimation/AbstractEstimator.java
Math_106,no_edits,
Math_12,match,src/main/java/org/apache/commons/math3/random/BitsStreamGenerator.java
Math_14,match,src/main/java/org/apache/commons/math3/optim/nonlinear/vector/Weight.java
Math_14,match,src/main/java/org/apache/commons/math3/optim/nonlinear/vector/jacobian/AbstractLeastSquaresOptimizer.java
Math_15,match,src/main/java/org/apache/commons/math3/util/FastMath.java
Math_16,match,src/main/java/org/apache/commons/math3/util/FastMath.java
Math_18,match,src/main/java/org/apache/commons/math3/optimization/direct/CMAESOptimizer.java
Math_18,miss,src/test/java/org/apache/commons/math3/optimization/direct/CMAESOptimizerTest.java
Math_21,match,src/main/java/org/apache/commons/math3/linear/RectangularCholeskyDecomposition.java
Math_22,match,src/main/java/org/apache/commons/math3/distribution/FDistribution.java
Math_22,match,src/main/java/org/apache/commons/math3/distribution/UniformRealDistribution.java
Math_23,match,src/main/java/org/apache/commons/math3/optimization/univariate/BrentOptimizer.java
Math_24,match,src/main/java/org/apache/commons/math3/optimization/univariate/BrentOptimizer.java
Math_26,match,src/main/java/org/apache/commons/math3/fraction/Fraction.java
Math_26,miss,src/test/java/org/apache/commons/math3/fraction/FractionBug26Test.java
Math_28,match,src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java
Math_29,match,src/main/java/org/apache/commons/math3/linear/OpenMapRealVector.java
Math_31,miss,src/main/java/org/apache/commons/math3/distribution/BinomialDistribution.java
Math_35,match,src/main/java/org/apache/commons/math3/genetics/ElitisticListPopulation.java
Math_36,match,src/main/java/org/apache/commons/math/fraction/BigFraction.java
Math_37,match,src/main/java/org/apache/commons/math/complex/Complex.java
Math_37,miss,src/test/java/org/apache/commons/math/TestUtils.java
Math_38,match,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java
Math_38,miss,src/test/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizerTest.java
Math_4,match,src/main/java/org/apache/commons/math3/geometry/euclidean/threed/SubLine.java
Math_4,match,src/main/java/org/apache/commons/math3/geometry/euclidean/twod/SubLine.java
Math_44,miss,src/main/java/org/apache/commons/math/ode/events/EventState.java
Math_46,miss,src/test/java/org/apache/commons/math/complex/ComplexTest.java
