bug,function_name,count,command
Chart_2,web_fetch,1,"What is the bug described in the forum post mentioned in the bug description? Specifically, what is the issue with DatasetUtilities.iterateRangeBounds() methods?"
Chart_2,write_file,1,
Chart_21,edit,3,
Chart_21,glob,3,
Chart_21,read_file,6,
Chart_21,run_shell_command,1,./run_bug_exposing_tests.sh
Chart_21,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Chart_21 && java -cp lib/servlet.jar:lib/junit-4.11.jar:build:build-tests org.junit.runner.JUnitCore org.jfree.data.statistics.junit.DefaultBoxAndWhiskerCategoryDatasetTests
Chart_21,run_shell_command,1,defects4j compile
Chart_21,run_shell_command,1,defects4j compile && defects4j test
Chart_21,run_shell_command,3,defects4j test
Chart_21,run_shell_command,1,defects4j test -t org.jfree.data.statistics.junit.DefaultBoxAndWhiskerCategoryDatasetTests::testGetRangeBounds
Chart_21,todo_write,2,
Chart_25,edit,5,
Chart_25,list_directory,14,
Chart_25,read_file,12,
Chart_25,run_shell_command,1,./run_all_tests_trace.sh
Chart_25,run_shell_command,1,./run_bug_exposing_tests.sh
Chart_25,run_shell_command,2,defects4j compile
Chart_25,run_shell_command,4,defects4j test
Chart_25,run_shell_command,1,defects4j test -t org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests
Chart_25,search_file_content,2,
Chart_4,edit,2,
Chart_4,glob,2,
Chart_4,list_directory,2,
Chart_4,read_file,12,
Chart_4,run_shell_command,1,./run_all_tests_trace.sh
Chart_4,run_shell_command,2,./run_bug_exposing_tests.sh
Chart_4,run_shell_command,2,defects4j compile
Chart_4,run_shell_command,2,defects4j test
Chart_4,run_shell_command,2,defects4j test -t org.jfree.chart.axis.junit.LogAxisTests::testXYAutoRange1
Chart_4,run_shell_command,1,defects4j test -t org.jfree.chart.axis.junit.LogAxisTests::testXYAutoRange2
Chart_4,run_shell_command,1,"sed -i '' '395,404s/setRange(new Range(lower, upper), false, false);/if (lower <= 0.0) {\n                lower = this.smallestValue;\n            }\n            if (upper <= 0.0) {\n                upper = this.smallestValue * 10;\n            }\n            \n            setRange(new Range(lower, upper), false, false);/' /Users/nashid/repos/qwen-cli-automation/workspace/Chart_4/source/org/jfree/chart/axis/LogAxis.java"
Chart_4,run_shell_command,1,"sed -n '384,420p' /Users/nashid/repos/qwen-cli-automation/workspace/Chart_4/source/org/jfree/chart/axis/LogAxis.java"
Chart_4,run_shell_command,1,"sed -n '384,440p' /Users/nashid/repos/qwen-cli-automation/workspace/Chart_4/source/org/jfree/chart/axis/LogAxis.java"
Chart_4,search_file_content,2,
Cli_1,edit,2,
Cli_1,glob,4,
Cli_1,list_directory,3,
Cli_1,read_file,6,
Cli_1,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_1 && ./run_bug_exposing_tests.sh
Cli_1,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_1 && defects4j compile
Cli_1,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_1 && defects4j compile && defects4j test
Cli_1,run_shell_command,2,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_1 && defects4j test
Cli_1,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_1 && defects4j test -t org.apache.commons.cli.bug.BugCLI13Test::testCLI13
Cli_1,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_1 && git diff
Cli_1,run_shell_command,4,"cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_1 && javac -cp ""target/lib/commons-lang/jars/commons-lang-2.1.jar:target/classes:target/test-classes"" debug_test.java && java -cp "".:target/lib/commons-lang/jars/commons-lang-2.1.jar:target/classes:target/test-classes"" debug_test"
Cli_1,run_shell_command,1,"cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_1 && javac -cp ""target/lib/commons-lang/jars/commons-lang-2.1.jar:target/classes:target/test-classes"" debug_test.java && java -cp "".:target/lib/commons-lang/jars/commons-lang-2.1.jar:target/classes:target/test-frames"" debug_test"
Cli_1,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_1 && rm debug_test.java debug_test.class
Cli_1,write_file,3,
Cli_10,edit,1,
Cli_10,list_directory,6,
Cli_10,read_file,6,
Cli_10,run_shell_command,1,./run_bug_exposing_tests.sh
Cli_10,run_shell_command,1,defects4j compile
Cli_10,run_shell_command,2,defects4j test
Cli_10,run_shell_command,1,defects4j test -t org.apache.commons.cli.ParseRequiredTest::testReuseOptionsTwice
Cli_10,run_shell_command,1,git diff
Cli_10,run_shell_command,1,pwd && ls -la
Cli_10,search_file_content,1,
Cli_10,todo_write,1,
Cli_10,write_file,1,
Cli_13,edit,4,
Cli_13,glob,1,
Cli_13,read_file,18,
Cli_13,run_shell_command,1,./run_all_tests_trace.sh
Cli_13,run_shell_command,1,./run_bug_exposing_tests.sh
Cli_13,run_shell_command,2,defects4j compile
Cli_13,run_shell_command,2,defects4j compile && defects4j test
Cli_13,run_shell_command,3,defects4j test
Cli_13,run_shell_command,1,defects4j test -t org.apache.commons.cli2.bug.BugLoopingOptionLookAlikeTest::testLoopingOptionLookAlike2
Cli_13,run_shell_command,1,git diff src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java
Cli_13,run_shell_command,1,git status
Cli_13,run_shell_command,1,rm /Users/nashid/repos/qwen-cli-automation/workspace/Cli_13/src/test/org/apache/commons/cli2/bug/ArgumentDefaultOverrideTest.java
Cli_13,search_file_content,4,
Cli_13,write_file,1,
Cli_14,glob,1,
Cli_14,list_directory,11,
Cli_14,read_file,1,
Cli_18,edit,3,
Cli_18,read_file,16,
Cli_18,run_shell_command,1,./run_bug_exposing_tests.sh
Cli_18,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_18 && git add .
Cli_18,run_shell_command,2,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_18 && git checkout HEAD -- src/java/org/apache/commons/cli/PosixParser.java
Cli_18,run_shell_command,1,"cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_18 && git commit -m ""Fix PosixParser to properly handle unrecognized tokens starting with '-' when stopAtNonOption is enabled.

The bug was in processOptionToken method where unrecognized tokens were being ignored instead of being added to the tokens list when stopAtNonOption flag was true. This caused tests like testStop2 to fail as they expected the unrecognized token to be processed as an extra argument."""
Cli_18,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_18 && git diff
Cli_18,run_shell_command,1,"cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_18 && grep -A 10 -B 2 ""processOptionToken"" src/java/org/apache/commons/cli/PosixParser.java"
Cli_18,run_shell_command,1,"cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_18 && grep -n ""else if (stopAtNonOption)"" src/java/org/apache/commons/cli/PosixParser.java"
Cli_18,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_18 && perl -i -0777 -pe 's/(else if \(stopAtNonOption\)\n        \{\n            eatTheRest = true;\n        \})/(else if (stopAtNonOption)\n        {\n            eatTheRest = true;\n            tokens.add(token);\n        })/g' src/java/org/apache/commons/cli/PosixParser.java
Cli_18,run_shell_command,1,"cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_18 && sed -i '' '142,150s/else if (stopAtNonOption)/else if (stopAtNonOption) {\\n            eatTheRest = true;\\n            tokens.add(token);\\n        }/' src/java/org/apache/commons/cli/PosixParser.java"
Cli_18,run_shell_command,1,"cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_18 && sed -i '' '239,243s/            eatTheRest = true;/            eatTheRest = true;\\n            tokens.add(token);/' src/java/org/apache/commons/cli/PosixParser.java"
Cli_18,run_shell_command,2,defects4j compile
Cli_18,run_shell_command,3,defects4j test
Cli_18,run_shell_command,2,defects4j test -t org.apache.commons.cli.PosixParserTest::testStop2
Cli_18,search_file_content,2,
Cli_18,write_file,1,
Cli_21,edit,3,
Cli_21,glob,6,
Cli_21,read_file,17,
Cli_21,run_shell_command,1,./run_bug_exposing_tests.sh
Cli_21,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_21 && ant compile
Cli_21,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_21 && cp src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java.backup
Cli_21,run_shell_command,2,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_21 && defects4j compile
Cli_21,run_shell_command,2,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_21 && defects4j test
Cli_21,run_shell_command,2,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_21 && defects4j test -t org.apache.commons.cli2.bug.BugCLI150Test::testNegativeNumber
Cli_21,run_shell_command,1,"cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_21 && find . -name ""*.java"" -exec grep -l ""looksLikeOption"" {} \;"
Cli_21,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_21 && git add src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java
Cli_21,run_shell_command,1,"cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_21 && git commit -m ""Fix: Negative numbers are no longer mistaken for options

The looksLikeOption method in WriteableCommandLineImpl was treating all strings
starting with '-' as potential options, including negative numbers like -42.
This fix detects if a string like '-42' is a valid negative number and returns
false to treat it as a value rather than an option.

Fixes the bug where --num -0.1 would result in 'Unexpected -0.1 while processing --num'
and similar cases with negative integers and decimals."""
Cli_21,run_shell_command,2,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_21 && git diff HEAD
Cli_21,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_21 && git status
Cli_21,run_shell_command,1,"cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_21 && grep -n ""looksLikeOption"" src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java"
Cli_21,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_21 && java -cp target/classes:target/test-classes org.junit.runner.JUnitCore org.apache.commons.cli2.bug.BugCLI150Test
Cli_21,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_21 && javac -d target/classes src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java
Cli_21,run_shell_command,1,"cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_21 && sed -i.bak '232,239s/                if (trigger.startsWith(prefix))/                if (trigger.startsWith(prefix))\n                {\n                    // Check if this is a negative number, which should not be treated as an option\n                    if (prefix.equals(""-"")) {\n                        // A negative number starts with ""-"". Check if the rest is numeric.\n                        // Skip the prefix ""-""\n                        String numberPart = trigger.substring(1);\n                        if (numberPart.length() > 0) {\n                            try {\n                                // Check if it's a valid number\n                                Double.parseDouble(numberPart);\n                                // If we can parse it, it's a negative number, not an option\n                                return false;\n                            } catch (NumberFormatException e) {\n                                // Not a number, so it might be an option\n                            }\n                        }\n                    }\n                    return true;\n                }/' src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java"
Cli_21,run_shell_command,1,"cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_21 && sed -n '225,243p' src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java"
Cli_21,run_shell_command,1,"cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_21 && sed -n '225,245p' src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java"
Cli_21,run_shell_command,1,defects4j compile
Cli_21,run_shell_command,2,defects4j test
Cli_21,run_shell_command,1,defects4j test -t org.apache.commons.cli2.bug.BugCLI150Test::testNegativeNumber
Cli_21,run_shell_command,1,mkdir -p logs && defects4j test > logs/test_output.log 2>&1 && cat logs/test_output.log
Cli_21,search_file_content,2,
Cli_21,write_file,1,
Cli_22,edit,9,
Cli_22,read_file,9,
Cli_22,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_22 && ./run_bug_exposing_tests.sh
Cli_22,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_22 && chmod +x test_bug.sh && ./test_bug.sh
Cli_22,run_shell_command,4,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_22 && defects4j compile
Cli_22,run_shell_command,3,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_22 && defects4j compile && defects4j test
Cli_22,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_22 && defects4j export -p tests.trigger
Cli_22,run_shell_command,5,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_22 && defects4j test
Cli_22,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_22 && defects4j test -t org.apache.commons.cli.ApplicationTest::testGroovy
Cli_22,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_22 && defects4j test -t org.apache.commons.cli.PosixParserTest::testStopAtExpectedArg
Cli_22,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_22 && defects4j test -t org.apache.commons.cli.PosixParserTest::testStopAtExpectedArg -v
Cli_22,run_shell_command,1,"cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_22 && defects4j test 2>&1 | grep -A 10 -B 5 ""Failing tests"""
Cli_22,run_shell_command,3,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_22 && git checkout HEAD -- src/java/org/apache/commons/cli/PosixParser.java
Cli_22,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_22 && git checkout HEAD -- src/java/org/apache/commons/cli/PosixParser.java && git diff
Cli_22,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_22 && git diff HEAD~1 src/java/org/apache/commons/cli/PosixParser.java
Cli_22,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_22 && git diff src/java/org/apache/commons/cli/PosixParser.java
Cli_22,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_22 && git reset --hard D4J_Cli_22_BUGGY_VERSION
Cli_22,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_22 && git reset --hard HEAD~1
Cli_22,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_22 && git status
Cli_22,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_22 && java -cp target/classes:target/test-classes org.junit.runner.JUnitCore org.apache.commons.cli.PosixParserTest::testStopAtExpectedArg
Cli_22,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_22 && javac -cp target/classes TestBug.java && java -cp .:target/classes TestBug
Cli_22,search_file_content,2,
Cli_22,write_file,2,
Cli_23,edit,1,
Cli_23,glob,2,
Cli_23,read_file,4,
Cli_23,run_shell_command,1,./run_bug_exposing_tests.sh
Cli_23,run_shell_command,1,defects4j compile
Cli_23,run_shell_command,2,defects4j test
Cli_23,run_shell_command,2,defects4j test -t org.apache.commons.cli.bug.BugCLI162Test::testInfiniteLoop
Cli_23,run_shell_command,2,defects4j test -t org.apache.commons.cli.bug.BugCLI162Test::testPrintHelpLongLines
Cli_23,run_shell_command,1,git diff
Cli_23,run_shell_command,1,git log --oneline -n 10
Cli_23,run_shell_command,1,"git show 3571cf4:src/java/org/apache/commons/cli/HelpFormatter.java | grep -A 30 ""renderWrappedText"""
Cli_23,run_shell_command,1,"git show 3571cf4:src/java/org/apache/commons/cli/HelpFormatter.java | grep -A 50 ""protected StringBuffer renderWrappedText"""
Cli_23,run_shell_command,1,"git show 3571cf4:src/java/org/apache/commons/cli/HelpFormatter.java | sed -n '/protected StringBuffer renderWrappedText/,/return sb;/p' | head -n 50"
Cli_23,run_shell_command,1,git status
Cli_23,run_shell_command,2,"javac -cp ""target/classes:target/test-classes"" TestBugCLI162.java && java -cp "".:target/classes:target/test-classes"" TestBugCLI162"
Cli_23,run_shell_command,1,ls -la target/
Cli_23,run_shell_command,1,rm TestBugCLI162.java TestBugCLI162.class
Cli_23,todo_write,1,
Cli_23,write_file,1,
Cli_26,edit,5,
Cli_26,glob,4,
Cli_26,read_file,15,
Cli_26,run_shell_command,1,./run_bug_exposing_tests.sh
Cli_26,run_shell_command,3,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_26 && cp src/java/org/apache/commons/cli/OptionBuilder.java.bak src/java/org/apache/commons/cli/OptionBuilder.java
Cli_26,run_shell_command,1,"cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_26 && echo -e ""\n        }\n    }"" >> src/java/org/apache/commons/cli/OptionBuilder.java"
Cli_26,run_shell_command,1,"cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_26 && echo -e ""\n    /**\n     * Create an Option using the current settings and with\n     * the specified Option <code>char</code>.\n     *\n     * @param opt the <code>java.lang.String</code> representation\n     * of the Option\n     * @return the Option instance\n     * @throws IllegalArgumentException if <code>opt</code> is not\n     * a valid character.  See Option.\n     */\n    public static Option create(String opt) throws IllegalArgumentException\n    {\n        try\n        {\n            // create the option\n            Option option = new Option(opt, description);\n\n            // set the option properties\n            option.setLongOpt(longopt);\n            option.setRequired(required);\n            option.setOptionalArg(optionalArg);\n            option.setArgs(numberOfArgs);\n            option.setType(type);\n            option.setValueSeparator(valuesep);\n            option.setArgName(argName);\n            // reset the OptionBuilder properties\n            OptionBuilder.reset();\n\n            // return the Option instance\n            return option;\n        }\n        catch (IllegalArgumentException e)\n        {\n            // reset the OptionBuilder properties even on failure\n            OptionBuilder.reset();\n            throw e;\n        }\n    }\n}"" >> src/java/org/apache/commons/cli/OptionBuilder.java"
Cli_26,run_shell_command,1,"cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_26 && find . -name ""*.class"" -delete"
Cli_26,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_26 && git checkout -- src/java/org/apache/commons/cli/OptionBuilder.java
Cli_26,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_26 && git diff src/java/org/apache/commons/cli/OptionBuilder.java
Cli_26,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_26 && git status
Cli_26,run_shell_command,1,"cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_26 && grep -n ""create(String opt)"" src/java/org/apache/commons/cli/OptionBuilder.java"
Cli_26,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_26 && java -cp target/classes src/java/org/apache/commons/cli/OptionBuilder.java
Cli_26,run_shell_command,1,"cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_26 && javac -cp ""target/classes:target/test-classes"" src/test/org/apache/commons/cli/OptionBuilderTest.java"
Cli_26,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_26 && patch -p1 < fix.patch
Cli_26,run_shell_command,1,"cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_26 && python3 -c ""
import re
with open('src/java/org/apache/commons/cli/OptionBuilder.java', 'r') as f:
    content = f.read()

# Find the create(String opt) method
pattern = r'(public static Option create\(String opt\) throws IllegalArgumentException\s*\{[^}]*(\s*\})+)'
match = re.search(pattern, content, re.DOTALL)

if match:
    # Extract the entire method
    original_method = match.group(1)
    # Replace with method with try/catch
    fixed_method = '''
    public static Option create(String opt) throws IllegalArgumentException
    {
        try
        {
            // create the option
            Option option = new Option(opt, description);

            // set the option properties
            option.setLongOpt(longopt);
            option.setRequired(required);
            option.setOptionalArg(optionalArg);
            option.setArgs(numberOfArgs);
            option.setType(type);
            option.setValueSeparator(valuesep);
            option.setArgName(argName);
            // reset the OptionBuilder properties
            OptionBuilder.reset();

            // return the Option instance
            return option;
        }
        catch (IllegalArgumentException e)
        {
            // reset the OptionBuilder properties even on failure
            OptionBuilder.reset();
            throw e;
        }
    }'''
    
    # Replace the method in content
    new_content = content.replace(original_method, fixed_method)
    
    # Write back to file
    with open('src/java/org/apache/commons/cli/OptionBuilder.java', 'w') as f:
        f.write(new_content)
        
    print('Fixed!')
else:
    print('Method not found')
"""
Cli_26,run_shell_command,1,cd /Users/nashid/repos/qwen-cli-automation/workspace/Cli_26 && rm src/java/org/apache/commons/cli/OptionBuilder.java && cp src/java/org/apache/commons/cli/OptionBuilder.java.bak src/java/org/apache/commons/cli/OptionBuilder.java
