bug,status,path
Closure_151,match,src/com/google/javascript/jscomp/CommandLineRunner.java
Closure_151,ote,src/.DS_Store
Closure_153,ote,src/.DS_Store
Closure_154,ote,src/.DS_Store
Closure_155,ote,src/.DS_Store
Closure_156,ote,src/.DS_Store
Closure_157,match,src/com/google/javascript/jscomp/parsing/IRFactory.java
Closure_157,ote,src/.DS_Store
Closure_158,ote,src/.DS_Store
Closure_16,match,src/com/google/javascript/jscomp/ScopedAliases.java
Closure_160,ote,src/.DS_Store
Closure_160,ote,src/com/google/javascript/jscomp/WarningLevel.java
Closure_162,ote,src/.DS_Store
Closure_163,ote,src/.DS_Store
Closure_164,ote,src/.DS_Store
Closure_165,ote,src/.DS_Store
Closure_167,ote,src/.DS_Store
Closure_169,match,src/com/google/javascript/rhino/jstype/RecordType.java
Closure_169,ote,src/.DS_Store
Closure_171,match,src/com/google/javascript/jscomp/TypedScopeCreator.java
Closure_171,ote,src/.DS_Store
Closure_173,match,src/com/google/javascript/jscomp/CodeGenerator.java
Closure_173,ote,src/.DS_Store
Closure_174,ote,src/.DS_Store
Closure_175,match,src/com/google/javascript/jscomp/FunctionInjector.java
Closure_175,ote,src/.DS_Store
Closure_176,match,src/com/google/javascript/jscomp/TypeInference.java
Closure_176,ote,src/.DS_Store
Closure_21,match,src/com/google/javascript/jscomp/CheckSideEffects.java
Closure_45,match,src/com/google/javascript/jscomp/RemoveUnusedVars.java
Closure_50,match,src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java
Closure_51,match,src/com/google/javascript/jscomp/CodeConsumer.java
Closure_53,match,src/com/google/javascript/jscomp/InlineObjectLiterals.java
Closure_6,ote,src/com/google/javascript/jscomp/TypeCheck.java
Closure_60,match,src/com/google/javascript/jscomp/NodeUtil.java
Closure_64,match,src/com/google/javascript/jscomp/Compiler.java
Closure_64,ote,src/com/google/javascript/jscomp/Compiler.java.bak
Closure_68,match,src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure_72,match,src/com/google/javascript/jscomp/FunctionToBlockMutator.java
Closure_74,match,src/com/google/javascript/jscomp/PeepholeFoldConstants.java
Closure_84,ote,src/com/google/javascript/rhino/Parser.java
Closure_85,ote,src/.DS_Store
Closure_9,match,src/com/google/javascript/jscomp/ProcessCommonJSModules.java
Closure_90,match,src/com/google/javascript/jscomp/FunctionTypeBuilder.java
Closure_90,ote,src/.DS_Store
Closure_98,ote,src/.DS_Store
Closure_99,ote,src/.DS_Store
Codec_1,match,src/java/org/apache/commons/codec/language/Caverphone.java
Codec_1,match,src/java/org/apache/commons/codec/language/Metaphone.java
Codec_1,match,src/java/org/apache/commons/codec/language/SoundexUtils.java
Codec_1,ote,src/.DS_Store
Codec_11,match,src/main/java/org/apache/commons/codec/net/QuotedPrintableCodec.java
Codec_11,ote,src/.DS_Store
Codec_12,ote,src/.DS_Store
Codec_12,ote,src/main/java/org/apache/commons/codec/binary/Base32InputStream.java
Codec_12,ote,src/main/java/org/apache/commons/codec/binary/Base64InputStream.java
Codec_13,match,src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java
Codec_13,ote,src/.DS_Store
Codec_14,ote,src/.DS_Store
Codec_14,ote,src/test/java/org/apache/commons/codec/language/bm/PhoneticEngineRegressionTest.java
Codec_6,match,src/java/org/apache/commons/codec/binary/Base64InputStream.java
Codec_6,ote,src/.DS_Store
Codec_8,match,src/java/org/apache/commons/codec/binary/Base64.java
Codec_8,ote,src/.DS_Store
Codec_8,ote,src/java/org/apache/commons/codec/binary/Base64.java.backup
Codec_8,ote,src/java/org/apache/commons/codec/binary/Base64.java.bak
Codec_8,ote,src/java/org/apache/commons/codec/binary/Base64.java.fixed
Collections_25,ote,src/.DS_Store
Collections_25,ote,src/main/java/org/apache/commons/collections4/iterators/CollatingIterator.java
Compress_10,ote,src/main/java/org/apache/commons/compress/archivers/zip/ZipFile.java.backup
Compress_11,match,src/main/java/org/apache/commons/compress/archivers/ArchiveStreamFactory.java
Compress_2,match,src/main/java/org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java
Compress_2,ote,src/.DS_Store
Compress_2,ote,src/test/java/org/apache/commons/compress/archivers/ArDebugTest.java
Compress_2,ote,src/test/java/org/apache/commons/compress/archivers/ArTestCase.java
Compress_20,match,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java
Compress_29,ote,src/main/java/org/apache/commons/compress/archivers/ArchiveStreamFactory.java.backup
Compress_3,ote,src/.DS_Store
Compress_33,match,src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java
Compress_34,match,src/main/java/org/apache/commons/compress/archivers/zip/X7875_NewUnix.java
Compress_35,match,src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java
Compress_39,match,src/main/java/org/apache/commons/compress/utils/ArchiveUtils.java
Compress_4,ote,src/.DS_Store
Compress_40,match,src/main/java/org/apache/commons/compress/utils/BitInputStream.java
Compress_42,match,src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java
Compress_43,match,src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java
Compress_47,match,src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java
Compress_6,match,src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java
Compress_9,match,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java
Compress_9,ote,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java.backup
Csv_13,match,src/main/java/org/apache/commons/csv/CSVPrinter.java
Csv_16,match,src/main/java/org/apache/commons/csv/CSVParser.java
Csv_7,match,src/main/java/org/apache/commons/csv/CSVParser.java
Csv_7,ote,src/test/java/org/apache/commons/csv/DuplicateHeadersTest.java
Csv_8,match,src/main/java/org/apache/commons/csv/CSVFormat.java
JacksonCore_1,ote,src/main/java/com/fasterxml/jackson/core/base/ParserBase.java
JacksonCore_1,ote,src/main/java/com/fasterxml/jackson/core/base/ParserBase.java.backup
JacksonCore_1,ote,src/main/java/com/fasterxml/jackson/core/base/ParserBase.java.bak
JacksonCore_1,ote,src/main/java/com/fasterxml/jackson/core/base/ParserBase.java.tmp
JacksonCore_12,match,src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java
JacksonCore_12,match,src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java
JacksonCore_16,match,src/main/java/com/fasterxml/jackson/core/util/JsonParserSequence.java
JacksonCore_17,match,src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java
JacksonCore_18,match,src/main/java/com/fasterxml/jackson/core/json/WriterBasedJsonGenerator.java
JacksonCore_19,match,src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java
JacksonCore_19,match,src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java
JacksonCore_2,match,src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java
JacksonCore_2,match,src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java
JacksonCore_21,match,src/main/java/com/fasterxml/jackson/core/filter/FilteringParserDelegate.java
JacksonCore_22,match,src/main/java/com/fasterxml/jackson/core/filter/FilteringParserDelegate.java
JacksonCore_24,ote,src/main/java/com/fasterxml/jackson/core/exc/InputCoercionException.java
JacksonCore_9,match,src/main/java/com/fasterxml/jackson/core/base/ParserMinimalBase.java
JacksonDatabind_10,match,src/main/java/com/fasterxml/jackson/databind/ser/BeanSerializerFactory.java
JacksonDatabind_103,ote,src/main/java/com/fasterxml/jackson/databind/JsonMappingException.java.bak
JacksonDatabind_103,ote,src/main/java/com/fasterxml/jackson/databind/util/ClassUtil.java.backup
JacksonDatabind_104,match,src/main/java/com/fasterxml/jackson/databind/util/StdDateFormat.java
JacksonDatabind_104,ote,src/test/java/com/fasterxml/jackson/databind/ser/jdk/TestDateSerialization.java
JacksonDatabind_105,ote,src/test/java/com/fasterxml/jackson/databind/deser/jdk/JDKScalarsTest.java
JacksonDatabind_110,match,src/main/java/com/fasterxml/jackson/databind/deser/impl/JavaUtilCollectionsDeserializers.java
JacksonDatabind_110,ote,src/test/java/com/fasterxml/jackson/databind/deser/jdk/UtilCollectionsTypesTest.java
JacksonDatabind_111,match,src/main/java/com/fasterxml/jackson/databind/deser/std/AtomicReferenceDeserializer.java
JacksonDatabind_14,ote,src/test/java/com/fasterxml/jackson/databind/convert/TestUpdateValue.java
JacksonDatabind_15,match,src/main/java/com/fasterxml/jackson/databind/ser/std/StdDelegatingSerializer.java
JacksonDatabind_18,match,src/main/java/com/fasterxml/jackson/databind/MappingIterator.java
JacksonDatabind_21,match,src/main/java/com/fasterxml/jackson/databind/introspect/JacksonAnnotationIntrospector.java
JacksonDatabind_21,ote,src/test/java/com/fasterxml/jackson/databind/deser/TestEnumJsonPropertyFix.java
JacksonDatabind_25,ote,src/main/java/com/fasterxml/jackson/databind/deser/BeanDeserializerFactory.java
JacksonDatabind_29,match,src/main/java/com/fasterxml/jackson/databind/deser/impl/ExternalTypeHandler.java
JacksonDatabind_3,match,src/main/java/com/fasterxml/jackson/databind/deser/std/StringArrayDeserializer.java
JacksonDatabind_30,ote,src/main/java/com/fasterxml/jackson/databind/deser/impl/ExternalTypeHandler.java
JacksonDatabind_30,ote,src/main/java/com/fasterxml/jackson/databind/jsontype/impl/AsExternalTypeDeserializer.java
JacksonDatabind_36,match,src/main/java/com/fasterxml/jackson/databind/util/StdDateFormat.java
JacksonDatabind_38,ote,src/main/java/com/fasterxml/jackson/databind/type/SimpleType.java.bak
JacksonDatabind_4,ote,src/main/java/com/fasterxml/jackson/databind/deser/std/CollectionDeserializer.java
JacksonDatabind_4,ote,src/main/java/com/fasterxml/jackson/databind/deser/std/StringCollectionDeserializer.java
JacksonDatabind_41,ote,src/main/java/com/fasterxml/jackson/databind/type/TypeFactory.java.backup
JacksonDatabind_41,ote,src/main/java/com/fasterxml/jackson/databind/type/TypeFactory.java.bak
JacksonDatabind_48,ote,src/main/java/com/fasterxml/jackson/databind/introspect/POJOPropertiesCollector.java
JacksonDatabind_48,ote,src/main/java/com/fasterxml/jackson/databind/introspect/POJOPropertiesCollector.java.bak
JacksonDatabind_52,match,src/main/java/com/fasterxml/jackson/databind/deser/impl/ExternalTypeHandler.java
JacksonDatabind_54,ote,src/main/java/com/fasterxml/jackson/databind/ser/std/AtomicReferenceSerializer.java
JacksonDatabind_59,ote,src/main/java/com/fasterxml/jackson/databind/deser/BasicDeserializerFactory.java
JacksonDatabind_59,ote,src/main/java/com/fasterxml/jackson/databind/deser/std/MapDeserializer.java
JacksonDatabind_6,match,src/main/java/com/fasterxml/jackson/databind/util/StdDateFormat.java
JacksonDatabind_61,ote,src/main/java/com/fasterxml/jackson/databind/type/TypeFactory.java
JacksonDatabind_66,match,src/main/java/com/fasterxml/jackson/databind/deser/std/StdKeyDeserializer.java
JacksonDatabind_66,ote,src/main/java/com/fasterxml/jackson/databind/deser/std/MapDeserializer.java
JacksonDatabind_68,ote,src/test/java/com/fasterxml/jackson/databind/struct/SingleValueAsArrayTest.java
JacksonDatabind_72,ote,src/main/java/com/fasterxml/jackson/databind/deser/impl/PropertyValueBuffer.java
JacksonDatabind_73,ote,src/main/java/com/fasterxml/jackson/databind/deser/BeanDeserializer.java
JacksonDatabind_77,ote,src/main/java/com/fasterxml/jackson/databind/jsontype/impl/ClassNameIdResolver.java
JacksonDatabind_78,ote,src/main/java/com/fasterxml/jackson/databind/jsontype/impl/ClassNameIdResolver.java
JacksonDatabind_79,match,src/main/java/com/fasterxml/jackson/databind/ser/std/BeanSerializerBase.java
JacksonDatabind_87,match,src/main/java/com/fasterxml/jackson/databind/util/StdDateFormat.java
JacksonDatabind_90,match,src/main/java/com/fasterxml/jackson/databind/deser/ValueInstantiator.java
JacksonDatabind_94,match,src/main/java/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator.java
JacksonDatabind_95,match,src/main/java/com/fasterxml/jackson/databind/type/TypeFactory.java
JacksonXml_1,match,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java
Jsoup_11,match,src/main/java/org/jsoup/select/Selector.java
Jsoup_14,ote,src/main/java/org/jsoup/parser/TreeBuilderState.java
Jsoup_16,match,src/main/java/org/jsoup/nodes/DocumentType.java
Jsoup_21,match,src/main/java/org/jsoup/select/QueryParser.java
Jsoup_22,match,src/main/java/org/jsoup/nodes/Element.java
Jsoup_22,ote,src/main/java/org/jsoup/nodes/Element.java.bak
Jsoup_22,ote,src/main/java/org/jsoup/nodes/Node$1.class
Jsoup_22,ote,src/main/java/org/jsoup/nodes/Node$OuterHtmlVisitor.class
Jsoup_22,ote,src/main/java/org/jsoup/nodes/Node.class
Jsoup_22,ote,src/main/java/org/jsoup/nodes/Node.java.backup
Jsoup_22,ote,src/main/java/org/jsoup/nodes/Node.java.bak
Jsoup_22,ote,src/main/java/org/jsoup/nodes/Node.java.bak2
Jsoup_22,ote,src/main/java/org/jsoup/nodes/Node.java.fixed
Jsoup_23,match,src/main/java/org/jsoup/parser/CharacterReader.java
Jsoup_23,match,src/main/java/org/jsoup/parser/Tokeniser.java
Jsoup_28,match,src/main/java/org/jsoup/nodes/Entities.java
Jsoup_29,match,src/main/java/org/jsoup/nodes/Document.java
Jsoup_36,match,src/main/java/org/jsoup/helper/DataUtil.java
Jsoup_4,match,src/main/java/org/jsoup/nodes/Entities.java
Jsoup_50,match,src/main/java/org/jsoup/helper/DataUtil.java
Jsoup_52,match,src/main/java/org/jsoup/nodes/XmlDeclaration.java
Jsoup_52,match,src/main/java/org/jsoup/parser/XmlTreeBuilder.java
Jsoup_52,ote,src/main/java/org/jsoup/Connection$Base.class
Jsoup_52,ote,src/main/java/org/jsoup/Connection$KeyVal.class
Jsoup_52,ote,src/main/java/org/jsoup/Connection$Method.class
Jsoup_52,ote,src/main/java/org/jsoup/Connection$Request.class
Jsoup_52,ote,src/main/java/org/jsoup/Connection$Response.class
Jsoup_52,ote,src/main/java/org/jsoup/Connection.class
Jsoup_52,ote,src/main/java/org/jsoup/HttpStatusException.class
Jsoup_52,ote,src/main/java/org/jsoup/Jsoup.class
Jsoup_52,ote,src/main/java/org/jsoup/SerializationException.class
Jsoup_52,ote,src/main/java/org/jsoup/UnsupportedMimeTypeException.class
Jsoup_52,ote,src/main/java/org/jsoup/helper/DataUtil.class
Jsoup_52,ote,src/main/java/org/jsoup/helper/HttpConnection$1.class
Jsoup_52,ote,src/main/java/org/jsoup/helper/HttpConnection$Base.class
Jsoup_52,ote,src/main/java/org/jsoup/helper/HttpConnection$KeyVal.class
Jsoup_52,ote,src/main/java/org/jsoup/helper/HttpConnection$Request.class
Jsoup_52,ote,src/main/java/org/jsoup/helper/HttpConnection$Response$1.class
Jsoup_52,ote,src/main/java/org/jsoup/helper/HttpConnection$Response$2.class
Jsoup_52,ote,src/main/java/org/jsoup/helper/HttpConnection$Response.class
Jsoup_52,ote,src/main/java/org/jsoup/helper/HttpConnection.class
Jsoup_52,ote,src/main/java/org/jsoup/helper/StringUtil.class
Jsoup_52,ote,src/main/java/org/jsoup/helper/Validate.class
Jsoup_52,ote,src/main/java/org/jsoup/nodes/Attribute.class
Jsoup_52,ote,src/main/java/org/jsoup/nodes/Attributes$1.class
Jsoup_52,ote,src/main/java/org/jsoup/nodes/Attributes$Dataset$DatasetIterator.class
Jsoup_52,ote,src/main/java/org/jsoup/nodes/Attributes$Dataset$EntrySet.class
Jsoup_52,ote,src/main/java/org/jsoup/nodes/Attributes$Dataset.class
Jsoup_52,ote,src/main/java/org/jsoup/nodes/Attributes.class
Jsoup_52,ote,src/main/java/org/jsoup/nodes/BooleanAttribute.class
Jsoup_52,ote,src/main/java/org/jsoup/nodes/Comment.class
Jsoup_52,ote,src/main/java/org/jsoup/nodes/DataNode.class
Jsoup_52,ote,src/main/java/org/jsoup/nodes/Document$OutputSettings$Syntax.class
Jsoup_52,ote,src/main/java/org/jsoup/nodes/Document$OutputSettings.class
Jsoup_52,ote,src/main/java/org/jsoup/nodes/Document$QuirksMode.class
Jsoup_52,ote,src/main/java/org/jsoup/nodes/Document.class
Jsoup_52,ote,src/main/java/org/jsoup/nodes/DocumentType.class
Jsoup_52,ote,src/main/java/org/jsoup/nodes/Element$1.class
Jsoup_52,ote,src/main/java/org/jsoup/nodes/Element.class
Jsoup_52,ote,src/main/java/org/jsoup/nodes/Entities$1.class
Jsoup_52,ote,src/main/java/org/jsoup/nodes/Entities$CoreCharset.class
Jsoup_52,ote,src/main/java/org/jsoup/nodes/Entities$EscapeMode.class
Jsoup_52,ote,src/main/java/org/jsoup/nodes/Entities.class
Jsoup_52,ote,src/main/java/org/jsoup/nodes/FormElement.class
Jsoup_52,ote,src/main/java/org/jsoup/nodes/Node$1.class
Jsoup_52,ote,src/main/java/org/jsoup/nodes/Node$OuterHtmlVisitor.class
Jsoup_52,ote,src/main/java/org/jsoup/nodes/Node.class
Jsoup_52,ote,src/main/java/org/jsoup/nodes/TextNode.class
Jsoup_52,ote,src/main/java/org/jsoup/nodes/XmlDeclaration.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/CharacterReader.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/HtmlTreeBuilder.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/HtmlTreeBuilderState$1.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/HtmlTreeBuilderState$10.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/HtmlTreeBuilderState$11.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/HtmlTreeBuilderState$12.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/HtmlTreeBuilderState$13.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/HtmlTreeBuilderState$14.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/HtmlTreeBuilderState$15.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/HtmlTreeBuilderState$16.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/HtmlTreeBuilderState$17.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/HtmlTreeBuilderState$18.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/HtmlTreeBuilderState$19.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/HtmlTreeBuilderState$2.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/HtmlTreeBuilderState$20.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/HtmlTreeBuilderState$21.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/HtmlTreeBuilderState$22.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/HtmlTreeBuilderState$23.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/HtmlTreeBuilderState$24.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/HtmlTreeBuilderState$3.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/HtmlTreeBuilderState$4.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/HtmlTreeBuilderState$5.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/HtmlTreeBuilderState$6.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/HtmlTreeBuilderState$7.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/HtmlTreeBuilderState$8.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/HtmlTreeBuilderState$9.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/HtmlTreeBuilderState$Constants.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/HtmlTreeBuilderState.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/ParseError.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/ParseErrorList.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/Parser.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/Tag.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/Token$1.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/Token$Character.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/Token$Comment.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/Token$Doctype.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/Token$EOF.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/Token$EndTag.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/Token$StartTag.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/Token$Tag.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/Token$TokenType.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/Token.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokenQueue.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/Tokeniser.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$1.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$10.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$11.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$12.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$13.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$14.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$15.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$16.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$17.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$18.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$19.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$2.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$20.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$21.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$22.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$23.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$24.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$25.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$26.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$27.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$28.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$29.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$3.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$30.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$31.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$32.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$33.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$34.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$35.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$36.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$37.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$38.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$39.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$4.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$40.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$41.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$42.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$43.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$44.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$45.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$46.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$47.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$48.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$49.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$5.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$50.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$51.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$52.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$53.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$54.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$55.class
Jsoup_52,ote,src/main/java/org/jsoup/parser/TokeniserState$56.class
