window_size,tool_sequence,frequency
3,TEST -> WRITE -> WRITE,21
3,WRITE -> WRITE -> TEST,20
3,TEST -> TEST -> TEST,18
3,WRITE -> TEST -> WRITE,18
3,run_shell_command_defects4j_test -> run_shell_command_other -> run_shell_command_test_scripts,17
3,SEARCH_FILES -> WRITE -> TEST,17
3,run_shell_command_test_scripts -> run_shell_command_other -> run_shell_command_test_scripts,15
3,run_shell_command_test_scripts -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test,15
3,run_shell_command_defects4j_compile -> run_shell_command_other -> run_shell_command_defects4j_compile,14
3,run_shell_command_file_ops -> run_shell_command_other -> run_shell_command_defects4j_compile,14
3,run_shell_command_defects4j_test -> run_shell_command_other -> run_shell_command_defects4j_compile,12
3,run_shell_command_build_exec -> run_shell_command_other -> run_shell_command_build_exec,12
3,run_shell_command_test_scripts -> run_shell_command_test_scripts -> run_shell_command_other,12
3,run_shell_command_defects4j_test -> run_shell_command_test_scripts -> run_shell_command_defects4j_test,11
3,SEARCH_CONTENT -> WRITE -> SEARCH_CONTENT,11
3,run_shell_command_other -> run_shell_command_defects4j_test -> run_shell_command_defects4j_compile,10
3,run_shell_command_other -> run_shell_command_test_scripts -> run_shell_command_defects4j_test,10
3,run_shell_command_defects4j_compile -> run_shell_command_other -> run_shell_command_defects4j_test,9
3,run_shell_command_other -> run_shell_command_other -> run_shell_command_git,8
3,run_shell_command_file_ops -> run_shell_command_other -> run_shell_command_file_ops,8
3,run_shell_command_defects4j_compile -> run_shell_command_other -> run_shell_command_test_scripts,8
3,run_shell_command_test_scripts -> run_shell_command_defects4j_test -> run_shell_command_other,8
3,run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> run_shell_command_file_ops,8
3,SEARCH_FILES -> WRITE -> WRITE,8
3,run_shell_command_test_scripts -> run_shell_command_file_ops -> run_shell_command_defects4j_test,7
3,run_shell_command_defects4j_test -> run_shell_command_file_ops -> run_shell_command_file_ops,7
3,run_shell_command_other -> run_shell_command_test_scripts -> run_shell_command_test_scripts,7
3,run_shell_command_defects4j_test -> run_shell_command_test_scripts -> run_shell_command_test_scripts,7
3,run_shell_command_test_scripts -> run_shell_command_file_ops -> run_shell_command_defects4j_compile,7
3,TEST -> SEARCH_FILES -> WRITE,7
3,SEARCH_CONTENT -> WRITE -> TEST,7
3,run_shell_command_test_scripts -> run_shell_command_file_ops -> run_shell_command_file_ops,6
3,run_shell_command_file_ops -> run_shell_command_file_ops -> run_shell_command_file_ops,6
3,run_shell_command_build_exec -> run_shell_command_build_exec -> run_shell_command_other,6
3,TEST -> TEST -> WRITE,6
3,run_shell_command_defects4j_test -> run_shell_command_defects4j_compile -> run_shell_command_test_scripts,5
3,run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> run_shell_command_file_ops,5
3,run_shell_command_other -> run_shell_command_build_exec -> run_shell_command_build_exec,5
3,run_shell_command_git -> run_shell_command_other -> run_shell_command_other,5
3,run_shell_command_defects4j_compile -> run_shell_command_test_scripts -> run_shell_command_file_ops,5
3,run_shell_command_defects4j_test -> run_shell_command_other -> run_shell_command_file_ops,4
3,run_shell_command_other -> run_shell_command_git -> run_shell_command_other,4
3,run_shell_command_file_ops -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,4
3,run_shell_command_other -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_compile,4
3,TEST -> WRITE -> TEST,4
3,run_shell_command_build_exec -> run_shell_command_other -> run_shell_command_file_ops,3
3,run_shell_command_defects4j_test -> run_shell_command_defects4j_compile -> run_shell_command_other,3
3,run_shell_command_file_ops -> run_shell_command_defects4j_test -> run_shell_command_other,3
3,run_shell_command_build_exec -> run_shell_command_build_exec -> run_shell_command_build_exec,3
3,run_shell_command_build_exec -> run_shell_command_other -> run_shell_command_defects4j_compile,3
3,run_shell_command_file_ops -> run_shell_command_build_exec -> run_shell_command_other,3
3,run_shell_command_defects4j_compile -> run_shell_command_test_scripts -> run_shell_command_defects4j_test,3
3,run_shell_command_file_ops -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test,3
3,run_shell_command_other -> run_shell_command_file_ops -> run_shell_command_build_exec,3
3,run_shell_command_defects4j_compile -> run_shell_command_defects4j_compile -> run_shell_command_other,3
3,WRITE -> SEARCH_FILES -> WRITE,3
3,WRITE -> SEARCH_CONTENT -> READ,3
3,SEARCH_CONTENT -> READ -> WRITE,3
3,READ -> WRITE -> WRITE,3
3,run_shell_command_file_ops -> run_shell_command_defects4j_test -> run_shell_command_test_scripts,2
3,run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> run_shell_command_build_exec,2
3,run_shell_command_defects4j_test -> run_shell_command_build_exec -> run_shell_command_other,2
3,run_shell_command_other -> run_shell_command_defects4j_test -> run_shell_command_git,2
3,run_shell_command_other -> run_shell_command_build_exec -> run_shell_command_defects4j_test,2
3,run_shell_command_other -> run_shell_command_defects4j_compile -> run_shell_command_build_exec,2
3,run_shell_command_defects4j_compile -> run_shell_command_build_exec -> run_shell_command_other,2
3,run_shell_command_other -> run_shell_command_build_exec -> run_shell_command_file_ops,2
3,run_shell_command_build_exec -> run_shell_command_file_ops -> run_shell_command_other,2
3,run_shell_command_test_scripts -> run_shell_command_test_scripts -> run_shell_command_defects4j_test,2
3,run_shell_command_file_ops -> run_shell_command_defects4j_compile -> run_shell_command_test_scripts,2
3,WRITE -> WRITE -> SCRIPT,2
3,WRITE -> SEARCH_CONTENT -> TEST,2
3,SEARCH_CONTENT -> TEST -> TEST,2
3,WRITE -> TEST -> SEARCH_CONTENT,2
3,TEST -> SEARCH_CONTENT -> WRITE,2
3,SCRIPT -> TEST -> SCRIPT,2
3,TEST -> SCRIPT -> SCRIPT,2
3,SCRIPT -> SCRIPT -> TEST,2
3,SCRIPT -> TEST -> TEST,2
3,WRITE -> SEARCH_CONTENT -> SEARCH_CONTENT,2
3,SEARCH_CONTENT -> SEARCH_CONTENT -> WRITE,2
3,WRITE -> WRITE -> PATCH,2
3,PATCH -> TEST -> TEST,2
3,TEST -> WRITE -> SEARCH_CONTENT,2
3,WRITE -> WRITE -> READ,2
3,WRITE -> READ -> WRITE,2
3,run_shell_command_file_ops -> run_shell_command_other -> run_shell_command_git,1
3,run_shell_command_build_exec -> run_shell_command_defects4j_test -> run_shell_command_defects4j_compile,1
3,run_shell_command_defects4j_test -> run_shell_command_defects4j_compile -> run_shell_command_build_exec,1
3,run_shell_command_defects4j_compile -> run_shell_command_build_exec -> run_shell_command_defects4j_compile,1
3,run_shell_command_build_exec -> run_shell_command_defects4j_compile -> run_shell_command_other,1
3,run_shell_command_file_ops -> run_shell_command_file_ops -> run_shell_command_defects4j_test,1
3,run_shell_command_defects4j_test -> run_shell_command_other -> run_shell_command_build_exec,1
3,run_shell_command_defects4j_test -> run_shell_command_build_exec -> run_shell_command_build_exec,1
3,run_shell_command_build_exec -> run_shell_command_build_exec -> run_shell_command_defects4j_test,1
3,run_shell_command_build_exec -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test,1
3,run_shell_command_test_scripts -> run_shell_command_test_scripts -> run_shell_command_file_ops,1
3,run_shell_command_defects4j_test -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,1
3,run_shell_command_other -> run_shell_command_file_ops -> run_shell_command_test_scripts,1
3,run_shell_command_file_ops -> run_shell_command_file_ops -> run_shell_command_build_exec,1
3,run_shell_command_other -> run_shell_command_other -> run_shell_command_defects4j_other,1
3,run_shell_command_other -> run_shell_command_defects4j_other -> run_shell_command_other,1
3,run_shell_command_defects4j_other -> run_shell_command_other -> run_shell_command_test_scripts,1
3,run_shell_command_test_scripts -> run_shell_command_file_ops -> run_shell_command_test_scripts,1
3,run_shell_command_other -> run_shell_command_file_ops -> run_shell_command_git,1
3,run_shell_command_file_ops -> run_shell_command_git -> run_shell_command_other,1
3,run_shell_command_other -> run_shell_command_file_ops -> run_shell_command_defects4j_test,1
3,run_shell_command_file_ops -> run_shell_command_defects4j_test -> run_shell_command_build_exec,1
3,run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> run_shell_command_defects4j_compile,1
3,run_shell_command_defects4j_test -> run_shell_command_test_scripts -> run_shell_command_build_exec,1
3,run_shell_command_test_scripts -> run_shell_command_build_exec -> run_shell_command_file_ops,1
3,run_shell_command_build_exec -> run_shell_command_file_ops -> run_shell_command_file_ops,1
3,run_shell_command_defects4j_compile -> run_shell_command_test_scripts -> run_shell_command_test_scripts,1
3,run_shell_command_defects4j_compile -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,1
3,run_shell_command_other -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_other,1
3,run_shell_command_defects4j_compile -> run_shell_command_defects4j_other -> run_shell_command_other,1
3,run_shell_command_defects4j_other -> run_shell_command_other -> run_shell_command_file_ops,1
3,run_shell_command_other -> run_shell_command_git -> run_shell_command_git,1
3,run_shell_command_git -> run_shell_command_git -> run_shell_command_other,1
3,run_shell_command_file_ops -> run_shell_command_build_exec -> run_shell_command_build_exec,1
3,run_shell_command_other -> run_shell_command_defects4j_compile -> run_shell_command_file_ops,1
3,run_shell_command_defects4j_compile -> run_shell_command_file_ops -> run_shell_command_test_scripts,1
3,run_shell_command_file_ops -> run_shell_command_defects4j_compile -> run_shell_command_other,1
3,SEARCH_FILES -> VCS -> SCRIPT,1
3,VCS -> SCRIPT -> TEST,1
3,SCRIPT -> TEST -> WRITE,1
3,WRITE -> SCRIPT -> WRITE,1
3,SCRIPT -> WRITE -> SEARCH_FILES,1
3,SEARCH_CONTENT -> READ -> SEARCH_FILES,1
3,READ -> SEARCH_FILES -> WRITE,1
3,SEARCH_FILES -> WRITE -> SEARCH_CONTENT,1
3,WRITE -> TEST -> SCRIPT,1
3,TEST -> SCRIPT -> TEST,1
3,SCRIPT -> SCRIPT -> SCRIPT,1
3,READ -> WRITE -> SEARCH_CONTENT,1
3,WRITE -> PATCH -> TEST,1
3,TEST -> SEARCH_CONTENT -> READ,1
3,READ -> WRITE -> TEST,1
3,SEARCH_FILES -> TEST -> WRITE,1
3,TEST -> OTHER -> WRITE,1
3,OTHER -> WRITE -> SEARCH_FILES,1
3,WRITE -> SEARCH_FILES -> OTHER,1
3,SEARCH_FILES -> OTHER -> SEARCH_CONTENT,1
3,OTHER -> SEARCH_CONTENT -> UTIL,1
3,SEARCH_CONTENT -> UTIL -> WRITE,1
3,UTIL -> WRITE -> WRITE,1
3,SEARCH_CONTENT -> WRITE -> SEARCH_FILES,1
3,SEARCH_FILES -> WRITE -> SEARCH_FILES,1
3,SEARCH_FILES -> UTIL -> WRITE,1
3,UTIL -> WRITE -> UTIL,1
3,WRITE -> UTIL -> TEST,1
3,UTIL -> TEST -> WRITE,1
3,WRITE -> PATCH -> VCS,1
3,PATCH -> VCS -> READ,1
3,VCS -> READ -> WRITE,1
3,READ -> WRITE -> SCRIPT,1
3,WRITE -> SCRIPT -> UTIL,1
3,SCRIPT -> UTIL -> PATCH,1
3,UTIL -> PATCH -> TEST,1
3,WRITE -> SCRIPT -> TEST,1
