window_size,tool_sequence,frequency
4,TEST -> TEST -> READ -> SEARCH_FILES,15
4,TEST -> TEST -> READ -> WRITE,15
4,TEST -> WRITE -> VCS -> TEST,15
4,VCS -> VCS -> READ -> VCS,15
4,READ -> SEARCH_CONTENT -> SEARCH_FILES -> READ,15
4,SEARCH_CONTENT -> READ -> BUILD -> READ,15
4,BUILD -> BUILD -> TEST -> WRITE,15
4,BUILD -> WRITE -> WRITE -> WRITE,15
4,READ -> WRITE -> SEARCH_FILES -> SEARCH_FILES,15
4,WRITE -> SEARCH_FILES -> SEARCH_CONTENT -> READ,15
4,SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_CONTENT -> WRITE,15
4,WRITE -> SEARCH_CONTENT -> READ -> WRITE,15
4,READ -> VCS -> READ -> READ,15
4,TEST -> READ -> SEARCH_CONTENT -> READ,15
4,READ -> READ -> SEARCH_CONTENT -> WRITE,15
4,SEARCH_CONTENT -> WRITE -> READ -> WRITE,15
4,SEARCH_FILES -> UTIL -> READ -> SEARCH_FILES,14
4,TEST -> TEST -> TEST -> SEARCH_FILES,14
4,SEARCH_FILES -> SEARCH_FILES -> SEARCH_FILES -> READ,14
4,TEST -> READ -> READ -> TEST,14
4,BUILD -> SEARCH_FILES -> TEST -> READ,14
4,VCS -> VCS -> WRITE -> WRITE,14
4,READ -> BUILD -> READ -> SEARCH_FILES,14
4,SEARCH_FILES -> SEARCH_FILES -> READ -> BUILD,14
4,READ -> WRITE -> TEST -> SEARCH_FILES,14
4,SEARCH_FILES -> READ -> WRITE -> SEARCH_CONTENT,14
4,TEST -> SEARCH_CONTENT -> SEARCH_FILES -> READ,14
4,READ -> VCS -> VCS -> WRITE,14
4,TEST -> WRITE -> WRITE -> BUILD,14
4,READ -> VCS -> READ -> WRITE,14
4,READ -> UTIL -> SEARCH_FILES -> READ,14
4,READ -> READ -> VCS -> READ,14
4,SEARCH_FILES -> SEARCH_CONTENT -> READ -> SEARCH_CONTENT,14
4,TEST -> READ -> WRITE -> WRITE,14
4,WRITE -> SCRIPT -> WRITE -> SCRIPT,14
4,WRITE -> SEARCH_FILES -> SEARCH_FILES -> TEST,13
4,TEST -> TEST -> SEARCH_FILES -> SEARCH_FILES,13
4,TEST -> READ -> BUILD -> SEARCH_CONTENT,13
4,READ -> BUILD -> SEARCH_CONTENT -> BUILD,13
4,BUILD -> BUILD -> READ -> READ,13
4,BUILD -> READ -> READ -> WRITE,13
4,WRITE -> BUILD -> BUILD -> TEST,13
4,READ -> READ -> BUILD -> READ,13
4,TEST -> READ -> READ -> SEARCH_CONTENT,13
4,SEARCH_CONTENT -> VCS -> SEARCH_CONTENT -> VCS,13
4,READ -> BUILD -> TEST -> SEARCH_FILES,13
4,WRITE -> BUILD -> READ -> BUILD,13
4,WRITE -> VCS -> READ -> VCS,13
4,SEARCH_FILES -> READ -> UTIL -> TEST,13
4,VCS -> WRITE -> VCS -> WRITE,13
4,BUILD -> TEST -> VCS -> VCS,13
4,READ -> BUILD -> SEARCH_CONTENT -> WRITE,13
4,WRITE -> TEST -> READ -> SEARCH_FILES,13
4,SEARCH_CONTENT -> READ -> VCS -> SEARCH_CONTENT,13
4,WRITE -> SEARCH_FILES -> READ -> READ,13
4,TEST -> BUILD -> READ -> SEARCH_FILES,13
4,BUILD -> READ -> BUILD -> BUILD,13
4,VCS -> READ -> READ -> WRITE,13
4,READ -> READ -> WRITE -> SEARCH_FILES,13
4,TEST -> SEARCH_FILES -> READ -> TEST,12
4,READ -> SEARCH_FILES -> UTIL -> READ,12
4,BUILD -> BUILD -> SEARCH_FILES -> SEARCH_FILES,12
4,SEARCH_FILES -> READ -> TEST -> WRITE,12
4,SEARCH_FILES -> SEARCH_FILES -> READ -> TEST,12
4,SEARCH_FILES -> SEARCH_FILES -> TEST -> SEARCH_FILES,12
4,WRITE -> TEST -> READ -> BUILD,12
4,SEARCH_CONTENT -> VCS -> SEARCH_CONTENT -> WRITE,12
4,UTIL -> BUILD -> TEST -> WRITE,12
4,SEARCH_FILES -> SEARCH_FILES -> READ -> WRITE,12
4,TEST -> TEST -> WRITE -> VCS,12
4,READ -> SEARCH_FILES -> SEARCH_FILES -> SEARCH_CONTENT,12
4,TEST -> BUILD -> SEARCH_CONTENT -> WRITE,12
4,UTIL -> READ -> SEARCH_FILES -> READ,12
4,BUILD -> TEST -> TEST -> SEARCH_CONTENT,12
4,BUILD -> BUILD -> SEARCH_CONTENT -> READ,12
4,SEARCH_CONTENT -> READ -> BUILD -> TEST,12
4,BUILD -> BUILD -> BUILD -> SEARCH_CONTENT,12
4,SEARCH_CONTENT -> SEARCH_FILES -> SEARCH_CONTENT -> READ,12
4,WRITE -> WRITE -> BUILD -> READ,12
4,BUILD -> SEARCH_CONTENT -> BUILD -> READ,12
4,WRITE -> SEARCH_CONTENT -> SEARCH_CONTENT -> READ,12
4,SEARCH_CONTENT -> READ -> WRITE -> SEARCH_CONTENT,12
4,READ -> SEARCH_CONTENT -> SEARCH_CONTENT -> WRITE,12
4,TEST -> READ -> READ -> SEARCH_FILES,12
4,WRITE -> WRITE -> WRITE -> TEST,12
4,SEARCH_FILES -> READ -> BUILD -> SEARCH_CONTENT,11
4,READ -> READ -> TEST -> TEST,11
4,BUILD -> WRITE -> WRITE -> BUILD,11
4,BUILD -> READ -> WRITE -> READ,11
4,WRITE -> TEST -> SEARCH_FILES -> SEARCH_FILES,11
4,WRITE -> SEARCH_FILES -> SEARCH_FILES -> SEARCH_FILES,11
4,WRITE -> BUILD -> READ -> WRITE,11
4,TEST -> WRITE -> VCS -> VCS,11
4,READ -> TEST -> WRITE -> TEST,11
4,READ -> SEARCH_FILES -> SEARCH_FILES -> SEARCH_FILES,11
4,TEST -> WRITE -> VCS -> READ,11
4,SEARCH_FILES -> READ -> WRITE -> TEST,11
4,BUILD -> READ -> TEST -> READ,11
4,BUILD -> TEST -> SEARCH_CONTENT -> READ,11
4,WRITE -> VCS -> WRITE -> VCS,11
4,VCS -> BUILD -> TEST -> VCS,11
4,BUILD -> TEST -> BUILD -> SEARCH_CONTENT,11
4,SEARCH_FILES -> SEARCH_CONTENT -> READ -> BUILD,11
4,READ -> BUILD -> READ -> TEST,11
4,BUILD -> TEST -> TEST -> SEARCH_FILES,11
4,SEARCH_CONTENT -> SEARCH_CONTENT -> READ -> SEARCH_FILES,11
4,TEST -> TEST -> TEST -> BUILD,11
4,TEST -> READ -> READ -> BUILD,11
4,TEST -> WRITE -> VCS -> FILE_OPS,11
4,VCS -> VCS -> READ -> READ,11
4,TEST -> READ -> SEARCH_CONTENT -> SEARCH_CONTENT,11
4,READ -> SEARCH_CONTENT -> READ -> TEST,11
4,TEST -> SEARCH_CONTENT -> TEST -> READ,11
4,READ -> READ -> WRITE -> SEARCH_CONTENT,11
4,READ -> WRITE -> WRITE -> TEST,11
4,SCRIPT -> WRITE -> SCRIPT -> WRITE,11
4,SCRIPT -> SCRIPT -> SCRIPT -> SCRIPT,11
4,SEARCH_FILES -> TEST -> READ -> READ,10
4,READ -> BUILD -> SEARCH_CONTENT -> SEARCH_FILES,10
4,BUILD -> TEST -> READ -> TEST,10
4,VCS -> VCS -> VCS -> WRITE,10
4,READ -> WRITE -> BUILD -> READ,10
4,READ -> READ -> VCS -> SEARCH_CONTENT,10
4,BUILD -> TEST -> WRITE -> VCS,10
4,SEARCH_FILES -> READ -> TEST -> TEST,10
4,TEST -> TEST -> WRITE -> BUILD,10
4,TEST -> READ -> BUILD -> TEST,10
4,READ -> VCS -> SEARCH_CONTENT -> WRITE,10
4,SEARCH_CONTENT -> SEARCH_FILES -> READ -> SEARCH_FILES,10
4,VCS -> WRITE -> READ -> WRITE,10
4,BUILD -> SEARCH_CONTENT -> BUILD -> SEARCH_CONTENT,10
4,READ -> WRITE -> READ -> TEST,10
4,TEST -> VCS -> READ -> VCS,10
4,VCS -> READ -> WRITE -> BUILD,10
4,TEST -> SEARCH_FILES -> SEARCH_CONTENT -> READ,10
4,VCS -> VCS -> BUILD -> TEST,10
4,VCS -> VCS -> SEARCH_CONTENT -> VCS,10
4,VCS -> SEARCH_CONTENT -> VCS -> READ,10
4,VCS -> READ -> READ -> VCS,10
4,SEARCH_FILES -> READ -> VCS -> READ,10
4,READ -> SEARCH_FILES -> BUILD -> TEST,10
4,TEST -> TEST -> READ -> SEARCH_CONTENT,10
4,READ -> SEARCH_CONTENT -> WRITE -> BUILD,10
4,READ -> SEARCH_FILES -> READ -> VCS,10
4,BUILD -> TEST -> READ -> BUILD,10
4,BUILD -> BUILD -> READ -> BUILD,10
4,TEST -> TEST -> BUILD -> SEARCH_CONTENT,10
4,READ -> BUILD -> SEARCH_FILES -> READ,10
4,READ -> VCS -> VCS -> READ,10
4,SEARCH_FILES -> READ -> UTIL -> READ,10
4,WRITE -> READ -> READ -> TEST,10
4,READ -> TEST -> READ -> TEST,10
4,WRITE -> TEST -> READ -> SEARCH_CONTENT,10
4,READ -> WRITE -> TEST -> WRITE,10
4,TEST -> BUILD -> READ -> WRITE,9
4,READ -> READ -> SEARCH_FILES -> SEARCH_FILES,9
4,READ -> TEST -> READ -> BUILD,9
4,TEST -> READ -> BUILD -> READ,9
4,READ -> TEST -> TEST -> TEST,9
4,READ -> BUILD -> BUILD -> BUILD,9
4,WRITE -> VCS -> VCS -> READ,9
4,TEST -> READ -> SEARCH_FILES -> SEARCH_CONTENT,9
4,SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_FILES -> READ,9
4,READ -> NAVIGATE -> BUILD -> READ,9
4,WRITE -> WRITE -> BUILD -> NAVIGATE,9
4,WRITE -> TEST -> BUILD -> READ,9
4,READ -> VCS -> WRITE -> READ,9
4,READ -> BUILD -> SEARCH_CONTENT -> READ,9
4,WRITE -> SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_CONTENT,9
4,SEARCH_FILES -> READ -> BUILD -> TEST,9
4,TEST -> BUILD -> READ -> BUILD,9
4,READ -> SEARCH_CONTENT -> READ -> BUILD,9
4,BUILD -> READ -> TEST -> SEARCH_CONTENT,9
4,READ -> WRITE -> TEST -> BUILD,9
4,READ -> SEARCH_CONTENT -> TEST -> READ,9
4,VCS -> SEARCH_CONTENT -> READ -> WRITE,9
4,READ -> READ -> READ -> TEST,9
4,READ -> VCS -> WRITE -> VCS,9
4,READ -> WRITE -> SEARCH_FILES -> SEARCH_CONTENT,9
4,SEARCH_CONTENT -> READ -> WRITE -> SEARCH_FILES,9
4,READ -> TEST -> WRITE -> WRITE,9
4,READ -> WRITE -> READ -> SEARCH_CONTENT,9
4,WRITE -> SEARCH_CONTENT -> READ -> READ,9
4,WRITE -> READ -> SEARCH_CONTENT -> SEARCH_CONTENT,9
4,BUILD -> TEST -> BUILD -> BUILD,8
4,SEARCH_FILES -> SEARCH_FILES -> SEARCH_FILES -> SEARCH_CONTENT,8
4,BUILD -> SEARCH_FILES -> READ -> WRITE,8
4,SEARCH_FILES -> TEST -> READ -> WRITE,8
4,SEARCH_FILES -> READ -> READ -> DEFECTS4J_OTHER,8
4,READ -> READ -> BUILD -> BUILD,8
4,SEARCH_CONTENT -> READ -> TEST -> SEARCH_FILES,8
4,SEARCH_CONTENT -> READ -> SEARCH_FILES -> SEARCH_FILES,8
4,READ -> WRITE -> TEST -> TEST,8
4,READ -> SEARCH_FILES -> SEARCH_CONTENT -> SEARCH_FILES,8
4,SEARCH_CONTENT -> SEARCH_FILES -> READ -> BUILD,8
4,BUILD -> READ -> NAVIGATE -> BUILD,8
4,BUILD -> SEARCH_CONTENT -> READ -> SEARCH_CONTENT,8
4,WRITE -> BUILD -> NAVIGATE -> BUILD,8
4,VCS -> SEARCH_CONTENT -> VCS -> VCS,8
4,BUILD -> TEST -> VCS -> READ,8
4,SEARCH_CONTENT -> SEARCH_FILES -> READ -> READ,8
4,BUILD -> READ -> SEARCH_FILES -> SEARCH_FILES,8
4,TEST -> SEARCH_FILES -> SEARCH_FILES -> SEARCH_CONTENT,8
4,WRITE -> BUILD -> WRITE -> BUILD,8
4,TEST -> SEARCH_CONTENT -> WRITE -> BUILD,8
4,SEARCH_FILES -> TEST -> READ -> SEARCH_CONTENT,8
4,BUILD -> SEARCH_CONTENT -> READ -> WRITE,8
4,WRITE -> TEST -> BUILD -> SEARCH_CONTENT,8
4,SEARCH_CONTENT -> SEARCH_FILES -> READ -> SEARCH_CONTENT,8
4,TEST -> VCS -> VCS -> READ,8
4,WRITE -> BUILD -> BUILD -> SEARCH_CONTENT,8
4,TEST -> SEARCH_CONTENT -> BUILD -> READ,8
4,READ -> VCS -> VCS -> SEARCH_CONTENT,8
4,BUILD -> TEST -> READ -> SEARCH_CONTENT,8
4,WRITE -> BUILD -> READ -> TEST,8
4,SEARCH_FILES -> BUILD -> TEST -> WRITE,8
4,BUILD -> SEARCH_CONTENT -> WRITE -> WRITE,8
4,SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_FILES -> SEARCH_CONTENT,8
4,NAVIGATE -> SEARCH_FILES -> READ -> SEARCH_FILES,8
4,TEST -> READ -> WRITE -> VCS,8
4,BUILD -> BUILD -> TEST -> TEST,8
4,BUILD -> TEST -> WRITE -> WRITE,8
4,SEARCH_CONTENT -> SEARCH_FILES -> SEARCH_CONTENT -> SEARCH_CONTENT,8
4,READ -> WRITE -> VCS -> READ,8
4,WRITE -> SEARCH_CONTENT -> READ -> SEARCH_CONTENT,8
4,SEARCH_CONTENT -> VCS -> SEARCH_CONTENT -> READ,8
4,READ -> TEST -> SEARCH_CONTENT -> READ,8
4,TEST -> WRITE -> WRITE -> WRITE,8
4,TEST -> READ -> TEST -> SEARCH_CONTENT,8
4,SEARCH_CONTENT -> READ -> TEST -> READ,8
4,READ -> WRITE -> SCRIPT -> WRITE,8
4,WRITE -> WRITE -> TEST -> READ,8
4,BUILD -> READ -> SEARCH_CONTENT -> READ,7
4,READ -> READ -> READ -> SEARCH_FILES,7
4,SEARCH_FILES -> READ -> SEARCH_CONTENT -> SEARCH_FILES,7
4,BUILD -> TEST -> READ -> SEARCH_FILES,7
4,READ -> TEST -> TEST -> SEARCH_FILES,7
4,READ -> BUILD -> WRITE -> TEST,7
