window_size,tool_sequence,frequency
4,WRITE -> NAVIGATE -> SCRIPT -> NAVIGATE,13
4,TEST -> SEARCH_FILES -> READ -> SEARCH_FILES,12
4,NAVIGATE -> TEST -> READ -> NAVIGATE,12
4,WRITE -> READ -> WRITE -> WRITE,12
4,NAVIGATE -> TEST -> WRITE -> WRITE,12
4,TEST -> WRITE -> NAVIGATE -> BUILD,11
4,READ -> SEARCH_FILES -> SEARCH_FILES -> SEARCH_FILES,11
4,READ -> READ -> WRITE -> BUILD,11
4,READ -> TEST -> SEARCH_FILES -> READ,11
4,NAVIGATE -> TEST -> NAVIGATE -> BUILD,11
4,READ -> SEARCH_FILES -> READ -> TEST,11
4,TEST -> READ -> NAVIGATE -> TEST,11
4,SEARCH_CONTENT -> SEARCH_CONTENT -> READ -> SEARCH_CONTENT,11
4,NAVIGATE -> TEST -> READ -> READ,11
4,NAVIGATE -> TEST -> NAVIGATE -> VCS,11
4,TEST -> SEARCH_CONTENT -> READ -> SEARCH_CONTENT,10
4,SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_CONTENT -> READ,10
4,TEST -> TEST -> TEST -> READ,10
4,BUILD -> BUILD -> WRITE -> NAVIGATE,10
4,TEST -> READ -> TEST -> SEARCH_CONTENT,10
4,READ -> TEST -> SEARCH_CONTENT -> READ,10
4,SEARCH_CONTENT -> READ -> WRITE -> NAVIGATE,10
4,READ -> READ -> SEARCH_FILES -> READ,10
4,READ -> NAVIGATE -> BUILD -> NAVIGATE,10
4,SEARCH_CONTENT -> READ -> WRITE -> READ,10
4,READ -> WRITE -> WRITE -> NAVIGATE,10
4,SEARCH_FILES -> READ -> SEARCH_CONTENT -> READ,10
4,NAVIGATE -> SCRIPT -> NAVIGATE -> TEST,10
4,TEST -> TEST -> READ -> SEARCH_CONTENT,9
4,READ -> SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_CONTENT,9
4,BUILD -> TEST -> TEST -> WRITE,9
4,SEARCH_CONTENT -> READ -> WRITE -> WRITE,9
4,READ -> WRITE -> WRITE -> BUILD,9
4,BUILD -> NAVIGATE -> BUILD -> NAVIGATE,9
4,SEARCH_CONTENT -> READ -> WRITE -> BUILD,9
4,BUILD -> NAVIGATE -> BUILD -> BUILD,9
4,NAVIGATE -> BUILD -> WRITE -> NAVIGATE,9
4,WRITE -> WRITE -> READ -> WRITE,9
4,TEST -> NAVIGATE -> BUILD -> NAVIGATE,9
4,READ -> SEARCH_CONTENT -> SEARCH_FILES -> READ,9
4,SEARCH_FILES -> SEARCH_FILES -> SEARCH_FILES -> READ,9
4,READ -> SEARCH_FILES -> READ -> WRITE,9
4,READ -> READ -> NAVIGATE -> TEST,9
4,SCRIPT -> WRITE -> NAVIGATE -> SCRIPT,9
4,READ -> NAVIGATE -> TEST -> READ,8
4,TEST -> NAVIGATE -> VCS -> NAVIGATE,8
4,SEARCH_CONTENT -> SEARCH_CONTENT -> READ -> WRITE,8
4,BUILD -> TEST -> TEST -> READ,8
4,TEST -> SEARCH_CONTENT -> READ -> READ,8
4,NAVIGATE -> TEST -> SEARCH_CONTENT -> READ,8
4,SEARCH_CONTENT -> READ -> SEARCH_FILES -> READ,8
4,TEST -> READ -> SEARCH_FILES -> READ,8
4,SEARCH_FILES -> SEARCH_FILES -> READ -> READ,7
4,TEST -> READ -> TEST -> TEST,7
4,READ -> WRITE -> READ -> SEARCH_CONTENT,7
4,SEARCH_FILES -> READ -> NAVIGATE -> TEST,7
4,TEST -> READ -> WRITE -> NAVIGATE,7
4,NAVIGATE -> SEARCH_CONTENT -> READ -> WRITE,7
4,READ -> WRITE -> WRITE -> READ,7
4,TEST -> TEST -> READ -> WRITE,7
4,TEST -> READ -> WRITE -> BUILD,7
4,WRITE -> NAVIGATE -> BUILD -> WRITE,7
4,READ -> READ -> READ -> SEARCH_FILES,7
4,TEST -> TEST -> TEST -> TEST,7
4,READ -> WRITE -> TEST -> TEST,7
4,BUILD -> NAVIGATE -> TEST -> WRITE,7
4,BUILD -> NAVIGATE -> TEST -> READ,7
4,SEARCH_CONTENT -> READ -> SEARCH_CONTENT -> SEARCH_CONTENT,7
4,SEARCH_CONTENT -> READ -> NAVIGATE -> TEST,7
4,TEST -> READ -> WRITE -> WRITE,7
4,WRITE -> WRITE -> NAVIGATE -> TEST,7
4,SEARCH_CONTENT -> READ -> READ -> NAVIGATE,7
4,READ -> READ -> NAVIGATE -> SCRIPT,7
4,WRITE -> NAVIGATE -> SCRIPT -> WRITE,7
4,SCRIPT -> NAVIGATE -> TEST -> NAVIGATE,7
4,READ -> SEARCH_CONTENT -> READ -> TEST,6
4,WRITE -> NAVIGATE -> BUILD -> TEST,6
4,NAVIGATE -> BUILD -> NAVIGATE -> VCS,6
4,TEST -> READ -> TEST -> SEARCH_FILES,6
4,READ -> TEST -> TEST -> TEST,6
4,TEST -> NAVIGATE -> BUILD -> WRITE,6
4,TEST -> WRITE -> BUILD -> TEST,6
4,SEARCH_CONTENT -> WRITE -> NAVIGATE -> BUILD,6
4,READ -> READ -> TEST -> READ,6
4,READ -> READ -> TEST -> TEST,6
4,NAVIGATE -> VCS -> WRITE -> READ,6
4,TEST -> TEST -> TEST -> WRITE,6
4,WRITE -> READ -> WRITE -> READ,6
4,SEARCH_FILES -> READ -> READ -> SEARCH_FILES,6
4,READ -> SEARCH_FILES -> READ -> SEARCH_CONTENT,6
4,TEST -> WRITE -> WRITE -> NAVIGATE,6
4,WRITE -> SEARCH_CONTENT -> READ -> READ,6
4,WRITE -> WRITE -> NAVIGATE -> SCRIPT,6
4,WRITE -> READ -> READ -> READ,5
4,WRITE -> WRITE -> WRITE -> BUILD,5
4,SEARCH_CONTENT -> READ -> WRITE -> TEST,5
4,TEST -> READ -> WRITE -> READ,5
4,WRITE -> READ -> SEARCH_CONTENT -> SEARCH_CONTENT,5
4,BUILD -> TEST -> TEST -> NAVIGATE,5
4,TEST -> TEST -> NAVIGATE -> BUILD,5
4,TEST -> NAVIGATE -> BUILD -> BUILD,5
4,BUILD -> BUILD -> NAVIGATE -> TEST,5
4,BUILD -> TEST -> TEST -> VCS,5
4,READ -> WRITE -> NAVIGATE -> WRITE,5
4,READ -> NAVIGATE -> VCS -> NAVIGATE,5
4,SEARCH_CONTENT -> WRITE -> BUILD -> TEST,5
4,SEARCH_CONTENT -> READ -> NAVIGATE -> BUILD,5
4,SEARCH_CONTENT -> SEARCH_FILES -> READ -> SEARCH_FILES,5
4,TEST -> READ -> READ -> SEARCH_FILES,5
4,WRITE -> READ -> WRITE -> TEST,5
4,READ -> TEST -> READ -> SEARCH_FILES,5
4,READ -> WRITE -> NAVIGATE -> SEARCH_CONTENT,5
4,BUILD -> WRITE -> BUILD -> TEST,5
4,BUILD -> BUILD -> NAVIGATE -> BUILD,5
4,NAVIGATE -> TEST -> NAVIGATE -> FILE_OPS,5
4,READ -> READ -> NAVIGATE -> BUILD,5
4,READ -> READ -> READ -> TEST,5
4,NAVIGATE -> VCS -> NAVIGATE -> FILE_OPS,5
4,SEARCH_FILES -> READ -> READ -> WRITE,5
4,SEARCH_CONTENT -> NAVIGATE -> SEARCH_CONTENT -> READ,5
4,SEARCH_FILES -> SEARCH_CONTENT -> READ -> READ,5
4,READ -> SEARCH_FILES -> SEARCH_CONTENT -> READ,5
4,NAVIGATE -> SCRIPT -> WRITE -> WRITE,5
4,NAVIGATE -> TEST -> NAVIGATE -> SCRIPT,5
4,SCRIPT -> NAVIGATE -> SCRIPT -> WRITE,5
4,READ -> READ -> WRITE -> SEARCH_CONTENT,4
4,READ -> TEST -> TEST -> SEARCH_CONTENT,4
4,TEST -> TEST -> SEARCH_CONTENT -> READ,4
4,SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_CONTENT,4
4,TEST -> READ -> SEARCH_CONTENT -> SEARCH_CONTENT,4
4,SEARCH_FILES -> READ -> WRITE -> READ,4
4,WRITE -> BUILD -> TEST -> WRITE,4
4,READ -> SEARCH_FILES -> READ -> NAVIGATE,4
4,NAVIGATE -> BUILD -> TEST -> NAVIGATE,4
4,TEST -> SEARCH_CONTENT -> READ -> SEARCH_FILES,4
4,TEST -> READ -> TEST -> READ,4
4,WRITE -> NAVIGATE -> WRITE -> READ,4
4,BUILD -> TEST -> TEST -> FILE_OPS,4
4,BUILD -> BUILD -> TEST -> TEST,4
4,WRITE -> BUILD -> NAVIGATE -> BUILD,4
4,READ -> WRITE -> BUILD -> WRITE,4
4,BUILD -> WRITE -> WRITE -> WRITE,4
4,SEARCH_FILES -> READ -> TEST -> TEST,4
4,BUILD -> NAVIGATE -> BUILD -> WRITE,4
4,WRITE -> SEARCH_CONTENT -> SEARCH_CONTENT -> READ,4
4,TEST -> TEST -> SEARCH_FILES -> READ,4
4,READ -> BUILD -> TEST -> TEST,4
4,SEARCH_FILES -> READ -> SEARCH_CONTENT -> SEARCH_CONTENT,4
4,READ -> SEARCH_CONTENT -> SEARCH_CONTENT -> WRITE,4
4,WRITE -> NAVIGATE -> SEARCH_CONTENT -> READ,4
4,NAVIGATE -> SEARCH_CONTENT -> READ -> NAVIGATE,4
4,READ -> TEST -> NAVIGATE -> BUILD,4
4,BUILD -> WRITE -> READ -> READ,4
4,TEST -> NAVIGATE -> FILE_OPS -> WRITE,4
4,VCS -> NAVIGATE -> VCS -> WRITE,4
4,NAVIGATE -> SEARCH_CONTENT -> WRITE -> NAVIGATE,4
4,NAVIGATE -> BUILD -> SEARCH_CONTENT -> READ,4
4,WRITE -> TEST -> TEST -> TEST,4
4,TEST -> NAVIGATE -> TEST -> SEARCH_CONTENT,4
4,SEARCH_CONTENT -> NAVIGATE -> BUILD -> NAVIGATE,4
4,TEST -> READ -> SEARCH_CONTENT -> NAVIGATE,4
4,READ -> WRITE -> NAVIGATE -> TEST,4
4,SEARCH_FILES -> SEARCH_FILES -> READ -> SEARCH_CONTENT,4
4,NAVIGATE -> VCS -> WRITE -> WRITE,4
4,SEARCH_FILES -> SEARCH_CONTENT -> READ -> SEARCH_CONTENT,4
4,SEARCH_FILES -> NAVIGATE -> TEST -> READ,4
4,TEST -> NAVIGATE -> VCS -> WRITE,4
4,READ -> NAVIGATE -> TEST -> WRITE,4
4,READ -> WRITE -> NAVIGATE -> SCRIPT,4
4,READ -> NAVIGATE -> SCRIPT -> WRITE,4
4,TEST -> READ -> SEARCH_CONTENT -> SEARCH_FILES,3
4,SEARCH_CONTENT -> SEARCH_FILES -> SEARCH_FILES -> READ,3
4,TEST -> TEST -> WRITE -> NAVIGATE,3
4,SEARCH_CONTENT -> SEARCH_FILES -> SEARCH_FILES -> SEARCH_FILES,3
4,TEST -> READ -> READ -> TEST,3
4,SEARCH_FILES -> SEARCH_FILES -> SEARCH_FILES -> NAVIGATE,3
4,SEARCH_FILES -> NAVIGATE -> BUILD -> NAVIGATE,3
4,NAVIGATE -> TEST -> SEARCH_FILES -> READ,3
4,SEARCH_CONTENT -> READ -> SEARCH_FILES -> SEARCH_FILES,3
4,READ -> TEST -> READ -> READ,3
4,WRITE -> READ -> READ -> SEARCH_CONTENT,3
4,WRITE -> READ -> READ -> NAVIGATE,3
4,BUILD -> NAVIGATE -> VCS -> NAVIGATE,3
4,NAVIGATE -> WRITE -> NAVIGATE -> WRITE,3
4,WRITE -> NAVIGATE -> WRITE -> OTHER,3
4,NAVIGATE -> VCS -> NAVIGATE -> TEST,3
4,SEARCH_FILES -> READ -> WRITE -> BUILD,3
4,WRITE -> BUILD -> BUILD -> TEST,3
4,TEST -> TEST -> TEST -> BUILD,3
4,WRITE -> BUILD -> TEST -> BUILD,3
4,WRITE -> BUILD -> WRITE -> WRITE,3
4,READ -> READ -> WRITE -> TEST,3
4,TEST -> READ -> TEST -> BUILD,3
4,TEST -> SEARCH_FILES -> READ -> READ,3
4,WRITE -> READ -> WRITE -> BUILD,3
4,BUILD -> TEST -> WRITE -> BUILD,3
4,SEARCH_CONTENT -> SEARCH_FILES -> READ -> READ,3
4,WRITE -> WRITE -> BUILD -> NAVIGATE,3
4,READ -> WRITE -> TEST -> WRITE,3
4,WRITE -> TEST -> WRITE -> BUILD,3
4,READ -> TEST -> TEST -> SEARCH_FILES,3
4,WRITE -> TEST -> TEST -> BUILD,3
4,READ -> WRITE -> SEARCH_CONTENT -> READ,3
4,SEARCH_FILES -> SEARCH_FILES -> SEARCH_FILES -> SEARCH_CONTENT,3
4,READ -> WRITE -> WRITE -> SEARCH_CONTENT,3
4,TEST -> READ -> READ -> WRITE,3
4,READ -> TEST -> READ -> BUILD,3
4,TEST -> READ -> BUILD -> TEST,3
4,NAVIGATE -> BUILD -> WRITE -> READ,3
4,READ -> SEARCH_CONTENT -> NAVIGATE -> SEARCH_CONTENT,3
4,NAVIGATE -> BUILD -> WRITE -> BUILD,3
4,BUILD -> TEST -> NAVIGATE -> TEST,3
4,SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_FILES -> SEARCH_CONTENT,3
4,SEARCH_CONTENT -> SEARCH_FILES -> SEARCH_CONTENT -> READ,3
4,BUILD -> BUILD -> NAVIGATE -> FILE_OPS,3
4,SEARCH_FILES -> SEARCH_CONTENT -> SEARCH_FILES -> READ,3
4,WRITE -> TEST -> BUILD -> TEST,3
4,READ -> WRITE -> BUILD -> READ,3
4,WRITE -> BUILD -> READ -> WRITE,3
4,BUILD -> READ -> WRITE -> BUILD,3
4,NAVIGATE -> VCS -> WRITE -> NAVIGATE,3
4,VCS -> WRITE -> NAVIGATE -> BUILD,3
4,NAVIGATE -> FILE_OPS -> NAVIGATE -> VCS,3
4,VCS -> WRITE -> READ -> WRITE,3
4,BUILD -> SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_CONTENT,3
4,WRITE -> WRITE -> TEST -> BUILD,3
4,NAVIGATE -> BUILD -> WRITE -> WRITE,3
4,BUILD -> BUILD -> WRITE -> READ,3
4,WRITE -> NAVIGATE -> SEARCH_CONTENT -> WRITE,3
4,BUILD -> BUILD -> WRITE -> WRITE,3
4,BUILD -> TEST -> READ -> WRITE,3
4,TEST -> SEARCH_FILES -> READ -> SEARCH_CONTENT,3
4,SEARCH_FILES -> READ -> SEARCH_CONTENT -> SEARCH_FILES,3
4,READ -> NAVIGATE -> BUILD -> WRITE,3
4,WRITE -> NAVIGATE -> BUILD -> READ,3
4,NAVIGATE -> BUILD -> READ -> WRITE,3
4,BUILD -> TEST -> SEARCH_CONTENT -> READ,3
4,READ -> TEST -> READ -> SEARCH_CONTENT,3
4,BUILD -> WRITE -> WRITE -> NAVIGATE,3
4,READ -> NAVIGATE -> VCS -> WRITE,3
4,SEARCH_CONTENT -> SEARCH_FILES -> READ -> SEARCH_CONTENT,3
4,SEARCH_CONTENT -> READ -> SEARCH_CONTENT -> SEARCH_FILES,3
4,SEARCH_CONTENT -> READ -> NAVIGATE -> VCS,3
4,WRITE -> BUILD -> BUILD -> WRITE,3
4,TEST -> WRITE -> BUILD -> BUILD,3
4,NAVIGATE -> VCS -> SEARCH_CONTENT -> NAVIGATE,3
4,VCS -> SEARCH_CONTENT -> NAVIGATE -> VCS,3
4,SEARCH_CONTENT -> READ -> READ -> TEST,3
4,SEARCH_CONTENT -> WRITE -> READ -> WRITE,3
4,READ -> NAVIGATE -> TEST -> SEARCH_CONTENT,3
4,READ -> SEARCH_CONTENT -> READ -> SEARCH_FILES,3
4,NAVIGATE -> SEARCH_CONTENT -> READ -> READ,3
4,READ -> NAVIGATE -> SEARCH_CONTENT -> NAVIGATE,3
4,TEST -> WRITE -> WRITE -> WRITE,3
4,SEARCH_FILES -> SEARCH_CONTENT -> READ -> SEARCH_FILES,3
4,TEST -> WRITE -> NAVIGATE -> TEST,3
4,NAVIGATE -> TEST -> READ -> SEARCH_FILES,3
4,WRITE -> NAVIGATE -> TEST -> WRITE,3
4,TEST -> NAVIGATE -> SCRIPT -> NAVIGATE,3
4,WRITE -> NAVIGATE -> TEST -> READ,3
4,READ -> SEARCH_CONTENT -> SEARCH_FILES -> SEARCH_FILES,2
4,READ -> WRITE -> SEARCH_CONTENT -> WRITE,2
4,WRITE -> SEARCH_CONTENT -> WRITE -> WRITE,2
4,SEARCH_CONTENT -> WRITE -> WRITE -> WRITE,2
4,WRITE -> WRITE -> SEARCH_CONTENT -> WRITE,2
4,READ -> BUILD -> SEARCH_FILES -> READ,2
4,BUILD -> SEARCH_FILES -> READ -> SEARCH_FILES,2
4,SEARCH_CONTENT -> READ -> TEST -> READ,2
4,READ -> TEST -> READ -> WRITE,2
4,NAVIGATE -> BUILD -> BUILD -> READ,2
4,BUILD -> READ -> SEARCH_CONTENT -> READ,2
4,READ -> SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_FILES,2
4,SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_FILES -> SEARCH_FILES,2
4,READ -> NAVIGATE -> TEST -> SEARCH_FILES,2
4,BUILD -> TEST -> NAVIGATE -> BUILD,2
4,SEARCH_FILES -> TEST -> READ -> TEST,2
4,TEST -> TEST -> VCS -> WRITE,2
4,NAVIGATE -> WRITE -> READ -> READ,2
4,READ -> READ -> NAVIGATE -> VCS,2
4,NAVIGATE -> VCS -> NAVIGATE -> SEARCH_CONTENT,2
4,TEST -> NAVIGATE -> SEARCH_CONTENT -> WRITE,2
4,READ -> READ -> NAVIGATE -> SEARCH_FILES,2
4,NAVIGATE -> SEARCH_FILES -> READ -> NAVIGATE,2
4,SEARCH_FILES -> READ -> NAVIGATE -> BUILD,2
4,NAVIGATE -> TEST -> NAVIGATE -> SEARCH_CONTENT,2
4,VCS -> NAVIGATE -> FILE_OPS -> NAVIGATE,2
4,READ -> WRITE -> BUILD -> BUILD,2
4,BUILD -> TEST -> TEST -> SEARCH_FILES,2
4,TEST -> BUILD -> TEST -> WRITE,2
4,READ -> BUILD -> NAVIGATE -> BUILD,2
4,NAVIGATE -> BUILD -> BUILD -> TEST,2
4,SEARCH_FILES -> READ -> READ -> NAVIGATE,2
4,READ -> SEARCH_FILES -> WRITE -> READ,2
4,SEARCH_FILES -> WRITE -> READ -> READ,2
4,WRITE -> WRITE -> READ -> READ,2
4,WRITE -> WRITE -> WRITE -> READ,2
4,TEST -> TEST -> WRITE -> WRITE,2
4,SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_FILES -> READ,2
4,NAVIGATE -> BUILD -> WRITE -> SEARCH_CONTENT,2
4,BUILD -> WRITE -> SEARCH_CONTENT -> SEARCH_CONTENT,2
4,TEST -> READ -> WRITE -> TEST,2
4,TEST -> TEST -> BUILD -> WRITE,2
4,TEST -> BUILD -> WRITE -> TEST,2
4,TEST -> TEST -> READ -> SEARCH_FILES,2
4,SEARCH_FILES -> SEARCH_FILES -> SEARCH_CONTENT -> SEARCH_FILES,2
4,SEARCH_FILES -> SEARCH_CONTENT -> SEARCH_FILES -> SEARCH_FILES,2
4,WRITE -> READ -> SEARCH_CONTENT -> READ,2
4,SEARCH_CONTENT -> READ -> NAVIGATE -> WRITE,2
4,READ -> NAVIGATE -> WRITE -> READ,2
4,NAVIGATE -> WRITE -> READ -> WRITE,2
4,SEARCH_FILES -> READ -> TEST -> NAVIGATE,2
4,READ -> READ -> SEARCH_CONTENT -> NAVIGATE,2
4,SEARCH_CONTENT -> WRITE -> WRITE -> BUILD,2
4,WRITE -> BUILD -> TEST -> VCS,2
4,READ -> READ -> SEARCH_FILES -> SEARCH_FILES,2
4,SEARCH_FILES -> SEARCH_FILES -> NAVIGATE -> TEST,2
4,SEARCH_FILES -> NAVIGATE -> TEST -> NAVIGATE,2
4,READ -> READ -> SEARCH_FILES -> WRITE,2
4,SEARCH_FILES -> SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_FILES,2
4,WRITE -> SEARCH_CONTENT -> READ -> SEARCH_CONTENT,2
4,READ -> SEARCH_FILES -> SEARCH_CONTENT -> SEARCH_FILES,2
4,READ -> SEARCH_FILES -> READ -> BUILD,2
4,SEARCH_FILES -> READ -> WRITE -> WRITE,2
4,READ -> WRITE -> TEST -> BUILD,2
4,NAVIGATE -> BUILD -> TEST -> WRITE,2
4,BUILD -> NAVIGATE -> BUILD -> SEARCH_CONTENT,2
4,BUILD -> SEARCH_CONTENT -> READ -> WRITE,2
4,SEARCH_CONTENT -> NAVIGATE -> TEST -> WRITE,2
4,BUILD -> NAVIGATE -> FILE_OPS -> NAVIGATE,2
4,NAVIGATE -> SEARCH_FILES -> NAVIGATE -> BUILD,2
4,WRITE -> NAVIGATE -> VCS -> NAVIGATE,2
4,BUILD -> BUILD -> TEST -> BUILD,2
4,BUILD -> TEST -> BUILD -> WRITE,2
4,BUILD -> WRITE -> BUILD -> BUILD,2
4,READ -> BUILD -> TEST -> READ,2
4,SEARCH_FILES -> READ -> TEST -> SEARCH_FILES,2
4,TEST -> SEARCH_CONTENT -> READ -> WRITE,2
4,READ -> WRITE -> WRITE -> TEST,2
4,BUILD -> WRITE -> READ -> WRITE,2
4,SEARCH_CONTENT -> SEARCH_FILES -> READ -> WRITE,2
4,WRITE -> READ -> NAVIGATE -> SEARCH_CONTENT,2
4,READ -> NAVIGATE -> SEARCH_CONTENT -> READ,2
4,FILE_OPS -> NAVIGATE -> BUILD -> NAVIGATE,2
4,BUILD -> READ -> WRITE -> NAVIGATE,2
4,READ -> BUILD -> TEST -> SEARCH_CONTENT,2
4,TEST -> BUILD -> TEST -> TEST,2
4,BUILD -> TEST -> BUILD -> BUILD,2
4,TEST -> BUILD -> BUILD -> TEST,2
4,TEST -> BUILD -> WRITE -> NAVIGATE,2
4,SEARCH_CONTENT -> READ -> SEARCH_CONTENT -> WRITE,2
4,READ -> SEARCH_CONTENT -> WRITE -> NAVIGATE,2
4,SEARCH_CONTENT -> READ -> TEST -> TEST,2
4,SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_FILES,2
4,NAVIGATE -> BUILD -> TEST -> READ,2
4,NAVIGATE -> BUILD -> SEARCH_CONTENT -> SEARCH_CONTENT,2
4,SEARCH_CONTENT -> SEARCH_CONTENT -> READ -> SEARCH_FILES,2
4,READ -> SEARCH_FILES -> SEARCH_FILES -> READ,2
4,READ -> TEST -> TEST -> BUILD,2
4,READ -> SEARCH_CONTENT -> SEARCH_FILES -> SEARCH_CONTENT,2
4,WRITE -> WRITE -> READ -> SEARCH_CONTENT,2
4,WRITE -> NAVIGATE -> BUILD -> SEARCH_CONTENT,2
4,WRITE -> NAVIGATE -> WRITE -> WRITE,2
4,NAVIGATE -> WRITE -> WRITE -> WRITE,2
4,READ -> SEARCH_CONTENT -> NAVIGATE -> BUILD,2
4,READ -> READ -> SEARCH_FILES -> NAVIGATE,2
4,READ -> SEARCH_FILES -> NAVIGATE -> TEST,2
4,SEARCH_FILES -> READ -> READ -> TEST,2
4,WRITE -> WRITE -> SEARCH_CONTENT -> READ,2
4,WRITE -> WRITE -> NAVIGATE -> VCS,2
4,BUILD -> NAVIGATE -> VCS -> WRITE,2
4,VCS -> WRITE -> WRITE -> WRITE,2
4,VCS -> NAVIGATE -> VCS -> SEARCH_CONTENT,2
4,VCS -> WRITE -> READ -> NAVIGATE,2
4,WRITE -> READ -> NAVIGATE -> VCS,2
4,NAVIGATE -> VCS -> SEARCH_CONTENT -> WRITE,2
4,WRITE -> WRITE -> BUILD -> WRITE,2
4,WRITE -> NAVIGATE -> WRITE -> NAVIGATE,2
4,READ -> SEARCH_CONTENT -> NAVIGATE -> TEST,2
4,SEARCH_FILES -> READ -> TEST -> READ,2
4,NAVIGATE -> WRITE -> WRITE -> NAVIGATE,2
4,SEARCH_CONTENT -> SEARCH_CONTENT -> WRITE -> READ,2
4,WRITE -> READ -> SEARCH_CONTENT -> WRITE,2
4,READ -> SEARCH_CONTENT -> WRITE -> READ,2
4,WRITE -> BUILD -> WRITE -> BUILD,2
4,SEARCH_CONTENT -> SEARCH_FILES -> READ -> NAVIGATE,2
4,TEST -> TEST -> READ -> TEST,2
4,WRITE -> WRITE -> NAVIGATE -> PATCH,2
