window_size,tool_sequence,frequency
3,NAVIGATE -> SEARCH_FILES -> READ,17
3,BUILD -> READ -> READ,16
3,READ -> TEST -> WRITE,16
3,TEST -> TEST -> NAVIGATE,16
3,SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_FILES,16
3,BUILD -> NAVIGATE -> SEARCH_FILES,16
3,WRITE -> SEARCH_CONTENT -> SEARCH_CONTENT,16
3,TEST -> SEARCH_CONTENT -> NAVIGATE,16
3,READ -> NAVIGATE -> SEARCH_FILES,16
3,READ -> READ -> BUILD,15
3,TEST -> TEST -> SEARCH_FILES,14
3,READ -> SEARCH_FILES -> SEARCH_CONTENT,14
3,TEST -> SEARCH_CONTENT -> SEARCH_CONTENT,14
3,TEST -> VCS -> VCS,13
3,NAVIGATE -> WRITE -> READ,13
3,WRITE -> TEST -> READ,13
3,SEARCH_FILES -> NAVIGATE -> TEST,13
3,WRITE -> WRITE -> TEST,13
3,TEST -> SEARCH_CONTENT -> WRITE,13
3,READ -> NAVIGATE -> SCRIPT,13
3,SEARCH_CONTENT -> SEARCH_CONTENT -> WRITE,12
3,TEST -> TEST -> BUILD,12
3,NAVIGATE -> SEARCH_FILES -> WRITE,12
3,SEARCH_CONTENT -> NAVIGATE -> WRITE,12
3,NAVIGATE -> FILE_OPS -> WRITE,12
3,TEST -> BUILD -> TEST,12
3,READ -> SEARCH_CONTENT -> WRITE,12
3,TEST -> NAVIGATE -> SEARCH_CONTENT,12
3,TEST -> SEARCH_FILES -> SEARCH_FILES,11
3,BUILD -> NAVIGATE -> FILE_OPS,11
3,TEST -> TEST -> VCS,11
3,SEARCH_FILES -> TEST -> READ,11
3,READ -> TEST -> BUILD,11
3,WRITE -> BUILD -> READ,10
3,BUILD -> TEST -> VCS,10
3,VCS -> VCS -> WRITE,10
3,READ -> NAVIGATE -> FILE_OPS,10
3,BUILD -> READ -> NAVIGATE,10
3,SEARCH_CONTENT -> SEARCH_FILES -> SEARCH_CONTENT,10
3,SEARCH_FILES -> SEARCH_CONTENT -> SEARCH_CONTENT,10
3,BUILD -> WRITE -> TEST,10
3,VCS -> VCS -> VCS,10
3,BUILD -> READ -> SEARCH_CONTENT,10
3,NAVIGATE -> DEFECTS4J_OTHER -> NAVIGATE,10
3,WRITE -> SEARCH_CONTENT -> WRITE,10
3,SEARCH_CONTENT -> SEARCH_FILES -> SEARCH_FILES,10
3,VCS -> WRITE -> READ,10
3,VCS -> READ -> WRITE,10
3,NAVIGATE -> SCRIPT -> READ,10
3,TEST -> READ -> BUILD,9
3,FILE_OPS -> NAVIGATE -> WRITE,9
3,BUILD -> NAVIGATE -> SEARCH_CONTENT,9
3,READ -> VCS -> WRITE,9
3,BUILD -> SEARCH_CONTENT -> SEARCH_CONTENT,9
3,BUILD -> TEST -> SEARCH_CONTENT,9
3,NAVIGATE -> PATCH -> NAVIGATE,9
3,WRITE -> NAVIGATE -> UTIL,9
3,NAVIGATE -> PATCH -> WRITE,8
3,READ -> SEARCH_FILES -> TEST,8
3,WRITE -> TEST -> NAVIGATE,8
3,WRITE -> TEST -> BUILD,8
3,BUILD -> TEST -> BUILD,8
3,BUILD -> BUILD -> SEARCH_CONTENT,8
3,FILE_OPS -> NAVIGATE -> TEST,8
3,SEARCH_FILES -> SEARCH_FILES -> NAVIGATE,8
3,NAVIGATE -> TEST -> SEARCH_FILES,8
3,BUILD -> SEARCH_FILES -> READ,7
3,SEARCH_CONTENT -> READ -> BUILD,7
3,FILE_OPS -> BUILD -> TEST,7
3,TEST -> NAVIGATE -> FILE_OPS,7
3,WRITE -> FILE_OPS -> WRITE,7
3,WRITE -> BUILD -> NAVIGATE,7
3,WRITE -> BUILD -> VCS,7
3,SEARCH_CONTENT -> NAVIGATE -> VCS,7
3,SEARCH_FILES -> NAVIGATE -> SEARCH_CONTENT,7
3,SEARCH_CONTENT -> NAVIGATE -> SEARCH_FILES,7
3,BUILD -> SEARCH_CONTENT -> WRITE,7
3,NAVIGATE -> BUILD -> UTIL,7
3,WRITE -> NAVIGATE -> READ,7
3,VCS -> READ -> READ,7
3,BUILD -> BUILD -> FILE_OPS,7
3,SEARCH_FILES -> SEARCH_CONTENT -> SEARCH_FILES,7
3,SEARCH_FILES -> NAVIGATE -> SEARCH_FILES,7
3,NAVIGATE -> SEARCH_FILES -> SEARCH_CONTENT,7
3,WRITE -> BUILD -> SEARCH_CONTENT,6
3,READ -> TEST -> NAVIGATE,6
3,WRITE -> NAVIGATE -> SEARCH_FILES,6
3,SEARCH_FILES -> WRITE -> NAVIGATE,6
3,WRITE -> FILE_OPS -> NAVIGATE,6
3,VCS -> NAVIGATE -> SEARCH_CONTENT,6
3,WRITE -> READ -> BUILD,6
3,TEST -> READ -> VCS,6
3,SEARCH_CONTENT -> TEST -> TEST,6
3,TEST -> BUILD -> WRITE,6
3,TEST -> BUILD -> BUILD,6
3,READ -> SEARCH_CONTENT -> TEST,6
3,SEARCH_FILES -> NAVIGATE -> BUILD,6
3,SEARCH_CONTENT -> WRITE -> SEARCH_CONTENT,6
3,TEST -> NAVIGATE -> SEARCH_FILES,6
3,NAVIGATE -> WRITE -> FILE_OPS,6
3,FILE_OPS -> WRITE -> NAVIGATE,6
3,WRITE -> WRITE -> SEARCH_CONTENT,6
3,NAVIGATE -> READ -> READ,6
3,WRITE -> READ -> TEST,6
3,NAVIGATE -> SEARCH_CONTENT -> SEARCH_FILES,6
3,WRITE -> SEARCH_FILES -> READ,6
3,SCRIPT -> WRITE -> WRITE,6
3,SCRIPT -> READ -> WRITE,6
3,TEST -> NAVIGATE -> SCRIPT,6
3,TEST -> BUILD -> SEARCH_FILES,5
3,SEARCH_FILES -> WRITE -> READ,5
3,TEST -> NAVIGATE -> DEFECTS4J_OTHER,5
3,NAVIGATE -> PATCH -> READ,5
3,NAVIGATE -> FILE_OPS -> FILE_OPS,5
3,NAVIGATE -> WRITE -> BUILD,5
3,FILE_OPS -> NAVIGATE -> BUILD,5
3,FILE_OPS -> WRITE -> BUILD,5
3,BUILD -> WRITE -> SEARCH_CONTENT,5
3,WRITE -> READ -> VCS,5
3,VCS -> TEST -> WRITE,5
3,TEST -> SEARCH_CONTENT -> SEARCH_FILES,5
3,READ -> SEARCH_FILES -> NAVIGATE,5
3,NAVIGATE -> VCS -> TEST,5
3,TEST -> VCS -> WRITE,5
3,SEARCH_FILES -> SEARCH_CONTENT -> NAVIGATE,5
3,READ -> WRITE -> SEARCH_FILES,5
3,BUILD -> NAVIGATE -> DEFECTS4J_OTHER,5
3,TEST -> NAVIGATE -> WRITE,5
3,TEST -> TEST -> UTIL,5
3,NAVIGATE -> READ -> WRITE,5
3,UTIL -> NAVIGATE -> TEST,5
3,BUILD -> BUILD -> VCS,5
3,SEARCH_CONTENT -> WRITE -> READ,5
3,NAVIGATE -> TEST -> UTIL,5
3,NAVIGATE -> READ -> NAVIGATE,5
3,VCS -> READ -> NAVIGATE,5
3,UTIL -> NAVIGATE -> VCS,5
3,SCRIPT -> NAVIGATE -> VCS,5
3,VCS -> NAVIGATE -> BUILD,4
3,VCS -> TEST -> TEST,4
3,BUILD -> VCS -> WRITE,4
3,SEARCH_FILES -> READ -> BUILD,4
3,SEARCH_CONTENT -> WRITE -> TEST,4
3,TEST -> VCS -> TEST,4
3,VCS -> SEARCH_CONTENT -> READ,4
3,TEST -> BUILD -> NAVIGATE,4
3,SEARCH_CONTENT -> SEARCH_FILES -> NAVIGATE,4
3,WRITE -> TEST -> VCS,4
3,READ -> BUILD -> SEARCH_FILES,4
3,TEST -> WRITE -> SEARCH_CONTENT,4
3,READ -> BUILD -> WRITE,4
3,BUILD -> UTIL -> WRITE,4
3,TEST -> BUILD -> READ,4
3,SEARCH_FILES -> WRITE -> BUILD,4
3,SEARCH_CONTENT -> NAVIGATE -> FILE_OPS,4
3,VCS -> NAVIGATE -> FILE_OPS,4
3,TEST -> UTIL -> UTIL,4
3,READ -> VCS -> VCS,4
3,FILE_OPS -> WRITE -> READ,4
3,SEARCH_FILES -> BUILD -> WRITE,4
3,TEST -> NAVIGATE -> READ,4
3,WRITE -> WRITE -> FILE_OPS,4
3,DEFECTS4J_OTHER -> NAVIGATE -> BUILD,4
3,TEST -> UTIL -> NAVIGATE,4
3,BUILD -> VCS -> READ,4
3,WRITE -> FILE_OPS -> BUILD,4
3,TEST -> WRITE -> SEARCH_FILES,4
3,NAVIGATE -> SEARCH_CONTENT -> SEARCH_CONTENT,4
3,UTIL -> TEST -> SEARCH_CONTENT,4
3,UTIL -> WRITE -> WRITE,4
3,TEST -> SEARCH_FILES -> SEARCH_CONTENT,4
3,NAVIGATE -> UTIL -> WRITE,4
3,PATCH -> WRITE -> READ,3
3,BUILD -> TEST -> FILE_OPS,3
3,NAVIGATE -> FILE_OPS -> TEST,3
3,NAVIGATE -> VCS -> VCS,3
3,NAVIGATE -> DEFECTS4J_OTHER -> WRITE,3
3,DEFECTS4J_OTHER -> WRITE -> NAVIGATE,3
3,FILE_OPS -> READ -> NAVIGATE,3
3,READ -> NAVIGATE -> UTIL,3
3,NAVIGATE -> UTIL -> BUILD,3
3,NAVIGATE -> FILE_OPS -> READ,3
3,FILE_OPS -> WRITE -> WRITE,3
3,NAVIGATE -> WRITE -> OTHER,3
3,READ -> READ -> VCS,3
3,READ -> VCS -> TEST,3
3,WRITE -> WRITE -> UTIL,3
3,UTIL -> WRITE -> BUILD,3
3,VCS -> VCS -> TEST,3
3,NAVIGATE -> BUILD -> SEARCH_FILES,3
3,PATCH -> READ -> WRITE,3
3,TEST -> TEST -> FILE_OPS,3
3,TEST -> BUILD -> SEARCH_CONTENT,3
3,BUILD -> SEARCH_FILES -> SEARCH_FILES,3
3,SEARCH_CONTENT -> SEARCH_CONTENT -> NAVIGATE,3
3,SEARCH_FILES -> BUILD -> TEST,3
3,SEARCH_CONTENT -> BUILD -> TEST,3
3,PATCH -> WRITE -> NAVIGATE,3
3,READ -> WRITE -> VCS,3
3,SEARCH_CONTENT -> SEARCH_CONTENT -> TEST,3
3,DEFECTS4J_OTHER -> NAVIGATE -> TEST,3
3,FILE_OPS -> NAVIGATE -> SEARCH_CONTENT,3
3,SEARCH_CONTENT -> SEARCH_FILES -> TEST,3
3,BUILD -> SEARCH_CONTENT -> NAVIGATE,3
3,FILE_OPS -> NAVIGATE -> VCS,3
3,BUILD -> FILE_OPS -> WRITE,3
3,WRITE -> OTHER -> OTHER,3
3,OTHER -> OTHER -> NAVIGATE,3
3,PATCH -> NAVIGATE -> VCS,3
3,FILE_OPS -> TEST -> READ,3
3,FILE_OPS -> TEST -> WRITE,3
3,WRITE -> SEARCH_CONTENT -> NAVIGATE,3
3,VCS -> TEST -> BUILD,3
3,VCS -> READ -> SEARCH_CONTENT,3
3,NAVIGATE -> UTIL -> NAVIGATE,3
3,FILE_OPS -> FILE_OPS -> WRITE,3
3,READ -> WRITE -> FILE_OPS,3
3,FILE_OPS -> WRITE -> FILE_OPS,3
3,NAVIGATE -> FILE_OPS -> BUILD,3
3,WRITE -> READ -> FILE_OPS,3
3,WRITE -> SEARCH_FILES -> SEARCH_FILES,3
3,TEST -> NAVIGATE -> UTIL,3
3,NAVIGATE -> UTIL -> SCRIPT,3
3,SCRIPT -> NAVIGATE -> SEARCH_CONTENT,3
3,VCS -> NAVIGATE -> SCRIPT,3
3,SEARCH_FILES -> SEARCH_FILES -> WRITE,2
3,SEARCH_FILES -> TEST -> TEST,2
3,TEST -> FILE_OPS -> BUILD,2
3,PATCH -> READ -> NAVIGATE,2
3,NAVIGATE -> WRITE -> TEST,2
3,BUILD -> NAVIGATE -> SCRIPT,2
3,NAVIGATE -> SCRIPT -> BUILD,2
3,SCRIPT -> BUILD -> TEST,2
3,SEARCH_CONTENT -> WRITE -> FILE_OPS,2
3,NAVIGATE -> FILE_OPS -> SEARCH_CONTENT,2
3,SCRIPT -> NAVIGATE -> BUILD,2
3,VCS -> NAVIGATE -> WRITE,2
3,READ -> SEARCH_CONTENT -> VCS,2
3,READ -> TEST -> VCS,2
3,VCS -> TEST -> VCS,2
3,VCS -> NAVIGATE -> READ,2
3,SEARCH_FILES -> SEARCH_CONTENT -> WRITE,2
3,NAVIGATE -> SEARCH_FILES -> SEARCH_FILES,2
3,OTHER -> WRITE -> NAVIGATE,2
3,WRITE -> SEARCH_CONTENT -> SEARCH_FILES,2
3,NAVIGATE -> VCS -> BUILD,2
3,VCS -> BUILD -> TEST,2
3,SEARCH_FILES -> SEARCH_FILES -> BUILD,2
3,SEARCH_FILES -> SEARCH_CONTENT -> BUILD,2
3,WRITE -> SEARCH_CONTENT -> TEST,2
3,SEARCH_FILES -> SEARCH_FILES -> TEST,2
3,READ -> BUILD -> SEARCH_CONTENT,2
3,BUILD -> VCS -> VCS,2
3,SEARCH_CONTENT -> TEST -> NAVIGATE,2
3,READ -> SEARCH_FILES -> WRITE,2
3,BUILD -> SEARCH_CONTENT -> SEARCH_FILES,2
3,SEARCH_CONTENT -> SEARCH_FILES -> WRITE,2
3,PATCH -> NAVIGATE -> BUILD,2
3,SEARCH_CONTENT -> BUILD -> READ,2
3,BUILD -> READ -> TEST,2
3,READ -> SEARCH_CONTENT -> BUILD,2
3,SEARCH_CONTENT -> BUILD -> SEARCH_CONTENT,2
3,SEARCH_CONTENT -> TEST -> READ,2
3,WRITE -> FILE_OPS -> READ,2
3,VCS -> VCS -> READ,2
3,NAVIGATE -> TEST -> TEST,2
3,TEST -> SEARCH_FILES -> BUILD,2
3,WRITE -> TEST -> UTIL,2
3,UTIL -> UTIL -> WRITE,2
3,FILE_OPS -> READ -> WRITE,2
3,READ -> BUILD -> READ,2
3,OTHER -> NAVIGATE -> READ,2
3,TEST -> UTIL -> TEST,2
3,UTIL -> TEST -> UTIL,2
3,UTIL -> READ -> NAVIGATE,2
3,PATCH -> NAVIGATE -> WRITE,2
3,BUILD -> UTIL -> TEST,2
3,NAVIGATE -> SEARCH_FILES -> TEST,2
3,SEARCH_FILES -> WRITE -> WRITE,2
3,SEARCH_FILES -> NAVIGATE -> VCS,2
3,NAVIGATE -> VCS -> SEARCH_CONTENT,2
3,READ -> NAVIGATE -> DEFECTS4J_OTHER,2
3,NAVIGATE -> DEFECTS4J_OTHER -> READ,2
3,DEFECTS4J_OTHER -> READ -> NAVIGATE,2
3,SEARCH_FILES -> NAVIGATE -> DEFECTS4J_OTHER,2
3,DEFECTS4J_OTHER -> NAVIGATE -> DEFECTS4J_OTHER,2
3,BUILD -> NAVIGATE -> UTIL,2
3,BUILD -> FILE_OPS -> READ,2
3,FILE_OPS -> READ -> BUILD,2
3,OTHER -> OTHER -> WRITE,2
3,SEARCH_CONTENT -> SEARCH_CONTENT -> VCS,2
3,BUILD -> UTIL -> NAVIGATE,2
3,UTIL -> NAVIGATE -> BUILD,2
3,BUILD -> BUILD -> SEARCH_FILES,2
3,BUILD -> READ -> SEARCH_FILES,2
3,SEARCH_FILES -> UTIL -> READ,2
3,TEST -> DEFECTS4J_OTHER -> SEARCH_CONTENT,2
3,DEFECTS4J_OTHER -> SEARCH_CONTENT -> READ,2
3,VCS -> BUILD -> BUILD,2
3,SEARCH_CONTENT -> VCS -> VCS,2
3,FILE_OPS -> SEARCH_CONTENT -> WRITE,2
3,READ -> FILE_OPS -> WRITE,2
3,UTIL -> WRITE -> NAVIGATE,2
3,FILE_OPS -> WRITE -> TEST,2
3,READ -> BUILD -> FILE_OPS,2
3,WRITE -> BUILD -> UTIL,2
3,NAVIGATE -> UTIL -> TEST,2
3,TEST -> UTIL -> WRITE,2
3,OTHER -> NAVIGATE -> SCRIPT,2
3,WRITE -> TEST -> SEARCH_FILES,2
3,WRITE -> UTIL -> NAVIGATE,2
3,TEST -> SEARCH_FILES -> NAVIGATE,2
3,SEARCH_CONTENT -> NAVIGATE -> READ,2
3,UTIL -> SCRIPT -> WRITE,2
3,SCRIPT -> READ -> NAVIGATE,2
3,NAVIGATE -> SCRIPT -> SEARCH_FILES,2
3,NAVIGATE -> SCRIPT -> SEARCH_CONTENT,2
3,SEARCH_FILES -> NAVIGATE -> SCRIPT,2
3,SCRIPT -> NAVIGATE -> SEARCH_FILES,2
3,SEARCH_CONTENT -> NAVIGATE -> SCRIPT,2
3,SCRIPT -> NAVIGATE -> UTIL,2
3,NAVIGATE -> BUILD -> WEB,1
3,BUILD -> WEB -> WRITE,1
3,WEB -> WRITE -> NAVIGATE,1
3,WRITE -> SEARCH_FILES -> WRITE,1
3,SEARCH_FILES -> WRITE -> TEST,1
3,FILE_OPS -> TEST -> NAVIGATE,1
3,FILE_OPS -> FILE_OPS -> READ,1
3,NAVIGATE -> UTIL -> READ,1
3,UTIL -> READ -> READ,1
3,UTIL -> BUILD -> NAVIGATE,1
3,BUILD -> TEST -> SEARCH_FILES,1
3,FILE_OPS -> SEARCH_CONTENT -> NAVIGATE,1
3,WRITE -> OTHER -> WRITE,1
3,OTHER -> WRITE -> FILE_OPS,1
3,FILE_OPS -> NAVIGATE -> SCRIPT,1
3,WRITE -> UTIL -> BUILD,1
3,UTIL -> BUILD -> PATCH,1
3,BUILD -> PATCH -> UTIL,1
3,PATCH -> UTIL -> WRITE,1
3,SEARCH_FILES -> SEARCH_CONTENT -> TEST,1
3,BUILD -> SEARCH_FILES -> NAVIGATE,1
3,NAVIGATE -> READ -> SEARCH_CONTENT,1
3,TEST -> FILE_OPS -> VCS,1
3,FILE_OPS -> VCS -> VCS,1
3,NAVIGATE -> BUILD -> VCS,1
3,BUILD -> VCS -> SEARCH_CONTENT,1
3,BUILD -> SEARCH_FILES -> SEARCH_CONTENT,1
3,TEST -> READ -> UTIL,1
3,READ -> UTIL -> NAVIGATE,1
3,READ -> BUILD -> NAVIGATE,1
3,NAVIGATE -> BUILD -> OTHER,1
3,BUILD -> OTHER -> WRITE,1
3,VCS -> WRITE -> TEST,1
3,VCS -> TEST -> NAVIGATE,1
3,WRITE -> TEST -> SEARCH_CONTENT,1
3,VCS -> TEST -> READ,1
3,SEARCH_FILES -> TEST -> SEARCH_CONTENT,1
3,SEARCH_CONTENT -> SEARCH_CONTENT -> BUILD,1
3,VCS -> VCS -> BUILD,1
3,VCS -> BUILD -> READ,1
3,WRITE -> VCS -> WRITE,1
3,WRITE -> VCS -> SEARCH_FILES,1
3,VCS -> SEARCH_FILES -> WRITE,1
3,WRITE -> SEARCH_CONTENT -> BUILD,1
3,PATCH -> NAVIGATE -> FILE_OPS,1
3,UTIL -> UTIL -> TEST,1
3,UTIL -> TEST -> READ,1
3,SEARCH_FILES -> WRITE -> FILE_OPS,1
3,READ -> SEARCH_FILES -> UTIL,1
3,SEARCH_FILES -> UTIL -> SEARCH_FILES,1
3,UTIL -> SEARCH_FILES -> SEARCH_CONTENT,1
3,NAVIGATE -> VCS -> FILE_OPS,1
3,SEARCH_CONTENT -> WRITE -> SEARCH_FILES,1
3,WRITE -> SEARCH_FILES -> BUILD,1
3,NAVIGATE -> READ -> SEARCH_FILES,1
3,VCS -> WRITE -> SEARCH_CONTENT,1
3,VCS -> NAVIGATE -> SEARCH_FILES,1
3,NAVIGATE -> SEARCH_FILES -> VCS,1
3,SEARCH_FILES -> VCS -> UTIL,1
3,SCRIPT -> NAVIGATE -> WRITE,1
3,WRITE -> BUILD -> FILE_OPS,1
3,BUILD -> FILE_OPS -> NAVIGATE,1
3,NAVIGATE -> UTIL -> OTHER,1
3,UTIL -> OTHER -> NAVIGATE,1
3,BUILD -> NAVIGATE -> WRITE,1
3,NAVIGATE -> FILE_OPS -> UTIL,1
3,FILE_OPS -> UTIL -> WRITE,1
3,READ -> NAVIGATE -> OTHER,1
3,NAVIGATE -> OTHER -> OTHER,1
3,OTHER -> NAVIGATE -> TEST,1
3,SEARCH_FILES -> SEARCH_FILES -> FILE_OPS,1
3,SEARCH_FILES -> FILE_OPS -> TEST,1
3,NAVIGATE -> TEST -> WEB,1
3,TEST -> WEB -> WRITE,1
3,WEB -> WRITE -> READ,1
3,NAVIGATE -> UTIL -> SEARCH_CONTENT,1
3,UTIL -> SEARCH_CONTENT -> READ,1
3,SEARCH_CONTENT -> TEST -> WRITE,1
3,SEARCH_CONTENT -> TEST -> UTIL,1
3,UTIL -> TEST -> VCS,1
3,VCS -> WRITE -> FILE_OPS,1
3,WRITE -> FILE_OPS -> TEST,1
3,READ -> WRITE -> UTIL,1
3,WRITE -> UTIL -> WRITE,1
3,UTIL -> WRITE -> TEST,1
3,TEST -> SEARCH_CONTENT -> TEST,1
3,FILE_OPS -> NAVIGATE -> PATCH,1
3,NAVIGATE -> SEARCH_FILES -> UTIL,1
3,SEARCH_FILES -> UTIL -> WRITE,1
3,WRITE -> SEARCH_FILES -> SEARCH_CONTENT,1
3,VCS -> VCS -> FILE_OPS,1
3,VCS -> FILE_OPS -> FILE_OPS,1
3,FILE_OPS -> FILE_OPS -> BUILD,1
3,SEARCH_CONTENT -> READ -> UTIL,1
