window_size,tool_sequence,frequency
3,NAVIGATE -> FILE_OPS -> SEARCH_CONTENT,2
3,SCRIPT -> NAVIGATE -> BUILD,2
3,VCS -> NAVIGATE -> WRITE,2
3,VCS -> TEST -> VCS,2
3,VCS -> NAVIGATE -> READ,2
3,TEST -> FILE_OPS -> VCS,2
3,UTIL -> READ -> TEST,2
3,NAVIGATE -> SEARCH_FILES -> SEARCH_FILES,2
3,WRITE -> SEARCH_CONTENT -> SEARCH_FILES,2
3,SEARCH_FILES -> SEARCH_FILES -> BUILD,2
3,SEARCH_FILES -> SEARCH_CONTENT -> BUILD,2
3,READ -> BUILD -> SEARCH_CONTENT,2
3,BUILD -> VCS -> VCS,2
3,SEARCH_CONTENT -> SEARCH_FILES -> WRITE,2
3,VCS -> VCS -> BUILD,2
3,VCS -> BUILD -> READ,2
3,BUILD -> READ -> VCS,2
3,PATCH -> NAVIGATE -> BUILD,2
3,SEARCH_CONTENT -> BUILD -> READ,2
3,BUILD -> READ -> TEST,2
3,WRITE -> FILE_OPS -> READ,2
3,VCS -> VCS -> READ,2
3,NAVIGATE -> TEST -> TEST,2
3,NAVIGATE -> SCRIPT -> WRITE,2
3,TEST -> SEARCH_FILES -> BUILD,2
3,WRITE -> TEST -> UTIL,2
3,UTIL -> UTIL -> WRITE,2
3,SEARCH_CONTENT -> READ -> VCS,2
3,READ -> BUILD -> READ,2
3,OTHER -> NAVIGATE -> READ,2
3,BUILD -> NAVIGATE -> WRITE,2
3,SEARCH_CONTENT -> TEST -> WRITE,2
3,TEST -> UTIL -> TEST,2
3,READ -> WRITE -> UTIL,2
3,UTIL -> READ -> NAVIGATE,2
3,SEARCH_FILES -> WRITE -> WRITE,2
3,SEARCH_FILES -> NAVIGATE -> VCS,2
3,WRITE -> SEARCH_FILES -> SEARCH_FILES,2
3,READ -> NAVIGATE -> DEFECTS4J_OTHER,2
3,NAVIGATE -> DEFECTS4J_OTHER -> READ,2
3,DEFECTS4J_OTHER -> READ -> NAVIGATE,2
3,SEARCH_FILES -> NAVIGATE -> DEFECTS4J_OTHER,2
3,DEFECTS4J_OTHER -> NAVIGATE -> DEFECTS4J_OTHER,2
3,BUILD -> FILE_OPS -> READ,2
3,FILE_OPS -> READ -> BUILD,2
3,READ -> READ -> FILE_OPS,2
3,OTHER -> OTHER -> WRITE,2
3,SEARCH_CONTENT -> SEARCH_CONTENT -> VCS,2
3,BUILD -> UTIL -> NAVIGATE,2
3,UTIL -> NAVIGATE -> BUILD,2
3,BUILD -> BUILD -> SEARCH_FILES,2
3,TEST -> NAVIGATE -> UTIL,2
3,BUILD -> READ -> SEARCH_FILES,2
3,SEARCH_FILES -> UTIL -> READ,2
3,TEST -> DEFECTS4J_OTHER -> SEARCH_CONTENT,2
3,DEFECTS4J_OTHER -> SEARCH_CONTENT -> READ,2
3,VCS -> BUILD -> BUILD,2
3,TEST -> WRITE -> VCS,2
3,FILE_OPS -> SEARCH_CONTENT -> WRITE,2
3,FILE_OPS -> WRITE -> SEARCH_CONTENT,2
3,READ -> UTIL -> WRITE,2
3,FILE_OPS -> NAVIGATE -> FILE_OPS,2
3,UTIL -> WRITE -> NAVIGATE,2
3,FILE_OPS -> WRITE -> TEST,2
3,READ -> BUILD -> FILE_OPS,2
3,WRITE -> BUILD -> UTIL,2
3,TEST -> WRITE -> UTIL,2
3,WRITE -> READ -> UTIL,1
3,NAVIGATE -> BUILD -> WEB,1
3,BUILD -> WEB -> WRITE,1
3,WEB -> WRITE -> NAVIGATE,1
3,WRITE -> SEARCH_FILES -> WRITE,1
3,SEARCH_FILES -> WRITE -> TEST,1
3,READ -> NAVIGATE -> SCRIPT,1
3,NAVIGATE -> SCRIPT -> READ,1
3,SCRIPT -> READ -> NAVIGATE,1
3,OTHER -> OTHER -> READ,1
3,OTHER -> READ -> WRITE,1
3,FILE_OPS -> TEST -> NAVIGATE,1
3,TEST -> SEARCH_FILES -> VCS,1
3,SEARCH_FILES -> VCS -> VCS,1
3,FILE_OPS -> WRITE -> VCS,1
3,FILE_OPS -> FILE_OPS -> READ,1
3,UTIL -> BUILD -> NAVIGATE,1
3,FILE_OPS -> SEARCH_CONTENT -> NAVIGATE,1
3,OTHER -> WRITE -> FILE_OPS,1
3,FILE_OPS -> NAVIGATE -> SCRIPT,1
3,WRITE -> TEST -> FILE_OPS,1
3,TEST -> FILE_OPS -> WRITE,1
3,WRITE -> UTIL -> BUILD,1
3,UTIL -> BUILD -> PATCH,1
3,BUILD -> PATCH -> UTIL,1
3,PATCH -> UTIL -> WRITE,1
3,SEARCH_FILES -> SEARCH_CONTENT -> TEST,1
3,BUILD -> SEARCH_FILES -> NAVIGATE,1
3,NAVIGATE -> READ -> SEARCH_CONTENT,1
3,FILE_OPS -> VCS -> VCS,1
3,NAVIGATE -> BUILD -> VCS,1
3,BUILD -> VCS -> SEARCH_CONTENT,1
3,BUILD -> SEARCH_FILES -> SEARCH_CONTENT,1
3,TEST -> READ -> UTIL,1
3,READ -> UTIL -> NAVIGATE,1
3,NAVIGATE -> BUILD -> OTHER,1
3,BUILD -> OTHER -> WRITE,1
3,VCS -> WRITE -> TEST,1
3,VCS -> TEST -> NAVIGATE,1
3,TEST -> VCS -> SEARCH_CONTENT,1
3,SEARCH_FILES -> TEST -> SEARCH_CONTENT,1
3,SEARCH_CONTENT -> SEARCH_CONTENT -> BUILD,1
3,WRITE -> VCS -> WRITE,1
3,WRITE -> VCS -> SEARCH_FILES,1
3,VCS -> SEARCH_FILES -> WRITE,1
3,WRITE -> SEARCH_CONTENT -> BUILD,1
3,NAVIGATE -> UTIL -> TEST,1
3,PATCH -> NAVIGATE -> FILE_OPS,1
3,TEST -> UTIL -> WRITE,1
3,UTIL -> UTIL -> TEST,1
3,UTIL -> TEST -> READ,1
3,SEARCH_FILES -> WRITE -> FILE_OPS,1
3,READ -> SEARCH_FILES -> FILE_OPS,1
3,SEARCH_FILES -> FILE_OPS -> SEARCH_FILES,1
3,FILE_OPS -> SEARCH_FILES -> SEARCH_CONTENT,1
3,READ -> SEARCH_FILES -> UTIL,1
3,SEARCH_FILES -> UTIL -> SEARCH_FILES,1
3,UTIL -> SEARCH_FILES -> SEARCH_CONTENT,1
3,NAVIGATE -> VCS -> FILE_OPS,1
3,SEARCH_CONTENT -> WRITE -> SEARCH_FILES,1
3,WRITE -> SEARCH_FILES -> BUILD,1
3,NAVIGATE -> READ -> SEARCH_FILES,1
3,OTHER -> NAVIGATE -> SCRIPT,1
3,VCS -> WRITE -> SEARCH_CONTENT,1
3,VCS -> NAVIGATE -> SEARCH_FILES,1
3,NAVIGATE -> SEARCH_FILES -> VCS,1
3,SEARCH_FILES -> VCS -> UTIL,1
3,SCRIPT -> NAVIGATE -> WRITE,1
3,WRITE -> BUILD -> FILE_OPS,1
3,BUILD -> FILE_OPS -> NAVIGATE,1
3,NAVIGATE -> UTIL -> OTHER,1
3,UTIL -> OTHER -> NAVIGATE,1
3,NAVIGATE -> FILE_OPS -> UTIL,1
3,FILE_OPS -> UTIL -> WRITE,1
3,READ -> NAVIGATE -> OTHER,1
3,NAVIGATE -> OTHER -> OTHER,1
3,OTHER -> NAVIGATE -> TEST,1
3,SEARCH_FILES -> SEARCH_FILES -> FILE_OPS,1
3,SEARCH_FILES -> FILE_OPS -> TEST,1
3,NAVIGATE -> TEST -> WEB,1
3,TEST -> WEB -> WRITE,1
3,WEB -> WRITE -> READ,1
3,NAVIGATE -> UTIL -> SEARCH_CONTENT,1
3,UTIL -> SEARCH_CONTENT -> READ,1
3,TEST -> SEARCH_FILES -> WRITE,1
3,SEARCH_CONTENT -> TEST -> UTIL,1
3,UTIL -> TEST -> VCS,1
3,VCS -> WRITE -> FILE_OPS,1
3,WRITE -> FILE_OPS -> TEST,1
3,WRITE -> UTIL -> WRITE,1
3,UTIL -> WRITE -> TEST,1
