window_size,tool_sequence,frequency
3,WRITE -> BUILD -> WRITE,8
3,READ -> BUILD -> TEST,8
3,WRITE -> NAVIGATE -> SEARCH_CONTENT,8
3,BUILD -> WRITE -> READ,8
3,READ -> SEARCH_CONTENT -> NAVIGATE,8
3,BUILD -> WRITE -> BUILD,8
3,SEARCH_CONTENT -> READ -> TEST,7
3,SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_FILES,7
3,BUILD -> NAVIGATE -> VCS,7
3,BUILD -> BUILD -> TEST,7
3,VCS -> WRITE -> READ,7
3,SEARCH_CONTENT -> WRITE -> NAVIGATE,7
3,BUILD -> READ -> WRITE,7
3,SEARCH_CONTENT -> SEARCH_FILES -> SEARCH_FILES,6
3,READ -> WRITE -> SEARCH_CONTENT,6
3,SEARCH_CONTENT -> WRITE -> WRITE,6
3,VCS -> WRITE -> WRITE,6
3,NAVIGATE -> WRITE -> READ,6
3,NAVIGATE -> SEARCH_CONTENT -> WRITE,6
3,NAVIGATE -> FILE_OPS -> NAVIGATE,6
3,TEST -> BUILD -> TEST,6
3,TEST -> BUILD -> WRITE,6
3,WRITE -> SEARCH_CONTENT -> READ,6
3,SEARCH_FILES -> SEARCH_CONTENT -> READ,6
3,READ -> SEARCH_FILES -> SEARCH_CONTENT,6
3,NAVIGATE -> BUILD -> SEARCH_CONTENT,6
3,SEARCH_CONTENT -> NAVIGATE -> BUILD,6
3,SEARCH_CONTENT -> WRITE -> READ,6
3,WRITE -> SEARCH_CONTENT -> WRITE,5
3,WRITE -> WRITE -> SEARCH_CONTENT,5
3,TEST -> TEST -> SEARCH_CONTENT,5
3,BUILD -> TEST -> NAVIGATE,5
3,TEST -> TEST -> VCS,5
3,SEARCH_CONTENT -> WRITE -> BUILD,5
3,TEST -> TEST -> SEARCH_FILES,5
3,BUILD -> TEST -> BUILD,5
3,WRITE -> SEARCH_CONTENT -> SEARCH_CONTENT,5
3,SEARCH_FILES -> SEARCH_CONTENT -> SEARCH_FILES,5
3,SEARCH_CONTENT -> SEARCH_CONTENT -> WRITE,5
3,TEST -> NAVIGATE -> FILE_OPS,5
3,SEARCH_CONTENT -> SEARCH_FILES -> SEARCH_CONTENT,5
3,WRITE -> TEST -> BUILD,5
3,BUILD -> SEARCH_CONTENT -> READ,5
3,BUILD -> TEST -> READ,5
3,WRITE -> READ -> NAVIGATE,5
3,NAVIGATE -> WRITE -> WRITE,5
3,READ -> SEARCH_CONTENT -> WRITE,5
3,NAVIGATE -> VCS -> SEARCH_CONTENT,5
3,VCS -> NAVIGATE -> FILE_OPS,4
3,TEST -> TEST -> FILE_OPS,4
3,NAVIGATE -> SEARCH_CONTENT -> NAVIGATE,4
3,NAVIGATE -> WRITE -> NAVIGATE,4
3,TEST -> BUILD -> BUILD,4
3,WRITE -> BUILD -> NAVIGATE,4
3,READ -> TEST -> BUILD,4
3,BUILD -> TEST -> SEARCH_CONTENT,4
3,WRITE -> TEST -> WRITE,4
3,SEARCH_FILES -> SEARCH_FILES -> SEARCH_CONTENT,4
3,READ -> TEST -> NAVIGATE,4
3,SEARCH_CONTENT -> NAVIGATE -> SEARCH_CONTENT,4
3,NAVIGATE -> FILE_OPS -> WRITE,4
3,SEARCH_FILES -> NAVIGATE -> TEST,4
3,NAVIGATE -> BUILD -> READ,4
3,BUILD -> NAVIGATE -> FILE_OPS,4
3,READ -> NAVIGATE -> SEARCH_CONTENT,4
3,SEARCH_CONTENT -> NAVIGATE -> VCS,4
3,BUILD -> SEARCH_FILES -> READ,3
3,BUILD -> BUILD -> READ,3
3,BUILD -> BUILD -> FILE_OPS,3
3,SEARCH_FILES -> SEARCH_FILES -> NAVIGATE,3
3,SEARCH_FILES -> NAVIGATE -> BUILD,3
3,NAVIGATE -> TEST -> SEARCH_FILES,3
3,READ -> NAVIGATE -> SEARCH_FILES,3
3,TEST -> NAVIGATE -> SEARCH_CONTENT,3
3,NAVIGATE -> WRITE -> OTHER,3
3,VCS -> NAVIGATE -> TEST,3
3,VCS -> VCS -> VCS,3
3,VCS -> SEARCH_CONTENT -> WRITE,3
3,READ -> SEARCH_FILES -> WRITE,3
3,SEARCH_FILES -> WRITE -> READ,3
3,TEST -> VCS -> VCS,3
3,BUILD -> WRITE -> SEARCH_CONTENT,3
3,BUILD -> WRITE -> TEST,3
3,READ -> NAVIGATE -> WRITE,3
3,TEST -> READ -> BUILD,3
3,SEARCH_FILES -> SEARCH_CONTENT -> SEARCH_CONTENT,3
3,READ -> BUILD -> WRITE,3
3,WRITE -> BUILD -> READ,3
3,WRITE -> TEST -> READ,3
3,SEARCH_CONTENT -> NAVIGATE -> TEST,3
3,VCS -> WRITE -> NAVIGATE,3
3,FILE_OPS -> NAVIGATE -> VCS,3
3,NAVIGATE -> SEARCH_FILES -> NAVIGATE,3
3,WRITE -> NAVIGATE -> VCS,3
3,BUILD -> SEARCH_CONTENT -> SEARCH_CONTENT,3
3,WRITE -> WRITE -> TEST,3
3,VCS -> SEARCH_CONTENT -> NAVIGATE,3
3,UTIL -> READ -> READ,3
3,WRITE -> NAVIGATE -> PATCH,3
3,SEARCH_CONTENT -> READ -> BUILD,2
3,READ -> BUILD -> SEARCH_FILES,2
3,READ -> UTIL -> READ,2
3,UTIL -> READ -> WRITE,2
3,BUILD -> READ -> SEARCH_CONTENT,2
3,SEARCH_FILES -> TEST -> READ,2
3,TEST -> VCS -> WRITE,2
3,VCS -> NAVIGATE -> SEARCH_CONTENT,2
3,TEST -> FILE_OPS -> TEST,2
3,NAVIGATE -> SEARCH_FILES -> READ,2
3,OTHER -> OTHER -> OTHER,2
3,READ -> BUILD -> NAVIGATE,2
3,FILE_OPS -> WRITE -> BUILD,2
3,READ -> VCS -> VCS,2
3,TEST -> BUILD -> SEARCH_CONTENT,2
3,VCS -> VCS -> TEST,2
3,TEST -> SEARCH_CONTENT -> SEARCH_CONTENT,2
3,NAVIGATE -> UTIL -> READ,2
3,UTIL -> READ -> TEST,2
3,READ -> SEARCH_CONTENT -> VCS,2
3,READ -> VCS -> WRITE,2
3,BUILD -> TEST -> VCS,2
3,VCS -> TEST -> READ,2
3,SEARCH_FILES -> READ -> BUILD,2
3,TEST -> SEARCH_CONTENT -> TEST,2
3,SEARCH_CONTENT -> SEARCH_CONTENT -> NAVIGATE,2
3,READ -> SEARCH_CONTENT -> TEST,2
3,SEARCH_CONTENT -> TEST -> TEST,2
3,WRITE -> READ -> BUILD,2
3,WRITE -> NAVIGATE -> FILE_OPS,2
3,FILE_OPS -> NAVIGATE -> BUILD,2
3,NAVIGATE -> VCS -> READ,2
3,READ -> READ -> BUILD,2
3,SEARCH_FILES -> SEARCH_CONTENT -> WRITE,2
3,READ -> SEARCH_FILES -> NAVIGATE,2
3,READ -> READ -> UTIL,2
3,NAVIGATE -> PATCH -> NAVIGATE,2
3,TEST -> BUILD -> READ,2
3,BUILD -> READ -> READ,2
3,WRITE -> OTHER -> WRITE,2
3,SEARCH_CONTENT -> WRITE -> SEARCH_CONTENT,1
3,WRITE -> TEST -> SEARCH_CONTENT,1
3,WRITE -> READ -> UTIL,1
3,TEST -> WRITE -> READ,1
3,NAVIGATE -> SEARCH_FILES -> TEST,1
3,READ -> NAVIGATE -> SCRIPT,1
3,NAVIGATE -> SCRIPT -> READ,1
3,SCRIPT -> READ -> NAVIGATE,1
3,NAVIGATE -> VCS -> BUILD,1
3,VCS -> BUILD -> TEST,1
3,FILE_OPS -> TEST -> READ,1
3,SEARCH_CONTENT -> NAVIGATE -> WRITE,1
3,FILE_OPS -> NAVIGATE -> WRITE,1
3,WRITE -> OTHER -> OTHER,1
3,OTHER -> OTHER -> READ,1
3,OTHER -> READ -> WRITE,1
3,TEST -> SEARCH_FILES -> VCS,1
3,SEARCH_FILES -> VCS -> VCS,1
3,VCS -> VCS -> SEARCH_CONTENT,1
3,VCS -> SEARCH_CONTENT -> VCS,1
3,SEARCH_CONTENT -> VCS -> WRITE,1
3,WRITE -> READ -> VCS,1
3,READ -> VCS -> SEARCH_CONTENT,1
3,BUILD -> FILE_OPS -> WRITE,1
3,FILE_OPS -> WRITE -> VCS,1
3,BUILD -> READ -> BUILD,1
3,BUILD -> NAVIGATE -> SEARCH_CONTENT,1
3,TEST -> SEARCH_CONTENT -> SEARCH_FILES,1
3,WRITE -> TEST -> FILE_OPS,1
3,TEST -> FILE_OPS -> WRITE,1
3,TEST -> READ -> VCS,1
3,BUILD -> SEARCH_CONTENT -> SEARCH_FILES,1
3,READ -> TEST -> VCS,1
3,VCS -> TEST -> WRITE,1
3,BUILD -> TEST -> SEARCH_FILES,1
3,BUILD -> NAVIGATE -> UTIL,1
3,READ -> TEST -> WRITE,1
3,SEARCH_CONTENT -> VCS -> VCS,1
3,VCS -> VCS -> BUILD,1
3,VCS -> BUILD -> READ,1
3,BUILD -> READ -> VCS,1
3,WRITE -> TEST -> VCS,1
3,TEST -> VCS -> SEARCH_CONTENT,1
3,VCS -> SEARCH_CONTENT -> READ,1
3,TEST -> TEST -> UTIL,1
3,TEST -> WRITE -> TEST,1
3,TEST -> VCS -> TEST,1
3,SEARCH_FILES -> WRITE -> NAVIGATE,1
3,FILE_OPS -> WRITE -> WRITE,1
3,READ -> SEARCH_FILES -> FILE_OPS,1
3,SEARCH_FILES -> FILE_OPS -> SEARCH_FILES,1
3,FILE_OPS -> SEARCH_FILES -> SEARCH_CONTENT,1
3,SEARCH_CONTENT -> READ -> VCS,1
3,VCS -> WRITE -> BUILD,1
3,SEARCH_CONTENT -> TEST -> NAVIGATE,1
3,TEST -> SEARCH_CONTENT -> NAVIGATE,1
3,BUILD -> NAVIGATE -> SEARCH_FILES,1
3,SEARCH_CONTENT -> TEST -> READ,1
3,READ -> SEARCH_CONTENT -> BUILD,1
3,SEARCH_CONTENT -> BUILD -> SEARCH_CONTENT,1
3,BUILD -> BUILD -> VCS,1
3,BUILD -> VCS -> WRITE,1
3,TEST -> SEARCH_FILES -> WRITE,1
3,TEST -> BUILD -> NAVIGATE,1
3,WRITE -> NAVIGATE -> SEARCH_FILES,1
3,NAVIGATE -> SEARCH_FILES -> SEARCH_CONTENT,1
3,SEARCH_FILES -> SEARCH_CONTENT -> NAVIGATE,1
3,SEARCH_CONTENT -> NAVIGATE -> SEARCH_FILES,1
3,SEARCH_FILES -> NAVIGATE -> SEARCH_CONTENT,1
3,VCS -> READ -> NAVIGATE,1
3,BUILD -> WRITE -> PATCH,1
3,WRITE -> PATCH -> WRITE,1
3,PATCH -> WRITE -> BUILD,1
3,TEST -> FILE_OPS -> VCS,1
3,TEST -> NAVIGATE -> UTIL,1
3,READ -> WRITE -> UTIL,1
3,TEST -> NAVIGATE -> SEARCH_FILES,1
3,TEST -> SEARCH_FILES -> SEARCH_FILES,1
3,TEST -> WRITE -> VCS,1
3,WRITE -> VCS -> VCS,1
3,BUILD -> NAVIGATE -> WRITE,1
3,READ -> UTIL -> WRITE,1
3,UTIL -> WRITE -> WRITE,1
3,WRITE -> WRITE -> FILE_OPS,1
3,WRITE -> FILE_OPS -> WRITE,1
3,FILE_OPS -> WRITE -> SEARCH_CONTENT,1
3,WRITE -> SEARCH_CONTENT -> TEST,1
3,SEARCH_CONTENT -> TEST -> FILE_OPS,1
3,TEST -> FILE_OPS -> READ,1
3,FILE_OPS -> READ -> WRITE,1
3,WRITE -> WRITE -> SCRIPT,1
3,WRITE -> SCRIPT -> UTIL,1
3,SCRIPT -> UTIL -> READ,1
3,SEARCH_CONTENT -> SEARCH_CONTENT -> TEST,1
3,READ -> READ -> FILE_OPS,1
3,READ -> FILE_OPS -> WRITE,1
3,NAVIGATE -> PATCH -> READ,1
3,PATCH -> READ -> WRITE,1
3,READ -> TEST -> FILE_OPS,1
3,FILE_OPS -> TEST -> TEST,1
3,VCS -> VCS -> WRITE,1
3,PATCH -> NAVIGATE -> WRITE,1
3,WRITE -> NAVIGATE -> UTIL,1
3,NAVIGATE -> UTIL -> FILE_OPS,1
3,UTIL -> FILE_OPS -> TEST,1
3,FILE_OPS -> TEST -> BUILD,1
3,NAVIGATE -> BUILD -> UTIL,1
3,BUILD -> UTIL -> TEST,1
3,UTIL -> TEST -> UTIL,1
3,TEST -> UTIL -> NAVIGATE,1
3,UTIL -> NAVIGATE -> READ,1
3,NAVIGATE -> READ -> WRITE,1
3,WRITE -> TEST -> NAVIGATE,1
3,NAVIGATE -> FILE_OPS -> VCS,1
3,FILE_OPS -> VCS -> NAVIGATE,1
3,SEARCH_FILES -> SEARCH_FILES -> TEST,1
3,OTHER -> WRITE -> NAVIGATE,1
3,OTHER -> WRITE -> BUILD,1
3,PATCH -> NAVIGATE -> VCS,1
3,FILE_OPS -> NAVIGATE -> FILE_OPS,1
3,NAVIGATE -> FILE_OPS -> BUILD,1
3,FILE_OPS -> BUILD -> TEST,1
3,WRITE -> READ -> TEST,1
3,TEST -> WRITE -> SEARCH_CONTENT,1
3,NAVIGATE -> BUILD -> SEARCH_FILES,1
3,NAVIGATE -> VCS -> UTIL,1
3,VCS -> UTIL -> READ,1
3,READ -> WRITE -> FILE_OPS,1
3,WRITE -> FILE_OPS -> NAVIGATE,1
3,NAVIGATE -> TEST -> UTIL,1
3,TEST -> UTIL -> READ,1
3,SEARCH_CONTENT -> TEST -> WRITE,1
3,SEARCH_FILES -> READ -> VCS,1
3,TEST -> WRITE -> UTIL,1
3,TEST -> NAVIGATE -> READ,1
3,NAVIGATE -> READ -> NAVIGATE,1
3,SEARCH_CONTENT -> WRITE -> TEST,1
3,VCS -> READ -> WRITE,1
