bug,status,path
Closure_117,match,src/com/google/javascript/jscomp/TypeValidator.java
Closure_134,match,src/com/google/javascript/jscomp/TypedScopeCreator.java
Closure_135,match,src/com/google/javascript/jscomp/DevirtualizePrototypeMethods.java
Closure_135,miss,src/com/google/javascript/jscomp/FunctionTypeBuilder.java
Closure_135,miss,src/com/google/javascript/jscomp/TypeCheck.java
Closure_135,miss,src/com/google/javascript/jscomp/TypedScopeCreator.java
Closure_136,match,src/com/google/javascript/jscomp/MethodCompilerPass.java
Closure_136,miss,src/com/google/javascript/jscomp/InlineGetters.java
Closure_137,match,src/com/google/javascript/jscomp/MakeDeclaredNamesUnique.java
Closure_137,match,src/com/google/javascript/jscomp/Normalize.java
Closure_138,match,src/com/google/javascript/jscomp/ClosureReverseAbstractInterpreter.java
Closure_138,miss,src/com/google/javascript/jscomp/TypeCheck.java
Closure_139,match,src/com/google/javascript/jscomp/Normalize.java
Closure_139,miss,src/com/google/javascript/jscomp/PrepareAst.java
Closure_140,match,src/com/google/javascript/jscomp/Compiler.java
Closure_140,miss,src/com/google/javascript/jscomp/CrossModuleCodeMotion.java
Closure_141,match,src/com/google/javascript/jscomp/NodeUtil.java
Closure_141,match,src/com/google/javascript/jscomp/PureFunctionIdentifier.java
Closure_142,match,src/com/google/javascript/jscomp/CoalesceVariableNames.java
Closure_142,match,src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure_143,match,src/com/google/javascript/jscomp/AbstractCommandLineRunner.java
Closure_143,match,src/com/google/javascript/jscomp/RemoveConstantExpressions.java
Closure_144,match,src/com/google/javascript/jscomp/FunctionTypeBuilder.java
Closure_147,match,src/com/google/javascript/jscomp/CheckGlobalThis.java
Closure_147,match,src/com/google/javascript/jscomp/RuntimeTypeCheck.java
Closure_148,match,src/com/google/javascript/jscomp/PeepholeFoldConstants.java
Closure_148,match,src/com/google/javascript/jscomp/SourceMap.java
Closure_148,miss,src/com/google/javascript/jscomp/CodePrinter.java
Closure_149,match,src/com/google/javascript/jscomp/AbstractCommandLineRunner.java
Closure_149,match,src/com/google/javascript/jscomp/Compiler.java
Closure_149,match,src/com/google/javascript/jscomp/CompilerOptions.java
Closure_151,match,src/com/google/javascript/jscomp/CommandLineRunner.java
Closure_153,match,src/com/google/javascript/jscomp/Normalize.java
Closure_154,match,src/com/google/javascript/jscomp/TypeCheck.java
Closure_155,match,src/com/google/javascript/jscomp/InlineVariables.java
Closure_156,match,src/com/google/javascript/jscomp/CollapseProperties.java
Closure_156,miss,src/com/google/javascript/jscomp/GlobalNamespace.java
Closure_157,match,src/com/google/javascript/jscomp/CodeGenerator.java
Closure_157,match,src/com/google/javascript/jscomp/parsing/IRFactory.java
Closure_157,miss,src/com/google/javascript/rhino/Parser.java
Closure_158,match,src/com/google/javascript/jscomp/AbstractCommandLineRunner.java
Closure_158,match,src/com/google/javascript/jscomp/CommandLineRunner.java
Closure_16,match,src/com/google/javascript/jscomp/ScopedAliases.java
Closure_160,match,src/com/google/javascript/jscomp/Compiler.java
Closure_162,match,src/com/google/javascript/jscomp/ScopedAliases.java
Closure_163,match,src/com/google/javascript/jscomp/AnalyzePrototypeProperties.java
Closure_163,match,src/com/google/javascript/jscomp/CrossModuleMethodMotion.java
Closure_164,match,src/com/google/javascript/rhino/jstype/ArrowType.java
Closure_165,match,src/com/google/javascript/rhino/jstype/JSTypeRegistry.java
Closure_167,match,src/com/google/javascript/rhino/jstype/JSType.java
Closure_167,miss,src/com/google/javascript/jscomp/TypeInference.java
Closure_169,match,src/com/google/javascript/rhino/jstype/RecordType.java
Closure_171,match,src/com/google/javascript/jscomp/TypedScopeCreator.java
Closure_173,match,src/com/google/javascript/jscomp/CodeGenerator.java
Closure_173,match,src/com/google/javascript/jscomp/PeepholeSubstituteAlternateSyntax.java
Closure_174,match,src/com/google/javascript/jscomp/ScopedAliases.java
Closure_175,match,src/com/google/javascript/jscomp/FunctionInjector.java
Closure_176,match,src/com/google/javascript/jscomp/TypeInference.java
Closure_21,match,src/com/google/javascript/jscomp/CheckSideEffects.java
Closure_21,miss,src/com/google/javascript/jscomp/NodeUtil.java
Closure_24,match,src/com/google/javascript/jscomp/ScopedAliases.java
Closure_25,match,src/com/google/javascript/jscomp/TypeInference.java
Closure_26,match,src/com/google/javascript/jscomp/ProcessCommonJSModules.java
Closure_27,match,src/com/google/javascript/rhino/IR.java
Closure_29,match,src/com/google/javascript/jscomp/InlineObjectLiterals.java
Closure_3,match,src/com/google/javascript/jscomp/FlowSensitiveInlineVariables.java
Closure_30,match,src/com/google/javascript/jscomp/FlowSensitiveInlineVariables.java
Closure_32,match,src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure_34,match,src/com/google/javascript/jscomp/CodeGenerator.java
Closure_37,match,src/com/google/javascript/jscomp/NodeTraversal.java
Closure_37,match,src/com/google/javascript/jscomp/parsing/IRFactory.java
Closure_39,match,src/com/google/javascript/rhino/jstype/PrototypeObjectType.java
Closure_4,match,src/com/google/javascript/rhino/jstype/NamedType.java
Closure_41,match,src/com/google/javascript/jscomp/FunctionTypeBuilder.java
Closure_43,match,src/com/google/javascript/jscomp/TypedScopeCreator.java
Closure_45,match,src/com/google/javascript/jscomp/RemoveUnusedVars.java
Closure_47,match,src/com/google/debugging/sourcemap/SourceMapConsumerV3.java
Closure_47,match,src/com/google/javascript/jscomp/SourceMap.java
Closure_49,match,src/com/google/javascript/jscomp/MakeDeclaredNamesUnique.java
Closure_50,match,src/com/google/javascript/jscomp/PeepholeReplaceKnownMethods.java
Closure_51,match,src/com/google/javascript/jscomp/CodeConsumer.java
Closure_53,match,src/com/google/javascript/jscomp/InlineObjectLiterals.java
Closure_54,match,src/com/google/javascript/jscomp/TypedScopeCreator.java
Closure_54,miss,src/com/google/javascript/jscomp/TypeCheck.java
Closure_6,match,src/com/google/javascript/jscomp/TypeValidator.java
Closure_60,match,src/com/google/javascript/jscomp/NodeUtil.java
Closure_64,match,src/com/google/javascript/jscomp/Compiler.java
Closure_68,match,src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure_72,match,src/com/google/javascript/jscomp/FunctionToBlockMutator.java
Closure_74,match,src/com/google/javascript/jscomp/PeepholeFoldConstants.java
Closure_75,match,src/com/google/javascript/jscomp/NodeUtil.java
Closure_76,match,src/com/google/javascript/jscomp/DeadAssignmentsElimination.java
Closure_79,match,src/com/google/javascript/jscomp/Normalize.java
Closure_79,match,src/com/google/javascript/jscomp/VarCheck.java
Closure_80,match,src/com/google/javascript/jscomp/NodeUtil.java
Closure_84,match,src/com/google/javascript/jscomp/parsing/IRFactory.java
Closure_85,match,src/com/google/javascript/jscomp/UnreachableCodeElimination.java
Closure_85,miss,src/com/google/javascript/jscomp/NodeUtil.java
Closure_89,match,src/com/google/javascript/jscomp/CollapseProperties.java
Closure_89,match,src/com/google/javascript/jscomp/GlobalNamespace.java
Closure_9,match,src/com/google/javascript/jscomp/ProcessCommonJSModules.java
Closure_90,match,src/com/google/javascript/jscomp/FunctionTypeBuilder.java
Closure_90,miss,src/com/google/javascript/jscomp/TypeCheck.java
Closure_98,miss,src/com/google/javascript/jscomp/InlineVariables.java
Closure_99,match,src/com/google/javascript/jscomp/CheckGlobalThis.java
Codec_1,no_edits,
Codec_11,match,src/main/java/org/apache/commons/codec/net/QuotedPrintableCodec.java
Codec_12,match,src/main/java/org/apache/commons/codec/binary/BaseNCodecInputStream.java
Codec_13,match,src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java
Codec_14,match,src/main/java/org/apache/commons/codec/language/bm/PhoneticEngine.java
Codec_6,match,src/java/org/apache/commons/codec/binary/Base64InputStream.java
Codec_8,match,src/java/org/apache/commons/codec/binary/Base64.java
Collections_25,match,src/main/java/org/apache/commons/collections4/IteratorUtils.java
Compress_10,match,src/main/java/org/apache/commons/compress/archivers/zip/ZipFile.java
Compress_11,match,src/main/java/org/apache/commons/compress/archivers/ArchiveStreamFactory.java
Compress_2,match,src/main/java/org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java
Compress_20,match,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java
Compress_22,match,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java
Compress_29,match,src/main/java/org/apache/commons/compress/archivers/ArchiveStreamFactory.java
Compress_29,match,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java
Compress_29,match,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
Compress_29,match,src/main/java/org/apache/commons/compress/archivers/dump/DumpArchiveInputStream.java
Compress_29,match,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java
Compress_29,match,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java
Compress_29,match,src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java
Compress_29,miss,src/main/java/org/apache/commons/compress/archivers/jar/JarArchiveInputStream.java
Compress_3,match,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java
Compress_33,match,src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java
Compress_33,match,src/main/java/org/apache/commons/compress/compressors/deflate/DeflateCompressorInputStream.java
Compress_34,match,src/main/java/org/apache/commons/compress/archivers/zip/X7875_NewUnix.java
Compress_35,match,src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java
Compress_39,match,src/main/java/org/apache/commons/compress/utils/ArchiveUtils.java
Compress_4,match,src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java
Compress_40,match,src/main/java/org/apache/commons/compress/utils/BitInputStream.java
Compress_42,match,src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java
Compress_43,match,src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java
Compress_47,match,src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java
Compress_6,match,src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java
Compress_9,match,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java
Csv_13,match,src/main/java/org/apache/commons/csv/CSVFormat.java
Csv_13,match,src/main/java/org/apache/commons/csv/CSVPrinter.java
Csv_16,match,src/main/java/org/apache/commons/csv/CSVParser.java
Csv_7,match,src/main/java/org/apache/commons/csv/CSVParser.java
Csv_8,match,src/main/java/org/apache/commons/csv/CSVFormat.java
Gson_1,no_edits,
Gson_14,no_edits,
Gson_3,no_edits,
Gson_4,no_edits,
Gson_7,no_edits,
Gson_8,no_edits,
Gson_9,no_edits,
JacksonCore_1,match,src/main/java/com/fasterxml/jackson/core/io/NumberInput.java
JacksonCore_10,match,src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java
JacksonCore_12,match,src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java
JacksonCore_16,match,src/main/java/com/fasterxml/jackson/core/util/JsonParserSequence.java
JacksonCore_17,match,src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java
JacksonCore_18,match,src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java
JacksonCore_18,match,src/main/java/com/fasterxml/jackson/core/json/WriterBasedJsonGenerator.java
JacksonCore_19,match,src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java
JacksonCore_19,match,src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java
JacksonCore_2,match,src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java
JacksonCore_2,match,src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java
JacksonCore_2,miss,src/main/java/com/fasterxml/jackson/core/base/ParserBase.java
JacksonCore_2,miss,src/test/java/ManualCheck.class
JacksonCore_2,miss,src/test/java/ManualCheck.java
JacksonCore_21,match,src/main/java/com/fasterxml/jackson/core/filter/FilteringParserDelegate.java
JacksonCore_22,match,src/main/java/com/fasterxml/jackson/core/filter/FilteringParserDelegate.java
JacksonCore_24,match,src/main/java/com/fasterxml/jackson/core/base/ParserBase.java
JacksonCore_24,match,src/main/java/com/fasterxml/jackson/core/base/ParserMinimalBase.java
JacksonCore_9,match,src/main/java/com/fasterxml/jackson/core/base/ParserMinimalBase.java
JacksonDatabind_10,match,src/main/java/com/fasterxml/jackson/databind/ser/AnyGetterWriter.java
JacksonDatabind_10,match,src/main/java/com/fasterxml/jackson/databind/ser/BeanSerializerFactory.java
JacksonDatabind_103,match,src/main/java/com/fasterxml/jackson/databind/JsonMappingException.java
JacksonDatabind_103,match,src/main/java/com/fasterxml/jackson/databind/deser/std/StdKeyDeserializer.java
JacksonDatabind_103,miss,src/main/java/com/fasterxml/jackson/databind/deser/std/FromStringDeserializer.java
JacksonDatabind_103,miss,src/main/java/com/fasterxml/jackson/databind/ser/std/InetAddressSerializer.java
JacksonDatabind_104,match,src/main/java/com/fasterxml/jackson/databind/util/StdDateFormat.java
JacksonDatabind_105,miss,src/main/java/com/fasterxml/jackson/databind/deser/BasicDeserializerFactory.java
JacksonDatabind_108,match,src/main/java/com/fasterxml/jackson/databind/ObjectReader.java
JacksonDatabind_109,match,src/main/java/com/fasterxml/jackson/databind/ser/std/NumberSerializer.java
JacksonDatabind_109,miss,src/main/java/com/fasterxml/jackson/databind/ObjectMapper.java
JacksonDatabind_109,miss,src/main/java/com/fasterxml/jackson/databind/deser/std/FromStringDeserializer.java
JacksonDatabind_109,miss,src/main/java/com/fasterxml/jackson/databind/ser/std/BigDecimalAsStringSerializer.java
JacksonDatabind_109,miss,src/main/java/com/fasterxml/jackson/databind/util/OfflineNameServiceDescriptor.java
JacksonDatabind_109,miss,src/test/java/com/fasterxml/jackson/databind/ser/jdk/JDKTypeSerializationTest.java
JacksonDatabind_110,match,src/main/java/com/fasterxml/jackson/databind/deser/impl/JavaUtilCollectionsDeserializers.java
JacksonDatabind_111,match,src/main/java/com/fasterxml/jackson/databind/deser/CreatorProperty.java
JacksonDatabind_111,match,src/main/java/com/fasterxml/jackson/databind/deser/impl/FieldProperty.java
JacksonDatabind_111,match,src/main/java/com/fasterxml/jackson/databind/deser/impl/MethodProperty.java
JacksonDatabind_111,match,src/main/java/com/fasterxml/jackson/databind/deser/impl/ObjectIdReferenceProperty.java
JacksonDatabind_111,match,src/main/java/com/fasterxml/jackson/databind/deser/impl/SetterlessProperty.java
JacksonDatabind_111,match,src/main/java/com/fasterxml/jackson/databind/deser/std/AtomicReferenceDeserializer.java
JacksonDatabind_111,miss,src/main/java/com/fasterxml/jackson/databind/deser/std/FromStringDeserializer.java
JacksonDatabind_111,miss,src/main/java/com/fasterxml/jackson/databind/ser/std/InetAddressSerializer.java
JacksonDatabind_111,miss,src/test/java/com/fasterxml/jackson/databind/ser/jdk/JDKTypeSerializationTest.java
JacksonDatabind_13,match,src/main/java/com/fasterxml/jackson/databind/deser/impl/ObjectIdValueProperty.java
JacksonDatabind_13,miss,src/main/java/com/fasterxml/jackson/databind/deser/impl/PropertyValueBuffer.java
JacksonDatabind_13,miss,src/test/java/tmp/InetTest.class
JacksonDatabind_13,miss,src/test/java/tmp/InetTest.java
JacksonDatabind_14,match,src/main/java/com/fasterxml/jackson/databind/ObjectReader.java
JacksonDatabind_14,miss,src/test/java/com/fasterxml/jackson/databind/deser/TestJdkTypes.java
JacksonDatabind_14,miss,src/test/java/com/fasterxml/jackson/databind/ser/TestJdkTypes.java
JacksonDatabind_15,match,src/main/java/com/fasterxml/jackson/databind/ser/std/StdDelegatingSerializer.java
JacksonDatabind_18,match,src/main/java/com/fasterxml/jackson/databind/MappingIterator.java
JacksonDatabind_20,miss,src/main/java/com/fasterxml/jackson/databind/introspect/BasicClassIntrospector.java
JacksonDatabind_21,match,src/main/java/com/fasterxml/jackson/databind/introspect/JacksonAnnotationIntrospector.java
JacksonDatabind_22,match,src/main/java/com/fasterxml/jackson/databind/ser/BeanSerializerFactory.java
JacksonDatabind_22,miss,src/main/java/com/fasterxml/jackson/databind/deser/std/FromStringDeserializer.java
JacksonDatabind_23,match,src/main/java/com/fasterxml/jackson/databind/ser/std/NumberSerializers.java
JacksonDatabind_23,miss,src/test/java/com/fasterxml/jackson/databind/deser/TestJdkTypes.java
JacksonDatabind_23,miss,src/test/java/com/fasterxml/jackson/databind/ser/TestJdkTypes.java
JacksonDatabind_25,match,src/main/java/com/fasterxml/jackson/databind/deser/BasicDeserializerFactory.java
JacksonDatabind_29,match,src/main/java/com/fasterxml/jackson/databind/deser/impl/ExternalTypeHandler.java
JacksonDatabind_29,miss,src/main/java/com/fasterxml/jackson/databind/ObjectMapper.java
JacksonDatabind_29,miss,src/main/java/com/fasterxml/jackson/databind/deser/std/FromStringDeserializer.java
JacksonDatabind_29,miss,src/main/java/com/fasterxml/jackson/databind/util/JacksonNameServiceDescriptor.java
JacksonDatabind_3,match,src/main/java/com/fasterxml/jackson/databind/deser/std/StringArrayDeserializer.java
JacksonDatabind_3,miss,src/test/java/com/fasterxml/jackson/databind/deser/TestJdkTypes.java
JacksonDatabind_3,miss,src/test/java/com/fasterxml/jackson/databind/ser/TestJdkTypes.java
JacksonDatabind_30,match,src/main/java/com/fasterxml/jackson/databind/util/TokenBuffer.java
JacksonDatabind_30,miss,src/main/java/com/fasterxml/jackson/databind/deser/std/FromStringDeserializer.java
JacksonDatabind_31,match,src/main/java/com/fasterxml/jackson/databind/util/TokenBuffer.java
JacksonDatabind_31,miss,src/test/java/com/fasterxml/jackson/databind/deser/TestJdkTypes.java
JacksonDatabind_31,miss,src/test/java/com/fasterxml/jackson/databind/ser/TestJdkTypes.java
JacksonDatabind_32,match,src/main/java/com/fasterxml/jackson/databind/deser/std/UntypedObjectDeserializer.java
JacksonDatabind_32,miss,src/main/java/com/fasterxml/jackson/databind/ObjectMapper.java
JacksonDatabind_32,miss,src/main/java/com/fasterxml/jackson/databind/ext/JacksonNameService.java
JacksonDatabind_32,miss,src/main/java/com/fasterxml/jackson/databind/ext/JacksonNameServiceDescriptor.java
JacksonDatabind_32,miss,src/main/resources/META-INF/services/sun.net.spi.nameservice.NameServiceDescriptor
JacksonDatabind_36,match,src/main/java/com/fasterxml/jackson/databind/util/StdDateFormat.java
JacksonDatabind_36,miss,src/main/java/com/fasterxml/jackson/databind/deser/std/FromStringDeserializer.java
JacksonDatabind_36,miss,src/main/java/com/fasterxml/jackson/databind/ser/std/InetAddressSerializer.java
JacksonDatabind_38,match,src/main/java/com/fasterxml/jackson/databind/type/CollectionType.java
JacksonDatabind_38,match,src/main/java/com/fasterxml/jackson/databind/type/MapType.java
JacksonDatabind_38,match,src/main/java/com/fasterxml/jackson/databind/type/SimpleType.java
JacksonDatabind_4,match,src/main/java/com/fasterxml/jackson/databind/deser/std/StringArrayDeserializer.java
JacksonDatabind_41,match,src/main/java/com/fasterxml/jackson/databind/type/TypeFactory.java
JacksonDatabind_43,match,src/main/java/com/fasterxml/jackson/databind/deser/impl/ObjectIdValueProperty.java
JacksonDatabind_48,match,src/main/java/com/fasterxml/jackson/databind/SerializationConfig.java
JacksonDatabind_50,match,src/main/java/com/fasterxml/jackson/databind/deser/BeanDeserializer.java
JacksonDatabind_50,miss,src/main/java/com/fasterxml/jackson/databind/deser/std/FromStringDeserializer.java
JacksonDatabind_50,miss,src/main/java/com/fasterxml/jackson/databind/ser/std/InetAddressSerializer.java
JacksonDatabind_52,match,src/main/java/com/fasterxml/jackson/databind/deser/BeanDeserializerBase.java
JacksonDatabind_52,match,src/main/java/com/fasterxml/jackson/databind/deser/impl/ExternalTypeHandler.java
JacksonDatabind_53,match,src/main/java/com/fasterxml/jackson/databind/type/TypeFactory.java
JacksonDatabind_53,miss,src/test/java/com/fasterxml/jackson/databind/deser/TestJdkTypes.java
JacksonDatabind_53,miss,src/test/java/com/fasterxml/jackson/databind/ser/TestJdkTypes.java
JacksonDatabind_54,match,src/main/java/com/fasterxml/jackson/databind/ser/PropertyBuilder.java
JacksonDatabind_54,miss,src/main/java/com/fasterxml/jackson/databind/deser/std/FromStringDeserializer.java
JacksonDatabind_54,miss,src/test/java/com/fasterxml/jackson/databind/ser/TestJdkTypes.java
JacksonDatabind_55,match,src/main/java/com/fasterxml/jackson/databind/ser/std/StdKeySerializers.java
JacksonDatabind_56,match,src/main/java/com/fasterxml/jackson/databind/deser/std/FromStringDeserializer.java
JacksonDatabind_56,miss,src/test/java/com/fasterxml/jackson/databind/ser/TestJdkTypes.java
JacksonDatabind_59,miss,src/main/java/com/fasterxml/jackson/databind/DeserializationContext.java
JacksonDatabind_6,match,src/main/java/com/fasterxml/jackson/databind/util/StdDateFormat.java
JacksonDatabind_6,miss,src/main/java/com/fasterxml/jackson/databind/deser/std/FromStringDeserializer.java
JacksonDatabind_6,miss,src/test/java/com/fasterxml/jackson/databind/ser/TestJdkTypes.java
JacksonDatabind_60,match,src/main/java/com/fasterxml/jackson/databind/ser/std/JsonValueSerializer.java
JacksonDatabind_61,miss,src/main/java/com/fasterxml/jackson/databind/type/TypeFactory.java
JacksonDatabind_65,match,src/main/java/com/fasterxml/jackson/databind/introspect/BasicBeanDescription.java
JacksonDatabind_66,match,src/main/java/com/fasterxml/jackson/databind/deser/std/StdKeyDeserializer.java
JacksonDatabind_68,match,src/main/java/com/fasterxml/jackson/databind/deser/BeanDeserializerBase.java
JacksonDatabind_68,miss,src/main/java/com/fasterxml/jackson/databind/deser/std/FromStringDeserializer.java
JacksonDatabind_69,miss,src/main/java/com/fasterxml/jackson/databind/introspect/POJOPropertiesCollector.java
JacksonDatabind_69,miss,src/test/java/com/fasterxml/jackson/databind/deser/TestJdkTypes.java
JacksonDatabind_69,miss,src/test/java/com/fasterxml/jackson/databind/ser/TestJdkTypes.java
JacksonDatabind_72,match,src/main/java/com/fasterxml/jackson/databind/deser/impl/InnerClassProperty.java
JacksonDatabind_73,match,src/main/java/com/fasterxml/jackson/databind/introspect/POJOPropertiesCollector.java
JacksonDatabind_75,match,src/main/java/com/fasterxml/jackson/databind/ser/std/EnumSerializer.java
JacksonDatabind_77,miss,src/main/java/com/fasterxml/jackson/databind/deser/std/FromStringDeserializer.java
JacksonDatabind_77,miss,src/main/java/com/fasterxml/jackson/databind/jsontype/impl/ClassNameIdResolver.java
JacksonDatabind_78,miss,src/main/java/com/fasterxml/jackson/databind/jsontype/impl/ClassNameIdResolver.java
JacksonDatabind_78,miss,src/main/java/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator.java
JacksonDatabind_78,miss,src/test/java/com/fasterxml/jackson/databind/deser/JDKStringLikeTypesTest.java
JacksonDatabind_78,miss,src/test/java/com/fasterxml/jackson/databind/ser/TestJdkTypes.java
JacksonDatabind_79,match,src/main/java/com/fasterxml/jackson/databind/ser/std/BeanSerializerBase.java
JacksonDatabind_79,miss,src/main/java/com/fasterxml/jackson/databind/deser/std/FromStringDeserializer.java
JacksonDatabind_8,miss,src/main/java/com/fasterxml/jackson/databind/deser/BasicDeserializerFactory.java
JacksonDatabind_8,miss,src/main/java/com/fasterxml/jackson/databind/deser/std/FromStringDeserializer.java
JacksonDatabind_80,match,src/main/java/com/fasterxml/jackson/databind/jsontype/impl/StdSubtypeResolver.java
JacksonDatabind_81,match,src/main/java/com/fasterxml/jackson/databind/introspect/JacksonAnnotationIntrospector.java
JacksonDatabind_87,match,src/main/java/com/fasterxml/jackson/databind/util/StdDateFormat.java
JacksonDatabind_90,match,src/main/java/com/fasterxml/jackson/databind/deser/ValueInstantiator.java
JacksonDatabind_94,match,src/main/java/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator.java
JacksonDatabind_94,miss,src/main/java/com/fasterxml/jackson/databind/deser/std/FromStringDeserializer.java
JacksonDatabind_95,match,src/main/java/com/fasterxml/jackson/databind/type/TypeFactory.java
JacksonDatabind_95,miss,src/test/java/com/fasterxml/jackson/databind/deser/JDKStringLikeTypesTest.java
JacksonDatabind_95,miss,src/test/java/com/fasterxml/jackson/databind/ser/TestJdkTypes.java
JacksonXml_1,match,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java
JacksonXml_2,match,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
JacksonXml_6,match,src/main/java/com/fasterxml/jackson/dataformat/xml/ser/ToXmlGenerator.java
Jsoup_11,match,src/main/java/org/jsoup/select/Selector.java
Jsoup_12,match,src/main/java/org/jsoup/select/Selector.java
Jsoup_14,match,src/main/java/org/jsoup/parser/Tokeniser.java
