window_size,tool_sequence,frequency
3,maple_find_method -> replace -> run_shell_command_defects4j_compile,2
3,glob -> glob -> glob,2
3,run_shell_command_defects4j_test -> read_file -> run_shell_command_test_scripts,2
3,read_file -> replace -> read_file,2
3,run_shell_command_defects4j_compile -> run_shell_command_build_exec -> read_file,2
3,replace -> run_shell_command_defects4j_compile -> read_file,2
3,run_shell_command_other -> run_shell_command_other -> run_shell_command_build_exec,2
3,run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> maple_extract_class_skeleton,2
3,run_shell_command_defects4j_test -> maple_extract_class_skeleton -> glob,2
3,maple_extract_class_skeleton -> glob -> maple_extract_class_skeleton,2
3,glob -> maple_extract_class_skeleton -> read_file,2
3,maple_extract_class_skeleton -> read_file -> run_shell_command_defects4j_test,2
3,read_file -> glob -> read_file,2
3,glob -> read_file -> replace,2
3,read_file -> glob -> run_shell_command_defects4j_compile,2
3,glob -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,2
3,replace -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test,2
3,replace -> run_shell_command_defects4j_test -> run_shell_command_git,2
3,glob -> read_file -> maple_find_class,1
3,run_shell_command_defects4j_compile -> replace -> run_shell_command_defects4j_compile,1
3,read_file -> maple_find_method_in_class -> replace,1
3,replace -> run_shell_command_defects4j_compile -> write_file,1
3,run_shell_command_defects4j_compile -> write_file -> glob,1
3,write_file -> glob -> run_shell_command_defects4j_compile,1
3,glob -> run_shell_command_defects4j_compile -> run_shell_command_build_exec,1
3,run_shell_command_defects4j_compile -> run_shell_command_build_exec -> glob,1
3,run_shell_command_build_exec -> glob -> run_shell_command_defects4j_test,1
3,glob -> run_shell_command_defects4j_test -> read_many_files,1
3,run_shell_command_defects4j_test -> read_many_files -> replace,1
3,read_many_files -> replace -> maple_find_class,1
3,replace -> maple_find_class -> maple_find_method_in_class,1
3,maple_find_class -> maple_find_method_in_class -> maple_find_class,1
3,maple_find_method_in_class -> maple_find_class -> maple_find_class,1
3,maple_find_class -> maple_find_class -> maple_find_method_in_class,1
3,maple_find_class -> maple_find_method_in_class -> read_file,1
3,maple_find_method_in_class -> read_file -> maple_find_class,1
3,run_shell_command_defects4j_test -> maple_find_method_in_class -> replace,1
3,maple_find_method_in_class -> replace -> maple_find_method_in_class,1
3,replace -> maple_find_method_in_class -> maple_find_method_in_class,1
3,maple_find_method_in_class -> maple_find_method_in_class -> replace,1
3,maple_find_method_in_class -> replace -> replace,1
3,run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> run_shell_command_test_scripts,1
3,read_file -> run_shell_command_defects4j_test -> maple_find_class_in_file,1
3,run_shell_command_defects4j_test -> maple_find_class_in_file -> glob,1
3,maple_find_class_in_file -> glob -> maple_find_class_in_file,1
3,glob -> maple_find_class_in_file -> read_file,1
3,maple_find_class_in_file -> read_file -> run_shell_command_defects4j_test,1
3,run_shell_command_defects4j_test -> maple_find_class -> maple_extract_class_skeleton,1
3,maple_find_class -> maple_extract_class_skeleton -> maple_find_method_in_class,1
3,maple_extract_class_skeleton -> maple_find_method_in_class -> maple_find_method_in_class,1
3,replace -> run_shell_command_defects4j_compile -> maple_find_method_in_class,1
3,run_shell_command_defects4j_compile -> maple_find_method_in_class -> read_file,1
3,maple_find_method_in_class -> maple_find_code_in_file -> maple_find_class,1
3,maple_find_code_in_file -> maple_find_class -> maple_find_code_in_file,1
3,maple_find_code_in_file -> read_file -> read_file,1
3,read_file -> read_file -> maple_find_method_in_class,1
3,maple_find_method_in_class -> read_file -> read_file,1
3,read_file -> maple_find_class -> maple_find_code_in_file,1
3,maple_find_code_in_file -> read_file -> maple_find_method_in_class,1
3,maple_find_method_in_class -> read_file -> maple_find_code_in_file,1
3,read_file -> maple_find_code_in_file -> replace,1
3,maple_find_code_in_file -> replace -> run_shell_command_defects4j_compile,1
3,run_shell_command_test_scripts -> read_file -> run_shell_command_test_scripts,1
3,read_file -> run_shell_command_test_scripts -> replace,1
3,run_shell_command_test_scripts -> replace -> run_shell_command_test_scripts,1
3,maple_find_method -> maple_find_method -> read_file,1
3,read_file -> run_shell_command_defects4j_test -> run_shell_command_other,1
3,run_shell_command_defects4j_test -> run_shell_command_other -> run_shell_command_defects4j_compile,1
3,run_shell_command_other -> run_shell_command_defects4j_compile -> run_shell_command_test_scripts,1
3,run_shell_command_defects4j_test -> run_shell_command_git -> write_file,1
3,maple_find_method_in_file -> read_file -> read_file,1
3,read_file -> read_file -> maple_find_class,1
3,read_file -> run_shell_command_defects4j_test -> search_file_content,1
3,run_shell_command_defects4j_test -> search_file_content -> search_file_content,1
3,search_file_content -> search_file_content -> search_file_content,1
3,search_file_content -> search_file_content -> read_file,1
3,search_file_content -> read_file -> search_file_content,1
3,read_file -> search_file_content -> read_file,1
3,search_file_content -> read_file -> maple_find_class,1
3,run_shell_command_defects4j_test -> glob -> run_shell_command_test_scripts,1
3,glob -> run_shell_command_test_scripts -> read_file,1
3,read_file -> list_directory -> run_shell_command_defects4j_compile,1
3,list_directory -> run_shell_command_defects4j_compile -> run_shell_command_test_scripts,1
3,run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> glob,1
3,run_shell_command_defects4j_test -> glob -> glob,1
3,glob -> glob -> run_shell_command_defects4j_test,1
3,glob -> run_shell_command_defects4j_test -> read_file,1
3,read_file -> maple_find_method -> maple_find_class,1
3,maple_find_method -> maple_find_class -> maple_find_method_in_class,1
3,maple_find_class -> maple_find_method_in_class -> google_web_search,1
3,maple_find_method_in_class -> google_web_search -> read_file,1
3,google_web_search -> read_file -> replace,1
3,read_file -> maple_find_class -> search_file_content,1
3,maple_find_class -> search_file_content -> read_file,1
3,search_file_content -> read_file -> replace,1
3,run_shell_command_defects4j_test -> read_file -> run_shell_command_defects4j_test,1
3,read_file -> run_shell_command_defects4j_test -> run_shell_command_build_exec,1
3,run_shell_command_defects4j_test -> run_shell_command_build_exec -> read_file,1
3,glob -> read_file -> maple_find_code,1
3,read_file -> maple_find_code -> maple_find_class,1
3,maple_find_code -> maple_find_class -> read_file,1
3,maple_find_class -> read_file -> maple_find_method_in_class,1
3,run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> run_shell_command_test_scripts,1
3,run_shell_command_defects4j_compile -> replace -> replace,1
3,run_shell_command_defects4j_test -> read_file -> maple_find_method_in_file,1
3,read_file -> maple_find_method_in_file -> glob,1
3,maple_find_method_in_file -> glob -> maple_find_method_in_file,1
3,maple_find_method_in_file -> read_file -> replace,1
3,run_shell_command_test_scripts -> read_file -> write_file,1
3,read_file -> write_file -> run_shell_command_defects4j_compile,1
3,write_file -> run_shell_command_defects4j_compile -> replace,1
3,run_shell_command_defects4j_compile -> replace -> read_file,1
3,run_shell_command_defects4j_compile -> read_file -> read_file,1
3,replace -> run_shell_command_defects4j_compile -> google_web_search,1
3,run_shell_command_defects4j_compile -> google_web_search -> run_shell_command_file_ops,1
3,google_web_search -> run_shell_command_file_ops -> replace,1
3,run_shell_command_file_ops -> replace -> run_shell_command_defects4j_compile,1
3,replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_other,1
3,run_shell_command_defects4j_compile -> run_shell_command_defects4j_other -> google_web_search,1
3,run_shell_command_defects4j_other -> google_web_search -> run_shell_command_defects4j_test,1
3,google_web_search -> run_shell_command_defects4j_test -> read_file,1
3,run_shell_command_defects4j_test -> read_file -> run_shell_command_other,1
3,read_file -> run_shell_command_other -> read_file,1
3,run_shell_command_other -> read_file -> run_shell_command_build_exec,1
3,read_file -> run_shell_command_build_exec -> run_shell_command_other,1
3,run_shell_command_build_exec -> run_shell_command_other -> run_shell_command_build_exec,1
3,run_shell_command_other -> run_shell_command_build_exec -> run_shell_command_other,1
3,run_shell_command_build_exec -> run_shell_command_other -> run_shell_command_other,1
3,run_shell_command_other -> run_shell_command_build_exec -> read_file,1
3,run_shell_command_build_exec -> read_file -> run_shell_command_other,1
3,read_file -> run_shell_command_other -> run_shell_command_file_ops,1
3,run_shell_command_other -> run_shell_command_file_ops -> google_web_search,1
3,run_shell_command_file_ops -> google_web_search -> run_shell_command_other,1
3,google_web_search -> run_shell_command_other -> run_shell_command_other,1
3,run_shell_command_other -> run_shell_command_other -> run_shell_command_other,1
3,run_shell_command_other -> run_shell_command_build_exec -> run_shell_command_build_exec,1
3,run_shell_command_build_exec -> run_shell_command_build_exec -> read_file,1
3,run_shell_command_build_exec -> read_file -> maple_find_code,1
3,read_file -> maple_find_code -> maple_find_code,1
3,maple_find_code -> maple_find_code -> read_file,1
3,maple_find_code -> read_file -> maple_find_method,1
3,run_shell_command_defects4j_compile -> run_shell_command_build_exec -> run_shell_command_defects4j_test,1
3,run_shell_command_build_exec -> run_shell_command_defects4j_test -> run_shell_command_file_ops,1
3,run_shell_command_defects4j_test -> run_shell_command_file_ops -> run_shell_command_defects4j_compile,1
3,run_shell_command_file_ops -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,1
3,run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test,1
3,run_shell_command_defects4j_test -> read_file -> run_shell_command_build_exec,1
3,read_file -> run_shell_command_build_exec -> read_file,1
3,run_shell_command_build_exec -> read_file -> read_file,1
3,maple_find_method -> replace -> replace,1
3,read_file -> run_shell_command_defects4j_test -> maple_find_method_in_file,1
3,run_shell_command_defects4j_test -> maple_find_method_in_file -> maple_find_class,1
3,maple_find_method_in_file -> maple_find_class -> maple_find_class,1
3,maple_find_class -> maple_find_class -> maple_extract_class_skeleton,1
3,maple_find_class -> maple_extract_class_skeleton -> read_file,1
3,maple_extract_class_skeleton -> read_file -> read_file,1
3,run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> maple_find_method,1
3,run_shell_command_defects4j_test -> maple_find_method -> maple_find_class,1
3,maple_find_method -> maple_find_class -> read_file,1
3,run_shell_command_defects4j_compile -> read_file -> replace,1
3,run_shell_command_git -> read_file -> read_file,1
3,read_file -> glob -> run_shell_command_defects4j_other,1
3,glob -> run_shell_command_defects4j_other -> run_shell_command_defects4j_other,1
3,run_shell_command_defects4j_other -> run_shell_command_defects4j_other -> run_shell_command_defects4j_test,1
3,run_shell_command_defects4j_other -> run_shell_command_defects4j_test -> read_file,1
3,replace -> run_shell_command_defects4j_test -> run_shell_command_test_scripts,1
3,run_shell_command_defects4j_test -> run_shell_command_git -> run_shell_command_git,1
3,maple_find_method_in_file -> read_file -> glob,1
3,glob -> read_file -> glob,1
3,run_shell_command_defects4j_test -> glob -> read_file,1
3,run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> maple_find_code_in_file,1
3,run_shell_command_defects4j_test -> maple_find_code_in_file -> read_file,1
3,maple_find_code_in_file -> read_file -> run_shell_command_defects4j_test,1
3,read_file -> run_shell_command_defects4j_test -> maple_find_method,1
3,run_shell_command_defects4j_test -> maple_find_method -> read_file,1
3,read_file -> list_directory -> list_directory,1
3,list_directory -> list_directory -> run_shell_command_defects4j_compile,1
3,list_directory -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,1
3,maple_find_method_in_class -> maple_find_code_in_file -> read_file,1
3,maple_find_code_in_file -> read_file -> replace,1
3,read_file -> list_directory -> run_shell_command_defects4j_test,1
3,list_directory -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test,1
3,run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> maple_find_method_in_file,1
3,run_shell_command_defects4j_test -> maple_find_method_in_file -> maple_find_method_in_file,1
3,maple_find_method_in_file -> maple_find_method_in_file -> maple_find_method,1
3,maple_find_method_in_file -> maple_find_method -> read_file,1
3,run_shell_command_defects4j_test -> maple_find_class -> maple_find_class,1
3,maple_find_class -> maple_find_class -> maple_find_class,1
3,maple_find_class -> maple_find_class -> maple_find_method_in_file,1
3,maple_find_class -> maple_find_method_in_file -> maple_find_method_in_file,1
3,maple_find_method_in_file -> maple_find_method_in_file -> maple_find_method_in_file,1
3,maple_find_method_in_file -> maple_find_method_in_file -> replace,1
3,maple_find_method_in_file -> replace -> replace,1
3,read_file -> run_shell_command_test_scripts -> maple_find_class,1
3,run_shell_command_test_scripts -> maple_find_class -> maple_find_class,1
3,maple_find_class -> maple_find_class -> glob,1
3,glob -> read_file -> read_file,1
3,read_file -> run_shell_command_defects4j_test -> replace,1
3,run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> maple_find_method_in_class,1
3,run_shell_command_defects4j_test -> maple_find_method_in_class -> maple_find_class,1
3,maple_find_class -> read_file -> maple_find_code,1
3,read_file -> maple_find_code -> read_file,1
3,maple_find_code -> read_file -> read_file,1
3,run_shell_command_defects4j_test -> read_file -> maple_find_class,1
3,run_shell_command_defects4j_compile -> run_shell_command_test_scripts -> run_shell_command_defects4j_test,1
3,run_shell_command_test_scripts -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test,1
3,run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> maple_find_class,1
