window_size,tool_sequence,frequency
3,search_file_content -> read_file -> replace,7
3,read_file -> search_file_content -> read_file,7
3,run_shell_command_git -> replace -> replace,7
3,maple_find_method_in_class -> maple_find_class -> maple_find_method_in_class,7
3,run_shell_command_test_scripts -> read_file -> read_file,6
3,write_file -> run_shell_command_defects4j_compile -> run_shell_command_git,6
3,read_file -> run_shell_command_defects4j_compile -> run_shell_command_test_scripts,5
3,replace -> read_file -> read_file,5
3,run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test,5
3,run_shell_command_defects4j_test -> maple_find_class -> read_file,5
3,glob -> read_file -> glob,5
3,search_file_content -> search_file_content -> read_file,5
3,replace -> run_shell_command_defects4j_compile -> run_shell_command_git,5
3,maple_find_class -> maple_find_method_in_class -> maple_find_class,5
3,run_shell_command_git -> write_file -> run_shell_command_git,5
3,write_file -> run_shell_command_git -> write_file,5
3,glob -> read_file -> maple_find_class,4
3,run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> maple_find_code,4
3,maple_find_method_in_class -> replace -> replace,4
3,read_file -> write_file -> run_shell_command_defects4j_compile,4
3,replace -> run_shell_command_defects4j_test -> search_file_content,4
3,run_shell_command_test_scripts -> read_file -> glob,4
3,maple_find_method_in_class -> read_file -> replace,4
3,search_file_content -> read_file -> read_file,4
3,search_file_content -> search_file_content -> search_file_content,4
3,run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> read_file,4
3,maple_find_method -> read_file -> replace,4
3,read_file -> run_shell_command_build_exec -> read_file,4
3,replace -> run_shell_command_defects4j_test -> run_shell_command_git,4
3,write_file -> replace -> replace,4
3,read_file -> maple_find_method_in_class -> maple_find_method_in_class,4
3,replace -> maple_find_method_in_file -> replace,3
3,run_shell_command_defects4j_test -> maple_find_class -> glob,3
3,run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> maple_find_method,3
3,read_file -> read_file -> glob,3
3,maple_find_method_in_class -> replace -> run_shell_command_defects4j_compile,3
3,maple_find_code_in_file -> replace -> replace,3
3,replace -> maple_find_method_in_class -> replace,3
3,run_shell_command_defects4j_test -> maple_find_method_in_class -> glob,3
3,maple_find_method_in_class -> glob -> read_file,3
3,replace -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test,3
3,run_shell_command_defects4j_compile -> read_file -> write_file,3
3,read_file -> read_file -> maple_find_class,3
3,read_file -> maple_find_method_in_class -> read_file,3
3,read_file -> read_file -> search_file_content,3
3,search_file_content -> read_file -> search_file_content,3
3,replace -> run_shell_command_defects4j_test -> read_file,3
3,replace -> maple_find_method -> read_file,3
3,read_file -> run_shell_command_git -> replace,3
3,run_shell_command_build_exec -> read_file -> replace,3
3,run_shell_command_defects4j_test -> maple_find_class -> maple_find_method_in_class,3
3,maple_find_class -> maple_find_method_in_class -> read_file,3
3,maple_find_method_in_class -> maple_find_code_in_file -> read_file,3
3,maple_find_method_in_file -> replace -> maple_find_method_in_file,2
3,run_shell_command_defects4j_compile -> replace -> read_file,2
3,read_file -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test,2
3,run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> run_shell_command_test_scripts,2
3,run_shell_command_test_scripts -> read_file -> run_shell_command_git,2
3,maple_find_code -> glob -> read_file,2
3,replace -> run_shell_command_defects4j_compile -> maple_find_class,2
3,glob -> read_file -> maple_find_code_in_file,2
3,read_file -> maple_find_code_in_file -> replace,2
3,replace -> replace -> maple_find_method_in_class,2
3,run_shell_command_defects4j_test -> maple_find_method_in_class -> maple_find_code_in_file,2
3,glob -> read_file -> maple_find_method,2
3,read_file -> maple_find_method -> read_file,2
3,run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> write_file,2
3,replace -> run_shell_command_defects4j_test -> maple_find_class,2
3,maple_find_method_in_class -> read_file -> maple_find_method_in_class,2
3,run_shell_command_test_scripts -> read_file -> search_file_content,2
3,run_shell_command_defects4j_test -> read_file -> run_shell_command_git,2
3,read_file -> run_shell_command_defects4j_test -> maple_find_class,2
3,run_shell_command_defects4j_test -> search_file_content -> read_file,2
3,run_shell_command_defects4j_test -> search_file_content -> search_file_content,2
3,run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> replace,2
3,read_file -> run_shell_command_defects4j_test -> read_file,2
3,maple_find_code -> maple_find_method -> read_file,2
3,replace -> replace -> maple_find_method,2
3,run_shell_command_defects4j_test -> maple_find_code -> read_file,2
3,maple_find_code -> read_file -> replace,2
3,read_file -> search_file_content -> search_file_content,2
3,run_shell_command_defects4j_compile -> read_file -> read_file,2
3,run_shell_command_defects4j_test -> read_file -> search_file_content,2
3,run_shell_command_build_exec -> read_file -> run_shell_command_build_exec,2
3,replace -> run_shell_command_defects4j_compile -> run_shell_command_build_exec,2
3,run_shell_command_defects4j_compile -> run_shell_command_build_exec -> read_file,2
3,run_shell_command_defects4j_test -> run_shell_command_git -> run_shell_command_defects4j_test,2
3,replace -> run_shell_command_defects4j_test -> run_shell_command_test_scripts,2
3,run_shell_command_defects4j_test -> maple_find_method_in_class -> read_file,2
3,read_file -> write_file -> replace,2
3,maple_find_method_in_class -> maple_find_method_in_class -> maple_find_method_in_class,2
3,maple_find_method_in_class -> maple_find_method_in_class -> replace,2
3,read_file -> read_file -> maple_find_method_in_class,2
3,maple_find_method_in_class -> maple_find_method_in_class -> maple_find_class,2
3,read_file -> maple_find_class -> maple_find_method_in_class,2
3,read_file -> replace -> maple_find_method_in_file,1
3,maple_find_method_in_file -> replace -> run_shell_command_defects4j_compile,1
3,read_file -> read_file -> run_shell_command_defects4j_compile,1
3,read_file -> run_shell_command_git -> read_file,1
3,run_shell_command_test_scripts -> read_file -> list_directory,1
3,read_file -> list_directory -> run_shell_command_defects4j_compile,1
3,list_directory -> run_shell_command_defects4j_compile -> run_shell_command_test_scripts,1
3,run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> run_shell_command_defects4j_other,1
3,run_shell_command_defects4j_test -> run_shell_command_defects4j_other -> read_file,1
3,run_shell_command_defects4j_other -> read_file -> run_shell_command_build_exec,1
3,read_file -> run_shell_command_build_exec -> run_shell_command_file_ops,1
3,run_shell_command_build_exec -> run_shell_command_file_ops -> run_shell_command_defects4j_compile,1
3,run_shell_command_defects4j_test -> maple_find_method -> maple_find_code,1
3,maple_find_method -> maple_find_code -> glob,1
3,maple_find_class -> read_file -> maple_find_code_in_file,1
3,read_file -> maple_find_code_in_file -> maple_find_class,1
3,maple_find_code_in_file -> maple_find_class -> read_file,1
3,maple_find_class -> read_file -> maple_find_method_in_file,1
3,read_file -> maple_find_method_in_file -> maple_find_method_in_file,1
3,maple_find_method_in_file -> maple_find_method_in_file -> maple_find_method_in_file,1
3,maple_find_method_in_file -> maple_find_method_in_file -> maple_find_method_in_class,1
3,maple_find_method_in_file -> maple_find_method_in_class -> replace,1
3,run_shell_command_defects4j_compile -> maple_find_class -> read_file,1
3,run_shell_command_defects4j_test -> maple_find_method -> replace,1
3,maple_find_method -> replace -> replace,1
3,run_shell_command_defects4j_test -> maple_find_code -> glob,1
3,maple_find_code -> glob -> maple_find_code_in_file,1
3,glob -> maple_find_code_in_file -> maple_find_code_in_file,1
3,maple_find_code_in_file -> maple_find_code_in_file -> glob,1
3,maple_find_code_in_file -> glob -> read_file,1
3,replace -> read_file -> maple_find_method_in_class,1
3,read_file -> maple_find_method_in_class -> replace,1
3,run_shell_command_defects4j_compile -> replace -> maple_find_method_in_class,1
3,maple_find_method_in_class -> maple_find_code_in_file -> replace,1
3,maple_find_method -> read_file -> glob,1
3,run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> maple_find_code_in_file,1
3,run_shell_command_defects4j_test -> maple_find_code_in_file -> replace,1
3,maple_find_code_in_file -> replace -> run_shell_command_defects4j_test,1
3,replace -> run_shell_command_defects4j_test -> glob,1
3,run_shell_command_defects4j_test -> glob -> read_file,1
3,run_shell_command_defects4j_test -> write_file -> run_shell_command_defects4j_compile,1
3,run_shell_command_defects4j_test -> replace -> write_file,1
3,replace -> write_file -> run_shell_command_defects4j_compile,1
3,write_file -> run_shell_command_defects4j_compile -> replace,1
3,run_shell_command_defects4j_test -> maple_find_method_in_class -> maple_find_class,1
3,maple_find_method_in_class -> maple_find_class -> glob,1
3,run_shell_command_defects4j_test -> maple_find_method_in_class -> maple_find_code,1
3,maple_find_method_in_class -> maple_find_code -> glob,1
3,maple_find_class -> read_file -> read_file,1
3,run_shell_command_defects4j_test -> search_file_content -> maple_find_class,1
3,search_file_content -> maple_find_class -> glob,1
3,run_shell_command_defects4j_test -> maple_find_class -> search_file_content,1
3,maple_find_class -> search_file_content -> read_file,1
3,read_file -> glob -> run_shell_command_defects4j_compile,1
3,glob -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,1
3,run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> maple_find_method,1
3,run_shell_command_defects4j_test -> maple_find_method -> maple_find_method_in_file,1
3,maple_find_method -> maple_find_method_in_file -> read_file,1
3,maple_find_method_in_file -> read_file -> glob,1
3,replace -> read_file -> glob,1
3,run_shell_command_defects4j_test -> read_file -> maple_find_method_in_class,1
3,glob -> read_file -> run_shell_command_defects4j_test,1
3,read_file -> run_shell_command_defects4j_test -> run_shell_command_defects4j_compile,1
3,run_shell_command_defects4j_test -> run_shell_command_defects4j_compile -> run_shell_command_test_scripts,1
3,run_shell_command_defects4j_test -> maple_find_class -> maple_find_class,1
3,maple_find_class -> maple_find_class -> glob,1
3,maple_find_class -> glob -> glob,1
3,glob -> glob -> read_file,1
3,search_file_content -> read_file -> maple_find_class,1
3,read_file -> run_shell_command_git -> run_shell_command_defects4j_compile,1
3,run_shell_command_git -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,1
3,read_file -> run_shell_command_defects4j_test -> maple_find_method_in_class,1
3,maple_find_class -> read_file -> maple_find_method,1
3,read_file -> maple_find_method -> replace,1
3,maple_find_method -> replace -> run_shell_command_defects4j_compile,1
3,read_file -> glob -> search_file_content,1
3,glob -> search_file_content -> search_file_content,1
3,run_shell_command_defects4j_test -> replace -> run_shell_command_test_scripts,1
3,replace -> run_shell_command_test_scripts -> read_file,1
3,replace -> run_shell_command_defects4j_compile -> search_file_content,1
3,run_shell_command_defects4j_compile -> search_file_content -> replace,1
3,search_file_content -> replace -> read_file,1
3,read_file -> search_file_content -> replace,1
3,search_file_content -> replace -> run_shell_command_defects4j_test,1
3,search_file_content -> search_file_content -> replace,1
3,search_file_content -> replace -> replace,1
3,run_shell_command_test_scripts -> read_file -> maple_find_class,1
3,read_file -> maple_find_class -> glob,1
3,maple_find_class -> glob -> run_shell_command_defects4j_test,1
3,glob -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test,1
3,replace -> read_file -> maple_find_method,1
3,read_file -> replace -> maple_find_code,1
3,replace -> maple_find_code -> maple_find_method,1
3,run_shell_command_defects4j_compile -> run_shell_command_git -> run_shell_command_git,1
3,run_shell_command_git -> run_shell_command_git -> run_shell_command_defects4j_compile,1
3,run_shell_command_git -> run_shell_command_defects4j_compile -> maple_find_code,1
3,run_shell_command_defects4j_compile -> maple_find_code -> maple_find_method,1
3,read_file -> replace -> maple_find_method,1
3,maple_find_method -> read_file -> run_shell_command_defects4j_test,1
3,read_file -> run_shell_command_defects4j_test -> replace,1
3,maple_find_method -> read_file -> read_file,1
3,read_file -> read_file -> run_shell_command_git,1
3,run_shell_command_test_scripts -> read_file -> write_file,1
3,maple_find_code -> read_file -> read_file,1
3,run_shell_command_defects4j_compile -> maple_find_class -> glob,1
3,run_shell_command_defects4j_test -> maple_find_code -> maple_find_code,1
3,maple_find_code -> maple_find_code -> maple_find_code,1
3,maple_find_code -> maple_find_code -> maple_find_class,1
3,maple_find_code -> maple_find_class -> maple_extract_class_skeleton,1
3,maple_find_class -> maple_extract_class_skeleton -> search_file_content,1
3,maple_extract_class_skeleton -> search_file_content -> search_file_content,1
3,run_shell_command_test_scripts -> read_file -> run_shell_command_build_exec,1
3,run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> search_file_content,1
3,search_file_content -> read_file -> run_shell_command_git,1
3,read_file -> run_shell_command_git -> run_shell_command_defects4j_test,1
3,run_shell_command_git -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test,1
3,run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test,1
3,run_shell_command_git -> run_shell_command_defects4j_test -> replace,1
3,run_shell_command_git -> replace -> run_shell_command_defects4j_test,1
3,run_shell_command_defects4j_test -> run_shell_command_git -> read_file,1
3,run_shell_command_git -> read_file -> replace,1
3,run_shell_command_git -> run_shell_command_defects4j_test -> run_shell_command_git,1
3,read_file -> glob -> run_shell_command_defects4j_test,1
3,glob -> run_shell_command_defects4j_test -> maple_find_method_in_class,1
3,maple_find_method_in_class -> read_file -> read_file,1
3,replace -> read_file -> write_file,1
3,maple_find_class -> maple_find_method_in_class -> maple_find_method_in_file,1
3,maple_find_method_in_class -> maple_find_method_in_file -> glob,1
3,maple_find_method_in_file -> glob -> maple_find_method_in_file,1
3,glob -> maple_find_method_in_file -> read_file,1
3,maple_find_method_in_file -> read_file -> maple_find_method_in_file,1
3,read_file -> maple_find_method_in_file -> read_file,1
3,maple_find_method_in_file -> read_file -> replace,1
3,replace -> run_shell_command_defects4j_compile -> write_file,1
3,run_shell_command_defects4j_compile -> write_file -> replace,1
3,run_shell_command_defects4j_test -> write_file -> replace,1
3,read_file -> run_shell_command_defects4j_test -> maple_extract_class_skeleton,1
3,run_shell_command_defects4j_test -> maple_extract_class_skeleton -> glob,1
3,maple_extract_class_skeleton -> glob -> maple_extract_class_skeleton,1
3,glob -> maple_extract_class_skeleton -> read_file,1
3,maple_extract_class_skeleton -> read_file -> run_shell_command_defects4j_test,1
3,run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> maple_find_code,1
3,run_shell_command_defects4j_test -> maple_find_code -> maple_find_class,1
3,maple_find_code -> maple_find_class -> glob,1
3,read_file -> maple_find_method -> maple_find_method_in_class,1
3,maple_find_method -> maple_find_method_in_class -> maple_find_class,1
3,maple_find_method_in_class -> maple_find_class -> maple_find_code,1
3,maple_find_class -> maple_find_code -> read_file,1
3,run_shell_command_defects4j_test -> read_file -> run_shell_command_build_exec,1
3,run_shell_command_build_exec -> read_file -> maple_find_method_in_class,1
3,run_shell_command_defects4j_compile -> replace -> glob,1
3,replace -> glob -> run_shell_command_git,1
3,glob -> run_shell_command_git -> replace,1
3,maple_find_code_in_file -> read_file -> read_file,1
3,maple_find_class -> maple_find_method_in_class -> maple_find_code_in_file,1
3,maple_find_code_in_file -> read_file -> maple_find_method_in_class,1
3,maple_find_class -> maple_find_method_in_class -> search_file_content,1
3,maple_find_method_in_class -> search_file_content -> replace,1
3,search_file_content -> replace -> run_shell_command_defects4j_compile,1
3,run_shell_command_defects4j_test -> maple_find_method -> maple_find_class,1
3,maple_find_method -> maple_find_class -> glob,1
3,glob -> read_file -> maple_find_method_in_class,1
3,run_shell_command_defects4j_test -> run_shell_command_file_ops -> run_shell_command_file_ops,1
3,run_shell_command_file_ops -> run_shell_command_file_ops -> read_file,1
3,run_shell_command_file_ops -> read_file -> run_shell_command_test_scripts,1
3,run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> list_directory,1
3,run_shell_command_defects4j_test -> list_directory -> list_directory,1
3,list_directory -> list_directory -> search_file_content,1
3,list_directory -> search_file_content -> read_file,1
3,read_file -> maple_find_method_in_class -> maple_find_code_in_file,1
3,maple_find_code_in_file -> read_file -> maple_find_class,1
3,maple_find_method_in_class -> read_file -> maple_find_code,1
3,read_file -> maple_find_code -> maple_find_code,1
3,maple_find_code -> maple_find_code -> read_file,1
3,maple_find_code -> read_file -> maple_find_class,1
3,maple_find_class -> maple_find_method_in_class -> maple_find_method_in_class,1
3,maple_find_method_in_class -> maple_find_method_in_class -> read_file,1
3,maple_find_method_in_class -> read_file -> maple_find_class,1
3,read_file -> maple_find_class -> maple_find_class,1
3,maple_find_class -> maple_find_class -> maple_find_class,1
3,maple_find_class -> maple_find_class -> read_file,1
