window_size,tool_sequence,frequency
5,run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,2
5,run_shell_command_defects4j_test -> replace -> read_file -> replace -> read_file,2
5,maple_find_method -> maple_find_method -> maple_find_method -> replace -> run_shell_command_defects4j_compile,2
5,run_shell_command_test_scripts -> read_file -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test,2
5,search_file_content -> read_file -> replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,2
5,read_file -> replace -> run_shell_command_defects4j_compile -> run_shell_command_build_exec -> read_file,2
5,run_shell_command_test_scripts -> read_file -> run_shell_command_defects4j_test -> read_file -> read_file,2
5,read_file -> run_shell_command_defects4j_test -> read_file -> read_file -> read_file,2
5,read_file -> search_file_content -> read_file -> replace -> read_file,2
5,search_file_content -> read_file -> replace -> read_file -> replace,2
5,maple_find_method_in_file -> read_file -> replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,2
5,read_file -> run_shell_command_test_scripts -> read_file -> write_file -> run_shell_command_defects4j_compile,2
5,read_file -> replace -> run_shell_command_defects4j_compile -> read_file -> read_file,2
5,replace -> replace -> replace -> run_shell_command_defects4j_compile -> run_shell_command_build_exec,2
5,replace -> replace -> run_shell_command_defects4j_compile -> run_shell_command_build_exec -> read_file,2
5,run_shell_command_build_exec -> read_file -> replace -> replace -> replace,2
5,replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> maple_find_method -> maple_find_class,2
5,run_shell_command_test_scripts -> read_file -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> maple_extract_class_skeleton,2
5,read_file -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> maple_extract_class_skeleton -> glob,2
5,run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> maple_extract_class_skeleton -> glob -> maple_extract_class_skeleton,2
5,read_file -> write_file -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> maple_find_code,2
5,maple_find_code -> read_file -> read_file -> read_file -> replace,2
5,run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> read_file -> read_file -> read_file,2
5,run_shell_command_defects4j_test -> read_file -> read_file -> read_file -> read_file,2
5,search_file_content -> search_file_content -> read_file -> read_file -> read_file,2
5,read_file -> run_shell_command_build_exec -> read_file -> run_shell_command_build_exec -> read_file,2
5,run_shell_command_build_exec -> read_file -> replace -> read_file -> replace,2
5,read_file -> replace -> replace -> run_shell_command_defects4j_test -> replace,2
5,replace -> run_shell_command_defects4j_test -> replace -> run_shell_command_defects4j_test -> run_shell_command_test_scripts,2
5,run_shell_command_defects4j_test -> replace -> run_shell_command_defects4j_test -> run_shell_command_test_scripts -> read_file,2
5,replace -> run_shell_command_defects4j_test -> run_shell_command_test_scripts -> read_file -> replace,2
5,read_file -> write_file -> replace -> replace -> run_shell_command_defects4j_compile,2
5,read_file -> read_file -> replace -> run_shell_command_defects4j_test -> read_file,2
